student_id,mentor_id,parent_id,Week_1_Attendance,Week_2_Attendance,Week_3_Attendance,Week_4_Attendance,Week_5_Attendance,Week_6_Attendance,Week_7_Attendance,Week_8_Attendance,Week_9_Attendance,Week_10_Attendance,Week_11_Attendance,Week_12_Attendance,Attendance_Decline_Score,Is_Declining_Attendance,Average_Attendance,Lowest_Week_Attendance,Highest_Week_Attendance
200588,400013,500588,83,85,88,96,84,92,91,96,96,94,99,93,-10,No,91.42,83,99
200589,400014,500589,79,86,84,71,84,71,84,79,85,75,79,81,4.67,No,79.83,71,86
200590,400015,500590,76,72,68,64,60,56,52,48,44,40,36,32,36,Yes,54,32,76
200591,400016,500591,92,84,92,92,86,93,93,86,78,92,78,86,4,No,87.67,78,93
200592,400017,500592,70,80,79,79,53,77,55,59,82,82,79,59,3,No,71.17,53,82
200593,400018,500593,93,88,96,100,85,88,100,88,96,86,96,92,1,No,92.33,85,100
200594,400019,500594,84,70,70,80,76,85,72,86,83,71,80,82,-3,No,78.25,70,86
200595,400020,500595,95,79,85,81,91,91,88,94,90,81,83,93,0.67,No,87.58,79,95
200596,400021,500596,100,91,88,90,93,89,96,92,96,93,87,97,0.67,No,92.67,87,100
200597,400022,500597,70,70,75,70,83,81,70,70,82,70,83,79,-5.67,No,75.25,70,83
200598,400023,500598,85,93,87,83,97,96,85,83,97,91,83,91,0,No,89.25,83,97
200599,400024,500599,64,77,85,73,78,74,78,59,68,76,55,53,14,No,70,53,85
200600,400025,500600,81,77,73,69,65,61,57,53,49,45,41,37,36,Yes,59,37,81
200601,400001,500601,71,70,70,70,84,70,72,84,80,70,74,70,-1,No,73.75,70,84
200602,400002,500602,79,82,89,87,93,83,85,83,79,80,78,83,3,No,83.42,78,93
200603,400003,500603,100,97,100,94,100,96,93,99,96,100,95,94,2.67,No,97,93,100
200604,400004,500604,83,76,84,80,77,73,81,74,84,81,75,83,1.33,No,79.25,73,84
200605,400005,500605,87,82,74,84,75,79,80,87,80,87,86,85,-5,No,82.17,74,87
200606,400006,500606,78,74,84,57,74,50,83,70,71,81,55,79,7,No,71.33,50,84
200607,400007,500607,77,87,92,85,88,92,92,78,84,84,77,92,1,No,85.67,77,92
200608,400008,500608,74,78,84,80,73,77,70,79,82,76,76,78,2,No,77.25,70,84
200609,400009,500609,80,73,72,75,78,74,77,71,81,70,70,70,5,No,74.25,70,81
200610,400010,500610,73,69,65,61,57,53,49,45,41,37,33,30,35.67,Yes,51.08,30,73
200611,400011,500611,84,79,70,76,81,81,84,78,75,73,70,75,5,No,77.17,70,84
200612,400012,500612,91,81,94,84,79,92,84,86,78,79,82,82,7.67,No,84.33,78,94
200613,400013,500613,66,59,72,81,58,50,71,71,68,84,60,83,-10,No,68.58,50,84
200614,400014,500614,85,86,84,91,97,90,90,96,91,94,82,91,-4,No,89.75,82,97
200615,400015,500615,79,86,75,87,80,87,77,74,80,85,74,86,-1.67,No,80.83,74,87
200616,400016,500616,87,82,73,80,83,76,77,85,86,85,88,88,-6.33,No,82.5,73,88
200617,400017,500617,100,100,100,100,97,96,95,97,100,95,100,96,3,No,98,95,100
200618,400018,500618,76,77,70,72,73,75,82,70,79,82,74,83,-5.33,No,76.08,70,83
200619,400019,500619,79,83,85,89,84,93,77,80,81,85,93,86,-5.67,No,84.58,77,93
200620,400020,500620,80,76,72,68,64,60,56,52,48,44,40,36,36,Yes,58,36,80
200621,400021,500621,89,95,93,95,85,84,93,95,94,86,86,89,5.33,No,90.33,84,95
200622,400022,500622,82,70,81,78,76,84,70,78,75,71,80,70,4,No,76.25,70,84
200623,400023,500623,75,85,80,78,78,72,77,85,76,86,73,84,-1,No,79.08,72,86
200624,400024,500624,92,96,96,100,98,100,93,89,90,91,89,93,3.67,No,93.92,89,100
200625,400025,500625,84,99,89,99,85,96,97,86,94,93,95,100,-5.33,No,93.08,84,100
200626,400001,500626,93,89,89,84,88,90,87,86,79,93,77,82,6.33,No,86.42,77,93
200627,400002,500627,85,83,61,71,58,54,60,83,84,74,77,52,8.67,No,70.17,52,85
200628,400003,500628,85,89,93,86,82,93,82,86,91,78,87,81,7,No,86.08,78,93
200629,400004,500629,75,70,75,73,82,70,73,74,73,70,74,81,-1.67,No,74.17,70,82
200630,400005,500630,83,79,75,71,67,63,59,55,51,47,43,39,36,Yes,61,39,83
200631,400006,500631,96,92,87,97,98,95,87,96,93,88,98,87,0.67,No,92.83,87,98
200632,400007,500632,97,95,83,90,87,83,99,98,97,90,91,97,-1,No,92.25,83,99
200633,400008,500633,70,82,74,76,76,77,80,80,84,76,79,82,-3.67,No,78,70,84
200634,400009,500634,62,58,78,81,52,53,66,71,63,71,83,72,-9.33,No,67.5,52,83
200635,400010,500635,100,91,86,89,99,92,89,90,96,99,85,94,-0.33,No,92.5,85,100
200636,400011,500636,80,73,76,82,82,82,81,85,88,79,86,86,-7.33,No,81.67,73,88
200637,400012,500637,88,96,90,90,100,100,89,98,100,96,99,100,-7,No,95.5,88,100
200638,400013,500638,90,86,84,86,74,83,82,90,82,87,89,81,1,No,84.5,74,90
200639,400014,500639,78,78,75,78,82,83,84,87,87,73,73,86,-0.33,No,80.33,73,87
200640,400015,500640,76,72,68,64,60,56,52,48,44,40,36,32,36,Yes,54,32,76
200641,400016,500641,66,70,67,60,76,67,52,81,76,51,85,70,-1,No,68.42,51,85
200642,400017,500642,74,75,77,74,80,80,89,73,76,80,89,88,-10.33,No,79.58,73,89
200643,400018,500643,81,73,76,76,80,82,70,79,71,70,70,72,6,No,75,70,82
200644,400019,500644,84,84,92,86,84,88,90,92,78,82,92,93,-2.33,No,87.08,78,93
200645,400020,500645,88,86,74,82,84,83,85,83,86,81,83,87,-1,No,83.5,74,88
200646,400021,500646,87,88,88,77,87,87,84,89,81,79,91,80,4.33,No,84.83,77,91
200647,400022,500647,92,87,85,78,83,87,81,86,80,87,80,77,6.67,No,83.58,77,92
200648,400023,500648,83,82,60,54,75,70,56,54,61,55,69,73,9.33,No,66,54,83
200649,400024,500649,91,91,92,86,83,88,83,86,97,94,90,96,-2,No,89.75,83,97
200650,400025,500650,77,73,69,65,61,57,53,49,45,41,37,33,36,Yes,55,33,77
200651,400001,500651,83,71,76,70,73,78,74,72,70,72,76,76,2,No,74.25,70,83
200652,400002,500652,72,73,80,74,76,70,75,70,72,70,70,78,2.33,No,73.33,70,80
200653,400003,500653,83,87,82,73,72,81,87,80,74,76,79,76,7,No,79.17,72,87
200654,400004,500654,86,90,77,79,79,80,83,86,84,85,93,88,-4.33,No,84.17,77,93
200655,400005,500655,54,62,63,77,61,79,77,84,76,55,61,81,-6,No,69.17,54,84
200656,400006,500656,83,78,77,77,78,74,79,76,80,90,76,81,-3,No,79.08,74,90
200657,400007,500657,70,77,77,70,73,84,70,84,70,80,81,77,-4.67,No,76.08,70,84
200658,400008,500658,83,84,81,81,79,94,82,80,84,84,88,90,-4.67,No,84.17,79,94
200659,400009,500659,90,87,98,88,91,97,96,99,85,93,86,99,-1,No,92.42,85,99
200660,400010,500660,73,69,65,61,57,53,49,45,41,37,33,30,35.67,Yes,51.08,30,73
200661,400011,500661,73,70,70,83,82,76,70,77,70,70,74,73,-1.33,No,74,70,83
200662,400012,500662,51,65,67,66,73,77,51,81,54,66,83,80,-15.33,No,67.83,51,83
200663,400013,500663,90,80,94,93,90,83,90,93,83,86,81,91,2,No,87.83,80,94
200664,400014,500664,76,85,73,79,88,89,75,75,74,83,87,73,-3,No,79.75,73,89
200665,400015,500665,85,79,74,86,85,87,73,73,84,81,85,85,-4.33,No,81.42,73,87
200666,400016,500666,86,83,86,85,93,80,79,94,82,89,95,79,-2.67,No,85.92,79,95
200667,400017,500667,82,70,75,70,80,73,74,72,73,76,73,70,2.67,No,74,70,82
200668,400018,500668,89,94,88,88,95,85,84,86,93,89,79,94,3,No,88.67,79,95
200669,400019,500669,59,83,70,84,59,73,85,71,67,72,70,57,4.33,No,70.83,57,85
200670,400020,500670,77,73,69,65,61,57,53,49,45,41,37,33,36,Yes,55,33,77
200671,400021,500671,89,99,86,92,95,100,91,93,99,100,92,100,-6,No,94.67,86,100
200672,400022,500672,85,79,77,80,73,74,81,80,86,81,87,84,-3.67,No,80.58,73,87
200673,400023,500673,92,96,96,91,99,96,98,91,86,95,90,98,0.33,No,94,86,99
200674,400024,500674,73,70,81,76,72,83,79,80,74,83,84,81,-8,No,78,70,84
200675,400025,500675,71,76,79,84,77,70,84,71,71,76,76,70,1.33,No,75.42,70,84
200676,400001,500676,78,61,84,57,69,63,74,54,54,76,84,74,-3.67,No,69,54,84
200677,400002,500677,73,79,82,70,76,82,72,72,86,75,82,70,2.33,No,76.58,70,86
200678,400003,500678,87,87,85,89,88,85,82,89,93,84,89,93,-2.33,No,87.58,82,93
200679,400004,500679,82,90,89,77,83,75,81,84,83,85,83,85,2.67,No,83.08,75,90
200680,400005,500680,89,85,81,77,73,69,65,61,57,53,49,45,36,Yes,67,45,89
200681,400006,500681,91,91,78,78,85,78,80,80,91,82,82,93,1,No,84.08,78,93
200682,400007,500682,78,87,83,86,79,75,74,85,77,83,87,78,0,No,81,74,87
200683,400008,500683,73,53,70,78,51,62,66,51,55,76,73,52,-1.67,No,63.33,51,78
200684,400009,500684,87,86,90,97,92,84,91,92,100,92,92,90,-3.67,No,91.08,84,100
200685,400010,500685,96,83,82,95,87,97,92,92,85,91,87,93,-3.33,No,90,82,97
200686,400011,500686,84,87,88,85,84,79,77,90,86,88,79,90,0.67,No,84.75,77,90
200687,400012,500687,82,93,77,77,80,90,79,91,83,85,86,91,-3.33,No,84.5,77,93
200688,400013,500688,94,95,90,92,95,88,98,91,92,90,98,93,-0.67,No,93,88,98
200689,400014,500689,98,85,84,84,85,97,83,97,86,87,92,93,-1.67,No,89.25,83,98
200690,400015,500690,85,81,77,73,69,65,61,57,53,49,45,41,36,Yes,63,41,85
200691,400016,500691,81,86,80,87,88,88,81,88,84,86,89,90,-6,No,85.67,80,90
200692,400017,500692,77,77,86,76,86,82,83,86,74,77,72,75,5.33,No,79.25,72,86
200693,400018,500693,90,92,88,94,95,83,82,90,96,84,82,96,2.67,No,89.33,82,96
200694,400019,500694,82,97,89,83,81,96,84,84,94,84,83,90,3.67,No,87.25,81,97
200695,400020,500695,87,87,91,81,82,95,86,80,93,90,88,84,1,No,87,80,95
200696,400021,500696,91,82,92,86,81,83,91,91,85,91,90,76,2.67,No,86.58,76,92
200697,400022,500697,80,85,85,57,59,71,65,61,71,56,60,55,26.33,Yes,67.08,55,85
200698,400023,500698,87,92,92,99,100,88,100,99,100,87,91,100,-2.33,No,94.58,87,100
200699,400024,500699,84,84,89,92,80,91,87,90,94,82,81,78,5.33,No,86,78,94
200700,400025,500700,71,67,63,59,55,51,47,43,39,35,31,30,35,Yes,49.25,30,71
200701,400001,500701,88,73,73,87,74,80,88,89,74,89,89,86,-10,No,82.5,73,89
200702,400002,500702,87,85,81,95,81,96,87,88,96,88,84,93,-4,No,88.42,81,96
200703,400003,500703,91,96,95,87,95,93,83,97,91,90,92,94,2,No,92,83,97
200704,400004,500704,78,58,77,80,75,73,67,55,82,60,82,56,5,No,70.25,55,82
200705,400005,500705,89,96,96,92,81,82,87,90,91,85,85,82,9.67,No,88,81,96
200706,400006,500706,85,77,84,79,73,78,76,84,80,83,77,83,1,No,79.92,73,85
200707,400007,500707,88,88,81,82,95,89,82,93,88,91,83,94,-3.67,No,87.83,81,95
200708,400008,500708,93,87,87,91,97,95,98,94,86,87,93,89,-0.67,No,91.42,86,98
200709,400009,500709,82,83,93,88,94,95,88,88,86,97,95,89,-7.67,No,89.83,82,97
200710,400010,500710,77,73,69,65,61,57,53,49,45,41,37,33,36,Yes,55,33,77
200711,400011,500711,58,59,84,72,75,60,83,64,79,58,64,81,-0.67,No,69.75,58,84
200712,400012,500712,77,82,78,75,73,79,79,87,73,72,81,76,2.67,No,77.67,72,87
200713,400013,500713,93,95,88,93,100,87,95,93,93,94,93,90,-0.33,No,92.83,87,100
200714,400014,500714,100,93,95,98,99,89,91,98,100,87,95,100,2,No,95.42,87,100
200715,400015,500715,88,77,90,85,77,89,87,86,74,86,83,85,0.33,No,83.92,74,90
200716,400016,500716,87,87,82,81,89,93,85,92,83,91,87,78,0,No,86.25,78,93
200717,400017,500717,83,81,91,83,90,93,93,88,83,85,81,93,-1.33,No,87,81,93
200718,400018,500718,63,52,64,79,79,83,63,63,55,73,51,65,-3.33,No,65.83,51,83
200719,400019,500719,75,88,83,85,83,83,74,72,76,82,72,84,2.67,No,79.75,72,88
200720,400020,500720,84,80,76,72,68,64,60,56,52,48,44,40,36,Yes,62,40,84
200721,400021,500721,96,92,81,92,94,87,89,95,93,95,82,89,1,No,90.42,81,96
200722,400022,500722,98,92,89,96,87,85,92,100,95,90,94,89,2,No,92.25,85,100
200723,400023,500723,94,87,86,85,92,93,94,89,96,91,88,95,-2.33,No,90.83,85,96
200724,400024,500724,82,84,83,74,80,85,84,83,87,85,87,85,-2.67,No,83.25,74,87
200725,400025,500725,54,80,53,82,81,63,52,53,59,55,51,59,7.33,No,61.83,51,82
200726,400001,500726,87,93,93,88,86,92,93,95,87,86,86,87,4.67,No,89.42,86,95
200727,400002,500727,92,90,84,82,78,89,88,76,79,79,77,76,11.33,No,82.5,76,92
200728,400003,500728,92,89,88,76,90,82,80,89,85,85,90,82,4,No,85.67,76,92
200729,400004,500729,98,93,93,90,84,97,95,83,82,88,97,85,4.67,No,90.42,82,98
200730,400005,500730,84,80,76,72,68,64,60,56,52,48,44,40,36,Yes,62,40,84
200731,400006,500731,87,79,76,85,87,91,83,84,89,89,85,84,-5.33,No,84.92,76,91
200732,400007,500732,63,64,84,78,85,53,70,58,82,51,71,74,5,No,69.42,51,85
200733,400008,500733,91,82,86,94,89,94,94,82,96,96,87,94,-6,No,90.42,82,96
200734,400009,500734,82,83,86,76,87,91,85,81,91,76,87,80,2.67,No,83.75,76,91
200735,400010,500735,78,81,84,78,93,89,85,89,82,85,84,86,-4,No,84.5,78,93
200736,400011,500736,85,82,90,86,84,79,77,79,77,85,86,75,3.67,No,82.08,75,90
200737,400012,500737,90,88,76,74,90,75,80,84,83,87,83,86,-0.67,No,83,74,90
200738,400013,500738,80,89,81,86,95,92,88,94,88,94,93,83,-6.67,No,88.58,80,95
200739,400014,500739,77,55,61,61,57,71,52,65,75,70,72,85,-11.33,No,66.75,52,85
200740,400015,500740,84,80,76,72,68,64,60,56,52,48,44,40,36,Yes,62,40,84
200741,400016,500741,85,84,84,92,86,93,99,90,89,89,94,87,-5.67,No,89.33,84,99
200742,400017,500742,97,96,84,87,91,100,94,94,84,84,89,94,3.33,No,91.17,84,100
200743,400018,500743,88,98,82,85,82,84,87,91,93,96,85,84,1,No,87.92,82,98
200744,400019,500744,79,90,80,87,81,84,90,89,79,89,88,81,-3,No,84.75,79,90
200745,400020,500745,88,92,98,99,87,100,98,100,87,100,85,85,2.67,No,93.25,85,100
200746,400021,500746,69,59,63,60,85,73,51,81,56,77,55,59,0,No,65.67,51,85
200747,400022,500747,92,91,89,87,91,93,96,90,89,86,93,86,2.33,No,90.25,86,96
200748,400023,500748,74,83,70,83,83,79,84,79,80,72,82,76,-1,No,78.75,70,84
200749,400024,500749,84,96,96,87,86,89,97,88,85,91,85,96,1.33,No,90,84,97
200750,400025,500750,89,85,81,77,73,69,65,61,57,53,49,45,36,Yes,67,45,89
200751,400001,500751,80,91,88,93,80,83,81,81,91,79,80,80,6.67,No,83.92,79,93
200752,400002,500752,74,77,77,76,71,75,80,81,86,85,74,71,-0.67,No,77.25,71,86
200753,400003,500753,59,64,57,68,71,77,85,82,56,51,74,56,-0.33,No,66.67,51,85
200754,400004,500754,97,86,94,96,85,96,90,87,87,89,86,91,3.67,No,90.33,85,97
200755,400005,500755,80,96,83,92,88,83,80,88,88,93,81,82,1,No,86.17,80,96
200756,400006,500756,100,89,94,87,93,94,99,96,94,94,97,86,2,No,93.58,86,100
200757,400007,500757,79,89,95,80,92,83,93,87,89,91,92,86,-2,No,88,79,95
200758,400008,500758,97,87,100,94,90,94,88,95,90,86,95,97,2,No,92.75,86,100
200759,400009,500759,95,94,86,91,87,90,95,93,93,83,92,87,4.33,No,90.5,83,95
200760,400010,500760,72,68,64,60,56,52,48,44,40,36,32,30,35.33,Yes,50.17,30,72
200761,400011,500761,82,79,85,74,86,82,73,85,79,82,86,80,-0.67,No,81.08,73,86
200762,400012,500762,85,89,97,89,99,97,87,88,97,97,89,97,-4,No,92.58,85,99
200763,400013,500763,80,86,89,96,84,88,92,93,95,81,83,92,-0.33,No,88.25,80,96
200764,400014,500764,90,83,93,93,87,79,83,80,89,93,82,84,2.33,No,86.33,79,93
200765,400015,500765,73,79,73,77,74,75,79,73,79,81,70,70,1.33,No,75.25,70,81
200766,400016,500766,93,99,92,95,85,97,88,86,94,84,93,87,6.67,No,91.08,84,99
200767,400017,500767,73,64,71,62,55,62,57,82,67,73,76,51,2.67,No,66.08,51,82
200768,400018,500768,84,86,81,84,81,81,80,77,79,81,85,85,0,No,82,77,86
200769,400019,500769,77,82,76,82,74,89,90,81,82,80,88,89,-7.33,No,82.5,74,90
200770,400020,500770,89,85,81,77,73,69,65,61,57,53,49,45,36,Yes,67,45,89
200771,400021,500771,88,93,85,88,87,87,97,100,88,91,86,90,-0.33,No,90,85,100
200772,400022,500772,98,84,98,85,82,83,94,86,91,87,95,93,1.67,No,89.67,82,98
200773,400023,500773,97,94,87,91,92,97,96,95,90,92,85,94,2.33,No,92.5,85,97
200774,400024,500774,69,82,83,84,59,62,81,59,70,69,68,61,12,No,70.58,59,84
200775,400025,500775,81,77,81,74,73,85,87,76,71,81,72,78,2.67,No,78,71,87
200776,400001,500776,85,86,82,91,80,91,90,80,75,83,89,87,-2,No,84.92,75,91
200777,400002,500777,95,94,94,83,86,97,91,92,98,96,84,86,5.67,No,91.33,83,98
200778,400003,500778,83,78,74,70,74,80,79,74,71,79,72,80,1.33,No,76.17,70,83
200779,400004,500779,74,72,86,80,73,79,79,78,71,74,71,83,1.33,No,76.67,71,86
200780,400005,500780,73,69,65,61,57,53,49,45,41,37,33,30,35.67,Yes,51.08,30,73
200781,400006,500781,68,72,59,74,69,72,79,69,67,63,63,54,6.33,No,67.42,54,79
200782,400007,500782,100,89,89,97,93,93,93,94,100,91,99,100,-4,No,94.83,89,100
200783,400008,500783,70,70,70,73,76,74,76,76,82,78,78,80,-8.67,No,75.25,70,82
200784,400009,500784,89,100,100,100,89,100,100,99,88,91,90,98,3.33,No,95.33,88,100
200785,400010,500785,89,100,93,91,99,98,92,100,89,100,94,86,0.67,No,94.25,86,100
200786,400011,500786,79,76,78,78,78,80,83,81,74,87,73,82,-3,No,79.08,73,87
200787,400012,500787,87,84,90,97,87,93,95,90,95,96,96,89,-6.67,No,91.58,84,97
200788,400013,500788,79,51,64,75,74,76,72,75,50,50,78,74,-2.67,No,68.17,50,79
200789,400014,500789,76,75,74,76,75,74,77,87,84,76,86,79,-5.33,No,78.25,74,87
200790,400015,500790,85,81,77,73,69,65,61,57,53,49,45,41,36,Yes,63,41,85
200791,400016,500791,84,79,77,77,77,71,80,82,84,76,72,83,3,No,78.5,71,84
200792,400017,500792,91,80,87,90,86,82,84,85,87,87,85,89,-1,No,86.08,80,91
200793,400018,500793,91,85,86,99,92,96,94,86,87,91,88,86,-1,No,90.08,85,99
200794,400019,500794,79,74,81,70,82,70,76,74,79,75,83,70,2,No,76.08,70,83
200795,400020,500795,76,71,72,73,85,73,66,60,54,65,81,62,3.67,No,69.83,54,85
200796,400021,500796,76,83,76,82,80,85,75,85,82,84,83,86,-6,No,81.42,75,86
200797,400022,500797,97,97,93,88,93,95,84,88,91,84,97,90,5.33,No,91.42,84,97
200798,400023,500798,88,97,93,86,95,91,99,100,90,92,92,86,2.67,No,92.42,86,100
200799,400024,500799,94,85,93,82,83,85,84,84,89,85,92,91,1.33,No,87.25,82,94
200800,400025,500800,87,83,79,75,71,67,63,59,55,51,47,43,36,Yes,65,43,87
200801,400001,500801,76,76,72,73,80,75,82,72,70,75,70,70,3,No,74.25,70,82
200802,400002,500802,83,75,56,74,66,79,51,69,55,71,80,64,-0.33,No,68.58,51,83
200803,400003,500803,83,95,97,95,97,90,95,97,88,84,95,86,3.33,No,91.83,83,97
200804,400004,500804,73,74,82,73,81,77,75,73,70,79,84,80,-4.67,No,76.75,70,84
200805,400005,500805,99,90,93,96,100,88,96,96,99,91,90,100,0.33,No,94.83,88,100
200806,400006,500806,81,84,84,91,90,84,95,96,87,86,94,81,-4,No,87.75,81,96
200807,400007,500807,98,100,95,98,100,98,87,86,100,95,100,91,2.33,No,95.67,86,100
200808,400008,500808,94,90,93,87,84,84,91,86,86,93,79,83,7.33,No,87.5,79,94
200809,400009,500809,62,59,81,75,81,77,72,75,66,71,83,78,-10,No,73.33,59,83
200810,400010,500810,91,87,83,79,75,71,67,63,59,55,51,47,36,Yes,69,47,91
200811,400011,500811,91,87,87,93,81,90,90,86,87,93,87,89,-1.33,No,88.42,81,93
200812,400012,500812,88,91,95,87,98,94,100,100,92,87,95,100,-2.67,No,93.92,87,100
200813,400013,500813,98,96,93,94,96,86,93,100,97,94,87,100,2,No,94.5,86,100
200814,400014,500814,83,94,90,89,89,94,95,89,88,86,90,96,-1.67,No,90.25,83,96
200815,400015,500815,98,95,100,87,94,86,100,93,100,92,87,94,6.67,No,93.83,86,100
200816,400016,500816,72,50,74,63,61,66,51,70,56,52,59,76,3,No,62.5,50,76
200817,400017,500817,94,85,92,91,84,84,87,90,92,86,91,86,2.67,No,88.5,84,94
200818,400018,500818,92,80,86,85,83,94,85,94,87,82,89,83,1.33,No,86.67,80,94
200819,400019,500819,77,70,70,70,70,73,83,81,70,83,71,78,-5,No,74.67,70,83
200820,400020,500820,74,70,66,62,58,54,50,46,42,38,34,30,36,Yes,52,30,74
200821,400021,500821,88,95,87,93,94,94,85,95,85,86,79,92,4.33,No,89.42,79,95
200822,400022,500822,77,77,75,79,83,80,77,84,85,75,79,70,1.67,No,78.42,70,85
200823,400023,500823,61,76,52,61,79,51,75,83,80,71,77,80,-13,No,70.5,51,83
200824,400024,500824,83,70,71,73,73,75,80,71,74,71,72,74,2.33,No,73.92,70,83
200825,400025,500825,96,90,93,98,91,85,88,89,97,95,98,96,-3.33,No,93,85,98
200826,400001,500826,77,83,70,82,70,70,79,78,70,70,80,75,1.67,No,75.33,70,83
200827,400002,500827,83,70,82,84,74,77,82,84,76,84,74,70,2.33,No,78.33,70,84
200828,400003,500828,82,90,85,88,80,87,84,83,74,83,82,78,4.67,No,83,74,90
200829,400004,500829,87,98,83,82,88,85,96,98,89,94,90,89,-1.67,No,89.92,82,98
200830,400005,500830,73,69,65,61,57,53,49,45,41,37,33,30,35.67,Yes,51.08,30,73
200831,400006,500831,95,96,90,96,88,88,88,81,90,86,80,86,9.67,No,88.67,80,96
200832,400007,500832,73,86,83,85,72,82,76,85,73,75,83,77,2.33,No,79.17,72,86
200833,400008,500833,74,77,85,85,79,80,73,78,80,84,85,84,-5.67,No,80.33,73,85
200834,400009,500834,75,82,75,89,78,86,83,76,80,89,81,80,-6,No,81.17,75,89
200835,400010,500835,70,71,78,73,70,77,70,70,76,71,73,70,1.67,No,72.42,70,78
200836,400011,500836,88,85,96,100,88,85,93,100,87,85,91,85,2.67,No,90.25,85,100
200837,400012,500837,69,83,68,78,63,83,72,78,81,78,63,83,-1.33,No,74.92,63,83
200838,400013,500838,79,81,81,78,87,74,82,73,76,86,75,77,1,No,79.08,73,87
200839,400014,500839,87,96,91,87,94,86,99,93,88,94,94,97,-3.67,No,92.17,86,99
200840,400015,500840,84,80,76,72,68,64,60,56,52,48,44,40,36,Yes,62,40,84
200841,400016,500841,99,85,93,93,84,90,84,99,86,96,93,92,-1.33,No,91.17,84,99
200842,400017,500842,91,89,87,78,85,75,84,91,84,78,85,75,9.67,No,83.5,75,91
200843,400018,500843,87,91,92,96,92,84,90,93,83,97,96,94,-5.67,No,91.25,83,97
200844,400019,500844,72,63,73,71,82,82,54,53,82,58,59,78,4.33,No,68.92,53,82
200845,400020,500845,91,90,95,95,96,96,89,92,86,92,90,84,3.33,No,91.33,84,96
200846,400021,500846,77,87,85,75,80,78,86,86,72,71,86,72,6.67,No,79.58,71,87
200847,400022,500847,86,87,85,85,89,90,84,79,89,89,80,82,2.33,No,85.42,79,90
200848,400023,500848,95,98,100,88,89,95,96,92,95,85,90,99,6.33,No,93.5,85,100
200849,400024,500849,94,88,80,92,89,83,84,84,95,84,95,92,-3,No,88.33,80,95
200850,400025,500850,82,78,74,70,66,62,58,54,50,46,42,38,36,Yes,60,38,82
200851,400001,500851,54,68,73,57,62,67,56,81,53,53,71,68,1,No,63.58,53,81
200852,400002,500852,88,85,87,89,89,88,89,91,83,81,91,84,1.33,No,87.08,81,91
200853,400003,500853,84,88,86,86,89,74,84,73,82,75,73,89,7,No,81.92,73,89
200854,400004,500854,81,89,86,82,95,82,91,90,95,90,85,82,-0.33,No,87.33,81,95
200855,400005,500855,100,94,94,99,99,88,94,89,100,88,100,100,0,No,95.42,88,100
200856,400006,500856,94,83,85,84,94,94,89,85,85,86,94,89,-2.33,No,88.5,83,94
200857,400007,500857,73,77,84,81,73,73,78,79,78,85,79,87,-5.67,No,78.92,73,87
200858,400008,500858,52,61,50,65,84,85,78,83,60,54,85,84,-20,No,70.08,50,85
200859,400009,500859,92,100,95,95,100,100,89,99,100,99,98,93,-1,No,96.67,89,100
200860,400010,500860,79,75,71,67,63,59,55,51,47,43,39,35,36,Yes,57,35,79
200861,400011,500861,71,78,80,87,73,76,80,76,83,84,80,86,-7,No,79.5,71,87
200862,400012,500862,79,88,84,83,75,83,89,81,80,90,88,88,-5,No,84,75,90
200863,400013,500863,88,84,90,76,89,88,83,82,79,83,86,90,1,No,84.83,76,90
200864,400014,500864,83,90,89,93,87,91,88,83,91,91,94,93,-5.33,No,89.42,83,94
200865,400015,500865,59,62,67,50,59,74,50,85,74,67,74,74,-9,No,66.25,50,85
200866,400016,500866,96,82,83,85,84,84,87,84,88,92,95,84,-3.33,No,87,82,96
200867,400017,500867,73,79,86,78,79,87,80,73,84,74,78,88,-0.67,No,79.92,73,88
200868,400018,500868,95,89,96,90,95,96,87,81,88,90,90,92,2.67,No,90.75,81,96
200869,400019,500869,91,89,88,91,93,89,77,78,88,87,79,81,7,No,85.92,77,93
200870,400020,500870,83,79,75,71,67,63,59,55,51,47,43,39,36,Yes,61,39,83
200871,400021,500871,100,100,95,95,95,93,100,94,92,100,88,98,3,No,95.83,88,100
200872,400022,500872,56,66,77,72,62,66,66,61,52,53,68,59,6.33,No,63.17,52,77
200873,400023,500873,85,82,83,77,83,72,80,73,70,76,79,71,8,No,77.58,70,85
200874,400024,500874,89,100,98,87,97,100,98,90,94,94,97,97,-0.33,No,95.08,87,100
200875,400025,500875,70,76,74,73,73,84,83,81,81,74,73,83,-3.33,No,77.08,70,84
200876,400001,500876,86,93,89,91,91,88,85,97,86,100,87,100,-6.33,No,91.08,85,100
200877,400002,500877,70,79,72,72,70,84,76,79,82,77,81,79,-5.33,No,76.75,70,84
200878,400003,500878,86,96,90,100,86,91,97,99,89,89,95,92,-1.33,No,92.5,86,100
200879,400004,500879,82,62,52,69,50,80,80,73,57,64,52,77,1,No,66.5,50,82
200880,400005,500880,73,69,65,61,57,53,49,45,41,37,33,30,35.67,Yes,51.08,30,73
200881,400006,500881,71,71,70,79,81,76,77,73,81,70,76,81,-5,No,75.5,70,81
200882,400007,500882,78,75,83,81,76,78,88,83,81,76,79,87,-2,No,80.42,75,88
200883,400008,500883,93,91,92,81,85,87,86,92,82,93,91,90,0.67,No,88.58,81,93
200884,400009,500884,83,96,87,91,97,93,93,93,87,96,97,87,-4.67,No,91.67,83,97
