score_id,student_id,subject_name,week_id,test_score,max_score,institute_id
36253,200085,English,7,67,100,2
36254,200085,Chemistry,7,57,100,2
36255,200085,Computer Science,7,54,100,2
36256,200086,English,7,82,100,2
36257,200086,Chemistry,7,77,100,2
36258,200086,Computer Science,7,89,100,2
36259,200087,English,7,97,100,2
36260,200087,Chemistry,7,87,100,2
36261,200087,Computer Science,7,72,100,2
36262,200088,English,7,57,100,2
36263,200088,Chemistry,7,62,100,2
36264,200088,Computer Science,7,54,100,2
36265,200089,English,7,100,100,2
36266,200089,Chemistry,7,100,100,2
36267,200089,Computer Science,7,98,100,2
36268,200090,English,7,84,100,2
36269,200090,Chemistry,7,88,100,2
36270,200090,Computer Science,7,84,100,2
36271,200091,English,7,80,100,2
36272,200091,Chemistry,7,88,100,2
36273,200091,Computer Science,7,90,100,2
36274,200092,English,7,82,100,2
36275,200092,Chemistry,7,77,100,2
36276,200092,Computer Science,7,71,100,2
36277,200093,English,7,100,100,2
36278,200093,Chemistry,7,100,100,2
36279,200093,Computer Science,7,73,100,2
36280,200094,English,7,78,100,2
36281,200094,Chemistry,7,55,100,2
36282,200094,Computer Science,7,99,100,2
36283,200095,English,7,90,100,2
36284,200095,Chemistry,7,65,100,2
36285,200095,Computer Science,7,100,100,2
36286,200096,English,7,62,100,2
36287,200096,Chemistry,7,68,100,2
36288,200096,Computer Science,7,78,100,2
36289,200097,English,7,78,100,2
36290,200097,Chemistry,7,55,100,2
36291,200097,Computer Science,7,58,100,2
36292,200098,English,7,67,100,2
36293,200098,Chemistry,7,68,100,2
36294,200098,Computer Science,7,63,100,2
36295,200099,English,7,74,100,2
36296,200099,Chemistry,7,55,100,2
36297,200099,Computer Science,7,88,100,2
36298,200100,English,7,52,100,2
36299,200100,Chemistry,7,64,100,2
36300,200100,Computer Science,7,59,100,2
36301,200101,English,7,60,100,2
36302,200101,Chemistry,7,53,100,2
36303,200101,Computer Science,7,72,100,2
36304,200102,English,7,75,100,2
36305,200102,Chemistry,7,71,100,2
36306,200102,Computer Science,7,62,100,2
36307,200103,English,7,71,100,2
36308,200103,Chemistry,7,78,100,2
36309,200103,Computer Science,7,56,100,2
36310,200104,English,7,70,100,2
36311,200104,Chemistry,7,64,100,2
36312,200104,Computer Science,7,66,100,2
36313,200105,English,7,91,100,2
36314,200105,Chemistry,7,99,100,2
36315,200105,Computer Science,7,87,100,2
36316,200106,English,7,72,100,2
36317,200106,Chemistry,7,100,100,2
36318,200106,Computer Science,7,100,100,2
36319,200107,English,7,64,100,2
36320,200107,Chemistry,7,91,100,2
36321,200107,Computer Science,7,91,100,2
36322,200108,English,7,87,100,2
36323,200108,Chemistry,7,89,100,2
36324,200108,Computer Science,7,96,100,2
36325,200109,English,7,99,100,2
36326,200109,Chemistry,7,74,100,2
36327,200109,Computer Science,7,77,100,2
36328,200110,English,7,89,100,2
36329,200110,Chemistry,7,71,100,2
36330,200110,Computer Science,7,81,100,2
36331,200111,English,7,100,100,2
36332,200111,Chemistry,7,98,100,2
36333,200111,Computer Science,7,65,100,2
36334,200112,English,7,66,100,2
36335,200112,Chemistry,7,65,100,2
36336,200112,Computer Science,7,70,100,2
36337,200113,English,7,92,100,2
36338,200113,Chemistry,7,77,100,2
36339,200113,Computer Science,7,62,100,2
36340,200114,English,7,88,100,2
36341,200114,Chemistry,7,78,100,2
36342,200114,Computer Science,7,82,100,2
36343,200115,English,7,53,100,2
36344,200115,Chemistry,7,58,100,2
36345,200115,Computer Science,7,53,100,2
36346,200116,English,7,67,100,2
36347,200116,Chemistry,7,79,100,2
36348,200116,Computer Science,7,90,100,2
36349,200117,English,7,70,100,2
36350,200117,Chemistry,7,56,100,2
36351,200117,Computer Science,7,80,100,2
36352,200118,English,7,76,100,2
36353,200118,Chemistry,7,88,100,2
36354,200118,Computer Science,7,64,100,2
36355,200119,English,7,75,100,2
36356,200119,Chemistry,7,100,100,2
36357,200119,Computer Science,7,70,100,2
36358,200120,English,7,76,100,2
36359,200120,Chemistry,7,63,100,2
36360,200120,Computer Science,7,64,100,2
36361,200121,English,7,70,100,2
36362,200121,Chemistry,7,100,100,2
36363,200121,Computer Science,7,81,100,2
36364,200122,English,7,78,100,2
36365,200122,Chemistry,7,80,100,2
36366,200122,Computer Science,7,60,100,2
36367,200123,English,7,100,100,2
36368,200123,Chemistry,7,81,100,2
36369,200123,Computer Science,7,57,100,2
36370,200124,English,7,74,100,2
36371,200124,Chemistry,7,83,100,2
36372,200124,Computer Science,7,72,100,2
36373,200125,English,7,82,100,2
36374,200125,Chemistry,7,74,100,2
36375,200125,Computer Science,7,64,100,2
36376,200126,English,7,94,100,2
36377,200126,Chemistry,7,68,100,2
36378,200126,Computer Science,7,85,100,2
36379,200127,English,7,90,100,2
36380,200127,Chemistry,7,79,100,2
36381,200127,Computer Science,7,72,100,2
36382,200128,English,7,83,100,2
36383,200128,Chemistry,7,46,100,2
36384,200128,Computer Science,7,46,100,2
36385,200129,English,7,65,100,2
36386,200129,Chemistry,7,93,100,2
36387,200129,Computer Science,7,93,100,2
36388,200130,English,7,79,100,2
36389,200130,Chemistry,7,59,100,2
36390,200130,Computer Science,7,70,100,2
36391,200131,English,7,100,100,2
36392,200131,Chemistry,7,81,100,2
36393,200131,Computer Science,7,94,100,2
36394,200132,English,7,83,100,2
36395,200132,Chemistry,7,93,100,2
36396,200132,Computer Science,7,75,100,2
36397,200133,English,7,89,100,2
36398,200133,Chemistry,7,73,100,2
36399,200133,Computer Science,7,69,100,2
36400,200134,English,7,66,100,2
36401,200134,Chemistry,7,100,100,2
36402,200134,Computer Science,7,93,100,2
36403,200135,English,7,66,100,2
36404,200135,Chemistry,7,65,100,2
36405,200135,Computer Science,7,97,100,2
36406,200136,English,7,73,100,2
36407,200136,Chemistry,7,48,100,2
36408,200136,Computer Science,7,45,100,2
36409,200137,English,7,86,100,2
36410,200137,Chemistry,7,77,100,2
36411,200137,Computer Science,7,81,100,2
36412,200138,English,7,83,100,2
36413,200138,Chemistry,7,75,100,2
36414,200138,Computer Science,7,96,100,2
36415,200139,English,7,69,100,2
36416,200139,Chemistry,7,69,100,2
36417,200139,Computer Science,7,69,100,2
36418,200140,English,7,76,100,2
36419,200140,Chemistry,7,90,100,2
36420,200140,Computer Science,7,84,100,2
36421,200141,English,7,76,100,2
36422,200141,Chemistry,7,57,100,2
36423,200141,Computer Science,7,74,100,2
36424,200142,English,7,57,100,2
36425,200142,Chemistry,7,81,100,2
36426,200142,Computer Science,7,94,100,2
36427,200143,English,7,81,100,2
36428,200143,Chemistry,7,76,100,2
36429,200143,Computer Science,7,85,100,2
36430,200144,English,7,53,100,2
36431,200144,Chemistry,7,61,100,2
36432,200144,Computer Science,7,66,100,2
36433,200145,English,7,79,100,2
36434,200145,Chemistry,7,67,100,2
36435,200145,Computer Science,7,57,100,2
36436,200146,English,7,99,100,2
36437,200146,Chemistry,7,67,100,2
36438,200146,Computer Science,7,82,100,2
36439,200147,English,7,90,100,2
36440,200147,Chemistry,7,81,100,2
36441,200147,Computer Science,7,82,100,2
36442,200148,English,7,77,100,2
36443,200148,Chemistry,7,96,100,2
36444,200148,Computer Science,7,88,100,2
36445,200149,English,7,68,100,2
36446,200149,Chemistry,7,60,100,2
36447,200149,Computer Science,7,69,100,2
36448,200150,English,7,81,100,2
36449,200150,Chemistry,7,78,100,2
36450,200150,Computer Science,7,91,100,2
36451,200151,English,7,76,100,2
36452,200151,Chemistry,7,92,100,2
36453,200151,Computer Science,7,80,100,2
36454,200152,English,7,75,100,2
36455,200152,Chemistry,7,74,100,2
36456,200152,Computer Science,7,51,100,2
36457,200153,English,7,77,100,2
36458,200153,Chemistry,7,70,100,2
36459,200153,Computer Science,7,76,100,2
36460,200154,English,7,76,100,2
36461,200154,Chemistry,7,88,100,2
36462,200154,Computer Science,7,76,100,2
36463,200155,English,7,99,100,2
36464,200155,Chemistry,7,99,100,2
36465,200155,Computer Science,7,90,100,2
36466,200156,English,7,73,100,2
36467,200156,Chemistry,7,81,100,2
36468,200156,Computer Science,7,100,100,2
36469,200157,English,7,96,100,2
36470,200157,Chemistry,7,95,100,2
36471,200157,Computer Science,7,70,100,2
36472,200158,English,7,81,100,2
36473,200158,Chemistry,7,76,100,2
36474,200158,Computer Science,7,69,100,2
36475,200159,English,7,88,100,2
36476,200159,Chemistry,7,82,100,2
36477,200159,Computer Science,7,78,100,2
36478,200160,English,7,58,100,2
36479,200160,Chemistry,7,79,100,2
36480,200160,Computer Science,7,51,100,2
36481,200161,English,7,89,100,2
36482,200161,Chemistry,7,86,100,2
36483,200161,Computer Science,7,78,100,2
36484,200162,English,7,82,100,2
36485,200162,Chemistry,7,77,100,2
36486,200162,Computer Science,7,69,100,2
36487,200163,English,7,82,100,2
36488,200163,Chemistry,7,83,100,2
36489,200163,Computer Science,7,76,100,2
36490,200164,English,7,92,100,2
36491,200164,Chemistry,7,100,100,2
36492,200164,Computer Science,7,91,100,2
36493,200165,English,7,87,100,2
36494,200165,Chemistry,7,91,100,2
36495,200165,Computer Science,7,85,100,2
36496,200166,English,7,74,100,2
36497,200166,Chemistry,7,79,100,2
36498,200166,Computer Science,7,98,100,2
36499,200167,English,7,75,100,2
36500,200167,Chemistry,7,70,100,2
36501,200167,Computer Science,7,77,100,2
36502,200168,English,7,51,100,2
36503,200168,Chemistry,7,81,100,2
36504,200168,Computer Science,7,49,100,2
36505,200169,English,7,84,100,2
36506,200169,Chemistry,7,89,100,2
36507,200169,Computer Science,7,73,100,2
36508,200170,English,7,100,100,2
36509,200170,Chemistry,7,77,100,2
36510,200170,Computer Science,7,59,100,2
36511,200171,English,7,76,100,2
36512,200171,Chemistry,7,86,100,2
36513,200171,Computer Science,7,89,100,2
36514,200172,English,7,100,100,2
36515,200172,Chemistry,7,76,100,2
36516,200172,Computer Science,7,80,100,2
36517,200173,English,7,74,100,2
36518,200173,Chemistry,7,79,100,2
36519,200173,Computer Science,7,61,100,2
36520,200174,English,7,64,100,2
36521,200174,Chemistry,7,96,100,2
36522,200174,Computer Science,7,83,100,2
36523,200175,English,7,52,100,2
36524,200175,Chemistry,7,58,100,2
36525,200175,Computer Science,7,74,100,2
36526,200176,English,7,63,100,2
36527,200176,Chemistry,7,54,100,2
36528,200176,Computer Science,7,56,100,2
36529,200177,English,7,100,100,2
36530,200177,Chemistry,7,75,100,2
36531,200177,Computer Science,7,95,100,2
36532,200178,English,7,93,100,2
36533,200178,Chemistry,7,85,100,2
36534,200178,Computer Science,7,67,100,2
36535,200179,English,7,71,100,2
36536,200179,Chemistry,7,91,100,2
36537,200179,Computer Science,7,87,100,2
36538,200180,English,7,78,100,2
36539,200180,Chemistry,7,100,100,2
36540,200180,Computer Science,7,67,100,2
36541,200181,English,7,87,100,2
36542,200181,Chemistry,7,76,100,2
36543,200181,Computer Science,7,73,100,2
36544,200182,English,7,89,100,2
36545,200182,Chemistry,7,81,100,2
36546,200182,Computer Science,7,69,100,2
36547,200183,English,7,100,100,2
36548,200183,Chemistry,7,83,100,2
36549,200183,Computer Science,7,90,100,2
36550,200184,English,7,87,100,2
36551,200184,Chemistry,7,42,100,2
36552,200184,Computer Science,7,65,100,2
36553,200185,English,7,85,100,2
36554,200185,Chemistry,7,80,100,2
36555,200185,Computer Science,7,68,100,2
36556,200186,English,7,86,100,2
36557,200186,Chemistry,7,83,100,2
36558,200186,Computer Science,7,91,100,2
36559,200187,English,7,65,100,2
36560,200187,Chemistry,7,76,100,2
36561,200187,Computer Science,7,72,100,2
36562,200188,English,7,89,100,2
36563,200188,Chemistry,7,84,100,2
36564,200188,Computer Science,7,100,100,2
36565,200189,English,7,69,100,2
36566,200189,Chemistry,7,97,100,2
36567,200189,Computer Science,7,98,100,2
36568,200190,English,7,69,100,2
36569,200190,Chemistry,7,74,100,2
36570,200190,Computer Science,7,74,100,2
36571,200191,English,7,69,100,2
36572,200191,Chemistry,7,83,100,2
36573,200191,Computer Science,7,63,100,2
36574,200192,English,7,71,100,2
36575,200192,Chemistry,7,76,100,2
36576,200192,Computer Science,7,61,100,2
36577,200193,English,7,57,100,2
36578,200193,Chemistry,7,68,100,2
36579,200193,Computer Science,7,89,100,2
36580,200194,English,7,87,100,2
36581,200194,Chemistry,7,100,100,2
36582,200194,Computer Science,7,58,100,2
36583,200195,English,7,77,100,2
36584,200195,Chemistry,7,92,100,2
36585,200195,Computer Science,7,60,100,2
36586,200196,English,7,63,100,2
36587,200196,Chemistry,7,82,100,2
36588,200196,Computer Science,7,93,100,2
36589,200197,English,7,86,100,2
36590,200197,Chemistry,7,91,100,2
36591,200197,Computer Science,7,67,100,2
36592,200198,English,7,99,100,2
36593,200198,Chemistry,7,53,100,2
36594,200198,Computer Science,7,74,100,2
36595,200199,English,7,70,100,2
36596,200199,Chemistry,7,62,100,2
36597,200199,Computer Science,7,69,100,2
36598,200200,English,7,55,100,2
36599,200200,Chemistry,7,59,100,2
36600,200200,Computer Science,7,62,100,2
36601,200201,English,7,100,100,2
36602,200201,Chemistry,7,94,100,2
36603,200201,Computer Science,7,100,100,2
36604,200202,English,7,62,100,2
36605,200202,Chemistry,7,86,100,2
36606,200202,Computer Science,7,95,100,2
36607,200203,English,7,83,100,2
36608,200203,Chemistry,7,95,100,2
36609,200203,Computer Science,7,69,100,2
36610,200204,English,7,77,100,2
36611,200204,Chemistry,7,77,100,2
36612,200204,Computer Science,7,89,100,2
36613,200205,English,7,70,100,2
36614,200205,Chemistry,7,73,100,2
36615,200205,Computer Science,7,53,100,2
36616,200206,English,7,73,100,2
36617,200206,Chemistry,7,69,100,2
36618,200206,Computer Science,7,95,100,2
36619,200207,English,7,78,100,2
36620,200207,Chemistry,7,78,100,2
36621,200207,Computer Science,7,74,100,2
36622,200208,English,7,68,100,2
36623,200208,Chemistry,7,53,100,2
36624,200208,Computer Science,7,67,100,2
36625,200209,English,7,70,100,2
36626,200209,Chemistry,7,94,100,2
36627,200209,Computer Science,7,59,100,2
36628,200210,English,7,86,100,2
36629,200210,Chemistry,7,86,100,2
36630,200210,Computer Science,7,88,100,2
36631,200211,English,7,77,100,2
36632,200211,Chemistry,7,80,100,2
36633,200211,Computer Science,7,91,100,2
36634,200212,English,7,93,100,2
36635,200212,Chemistry,7,76,100,2
36636,200212,Computer Science,7,77,100,2
36637,200213,English,7,88,100,2
36638,200213,Chemistry,7,69,100,2
36639,200213,Computer Science,7,98,100,2
36640,200214,English,7,66,100,2
36641,200214,Chemistry,7,51,100,2
36642,200214,Computer Science,7,68,100,2
36643,200215,English,7,71,100,2
36644,200215,Chemistry,7,75,100,2
36645,200215,Computer Science,7,80,100,2
36646,200216,English,7,63,100,2
36647,200216,Chemistry,7,54,100,2
36648,200216,Computer Science,7,64,100,2
36649,200217,English,7,65,100,2
36650,200217,Chemistry,7,73,100,2
36651,200217,Computer Science,7,72,100,2
36652,200218,English,7,100,100,2
36653,200218,Chemistry,7,79,100,2
36654,200218,Computer Science,7,100,100,2
36655,200219,English,7,76,100,2
36656,200219,Chemistry,7,100,100,2
36657,200219,Computer Science,7,84,100,2
36658,200220,English,7,66,100,2
36659,200220,Chemistry,7,71,100,2
36660,200220,Computer Science,7,54,100,2
36661,200221,English,7,73,100,2
36662,200221,Chemistry,7,100,100,2
36663,200221,Computer Science,7,75,100,2
36664,200222,English,7,79,100,2
36665,200222,Chemistry,7,97,100,2
36666,200222,Computer Science,7,91,100,2
36667,200223,English,7,87,100,2
36668,200223,Chemistry,7,91,100,2
36669,200223,Computer Science,7,85,100,2
36670,200224,English,7,47,100,2
36671,200224,Chemistry,7,65,100,2
36672,200224,Computer Science,7,45,100,2
36673,200225,English,7,60,100,2
36674,200225,Chemistry,7,91,100,2
36675,200225,Computer Science,7,80,100,2
36676,200226,English,7,86,100,2
36677,200226,Chemistry,7,87,100,2
36678,200226,Computer Science,7,72,100,2
36679,200227,English,7,69,100,2
36680,200227,Chemistry,7,94,100,2
36681,200227,Computer Science,7,88,100,2
36682,200228,English,7,99,100,2
36683,200228,Chemistry,7,90,100,2
36684,200228,Computer Science,7,53,100,2
36685,200229,English,7,84,100,2
36686,200229,Chemistry,7,74,100,2
36687,200229,Computer Science,7,81,100,2
36688,200230,English,7,92,100,2
36689,200230,Chemistry,7,69,100,2
36690,200230,Computer Science,7,72,100,2
36691,200231,English,7,77,100,2
36692,200231,Chemistry,7,84,100,2
36693,200231,Computer Science,7,99,100,2
36694,200232,English,7,71,100,2
36695,200232,Chemistry,7,65,100,2
36696,200232,Computer Science,7,72,100,2
36697,200233,English,7,66,100,2
36698,200233,Chemistry,7,85,100,2
36699,200233,Computer Science,7,87,100,2
36700,200234,English,7,100,100,2
36701,200234,Chemistry,7,75,100,2
36702,200234,Computer Science,7,77,100,2
36703,200235,English,7,77,100,2
36704,200235,Chemistry,7,59,100,2
36705,200235,Computer Science,7,59,100,2
36706,200236,English,7,68,100,2
36707,200236,Chemistry,7,93,100,2
36708,200236,Computer Science,7,99,100,2
36709,200237,English,7,95,100,2
36710,200237,Chemistry,7,79,100,2
36711,200237,Computer Science,7,80,100,2
36712,200238,English,7,80,100,2
36713,200238,Chemistry,7,80,100,2
36714,200238,Computer Science,7,95,100,2
36715,200239,English,7,62,100,2
36716,200239,Chemistry,7,63,100,2
36717,200239,Computer Science,7,68,100,2
36718,200240,English,7,57,100,2
36719,200240,Chemistry,7,46,100,2
36720,200240,Computer Science,7,78,100,2
36721,200241,English,7,58,100,2
36722,200241,Chemistry,7,83,100,2
36723,200241,Computer Science,7,70,100,2
36724,200242,English,7,51,100,2
36725,200242,Chemistry,7,80,100,2
36726,200242,Computer Science,7,85,100,2
36727,200243,English,7,100,100,2
36728,200243,Chemistry,7,80,100,2
36729,200243,Computer Science,7,68,100,2
36730,200244,English,7,99,100,2
36731,200244,Chemistry,7,89,100,2
36732,200244,Computer Science,7,83,100,2
36733,200245,English,7,65,100,2
36734,200245,Chemistry,7,87,100,2
36735,200245,Computer Science,7,87,100,2
36736,200246,English,7,95,100,2
36737,200246,Chemistry,7,82,100,2
36738,200246,Computer Science,7,90,100,2
36739,200247,English,7,100,100,2
36740,200247,Chemistry,7,74,100,2
36741,200247,Computer Science,7,74,100,2
36742,200248,English,7,47,100,2
36743,200248,Chemistry,7,62,100,2
36744,200248,Computer Science,7,59,100,2
36745,200249,English,7,75,100,2
36746,200249,Chemistry,7,76,100,2
36747,200249,Computer Science,7,67,100,2
36748,200250,English,7,58,100,2
36749,200250,Chemistry,7,77,100,2
36750,200250,Computer Science,7,77,100,2
36751,200251,English,7,83,100,2
36752,200251,Chemistry,7,61,100,2
36753,200251,Computer Science,7,78,100,2
36754,200252,English,7,91,100,2
36755,200252,Chemistry,7,90,100,2
36756,200252,Computer Science,7,68,100,2
36757,200253,English,7,90,100,2
36758,200253,Chemistry,7,64,100,2
36759,200253,Computer Science,7,72,100,2
36760,200254,English,7,82,100,2
36761,200254,Chemistry,7,72,100,2
36762,200254,Computer Science,7,78,100,2
36763,200255,English,7,94,100,2
36764,200255,Chemistry,7,80,100,2
36765,200255,Computer Science,7,89,100,2
36766,200256,English,7,74,100,2
36767,200256,Chemistry,7,50,100,2
36768,200256,Computer Science,7,55,100,2
36769,200257,English,7,79,100,2
36770,200257,Chemistry,7,80,100,2
36771,200257,Computer Science,7,74,100,2
36772,200258,English,7,80,100,2
36773,200258,Chemistry,7,78,100,2
36774,200258,Computer Science,7,71,100,2
36775,200259,English,7,84,100,2
36776,200259,Chemistry,7,71,100,2
36777,200259,Computer Science,7,77,100,2
36778,200260,English,7,100,100,2
36779,200260,Chemistry,7,74,100,2
36780,200260,Computer Science,7,71,100,2
36781,200261,English,7,85,100,2
36782,200261,Chemistry,7,87,100,2
36783,200261,Computer Science,7,77,100,2
36784,200262,English,7,77,100,2
36785,200262,Chemistry,7,75,100,2
36786,200262,Computer Science,7,100,100,2
36787,200263,English,7,97,100,2
36788,200263,Chemistry,7,66,100,2
36789,200263,Computer Science,7,76,100,2
36790,200264,English,7,74,100,2
36791,200264,Chemistry,7,69,100,2
36792,200264,Computer Science,7,69,100,2
36793,200265,English,7,71,100,2
36794,200265,Chemistry,7,68,100,2
36795,200265,Computer Science,7,58,100,2
36796,200266,English,7,78,100,2
36797,200266,Chemistry,7,69,100,2
36798,200266,Computer Science,7,60,100,2
36799,200267,English,7,100,100,2
36800,200267,Chemistry,7,100,100,2
36801,200267,Computer Science,7,55,100,2
36802,200268,English,7,69,100,2
36803,200268,Chemistry,7,83,100,2
36804,200268,Computer Science,7,77,100,2
36805,200269,English,7,64,100,2
36806,200269,Chemistry,7,66,100,2
36807,200269,Computer Science,7,90,100,2
36808,200270,English,7,92,100,2
36809,200270,Chemistry,7,100,100,2
36810,200270,Computer Science,7,78,100,2
36811,200271,English,7,91,100,2
36812,200271,Chemistry,7,100,100,2
36813,200271,Computer Science,7,71,100,2
36814,200272,English,7,46,100,2
36815,200272,Chemistry,7,61,100,2
36816,200272,Computer Science,7,66,100,2
36817,200273,English,7,95,100,2
36818,200273,Chemistry,7,58,100,2
36819,200273,Computer Science,7,85,100,2
36820,200274,English,7,76,100,2
36821,200274,Chemistry,7,92,100,2
36822,200274,Computer Science,7,95,100,2
36823,200275,English,7,97,100,2
36824,200275,Chemistry,7,69,100,2
36825,200275,Computer Science,7,87,100,2
36826,200276,English,7,65,100,2
36827,200276,Chemistry,7,100,100,2
36828,200276,Computer Science,7,65,100,2
36829,200277,English,7,72,100,2
36830,200277,Chemistry,7,80,100,2
36831,200277,Computer Science,7,80,100,2
36832,200278,English,7,73,100,2
36833,200278,Chemistry,7,79,100,2
36834,200278,Computer Science,7,94,100,2
36835,200279,English,7,84,100,2
36836,200279,Chemistry,7,56,100,2
36837,200279,Computer Science,7,86,100,2
36838,200280,English,7,49,100,2
36839,200280,Chemistry,7,49,100,2
36840,200280,Computer Science,7,71,100,2
36841,200281,English,7,67,100,2
36842,200281,Chemistry,7,66,100,2
36843,200281,Computer Science,7,68,100,2
36844,200282,English,7,65,100,2
36845,200282,Chemistry,7,69,100,2
36846,200282,Computer Science,7,53,100,2
36847,200283,English,7,70,100,2
36848,200283,Chemistry,7,72,100,2
36849,200283,Computer Science,7,69,100,2
36850,200284,English,7,97,100,2
36851,200284,Chemistry,7,78,100,2
36852,200284,Computer Science,7,80,100,2
36853,200285,English,7,86,100,2
36854,200285,Chemistry,7,90,100,2
36855,200285,Computer Science,7,96,100,2
36856,200286,English,7,100,100,2
36857,200286,Chemistry,7,75,100,2
36858,200286,Computer Science,7,77,100,2
36859,200287,English,7,78,100,2
36860,200287,Chemistry,7,80,100,2
36861,200287,Computer Science,7,73,100,2
36862,200288,English,7,64,100,2
36863,200288,Chemistry,7,62,100,2
36864,200288,Computer Science,7,74,100,2
36865,200289,English,7,77,100,2
36866,200289,Chemistry,7,86,100,2
36867,200289,Computer Science,7,69,100,2
36868,200290,English,7,59,100,2
36869,200290,Chemistry,7,76,100,2
36870,200290,Computer Science,7,82,100,2
36871,200291,English,7,100,100,2
36872,200291,Chemistry,7,60,100,2
36873,200291,Computer Science,7,82,100,2
36874,200292,English,7,52,100,2
36875,200292,Chemistry,7,85,100,2
36876,200292,Computer Science,7,68,100,2
36877,200293,English,7,84,100,2
36878,200293,Chemistry,7,63,100,2
36879,200293,Computer Science,7,80,100,2
36880,200294,English,7,78,100,2
36881,200294,Chemistry,7,91,100,2
36882,200294,Computer Science,7,69,100,2
36883,200295,English,7,64,100,2
36884,200295,Chemistry,7,71,100,2
36885,200295,Computer Science,7,70,100,2
36886,200296,English,7,52,100,2
36887,200296,Chemistry,7,53,100,2
36888,200296,Computer Science,7,51,100,2
36889,200297,English,7,94,100,2
36890,200297,Chemistry,7,88,100,2
36891,200297,Computer Science,7,80,100,2
36892,200298,English,7,77,100,2
36893,200298,Chemistry,7,88,100,2
36894,200298,Computer Science,7,57,100,2
36895,200299,English,7,76,100,2
36896,200299,Chemistry,7,89,100,2
36897,200299,Computer Science,7,80,100,2
36898,200300,English,7,69,100,2
36899,200300,Chemistry,7,79,100,2
36900,200300,Computer Science,7,86,100,2
36901,200301,English,7,80,100,2
36902,200301,Chemistry,7,100,100,2
36903,200301,Computer Science,7,60,100,2
36904,200302,English,7,97,100,2
36905,200302,Chemistry,7,97,100,2
36906,200302,Computer Science,7,80,100,2
36907,200303,English,7,86,100,2
36908,200303,Chemistry,7,88,100,2
36909,200303,Computer Science,7,86,100,2
36910,200304,English,7,61,100,2
36911,200304,Chemistry,7,59,100,2
36912,200304,Computer Science,7,68,100,2
36913,200305,English,7,100,100,2
36914,200305,Chemistry,7,100,100,2
36915,200305,Computer Science,7,65,100,2
36916,200306,English,7,87,100,2
36917,200306,Chemistry,7,92,100,2
36918,200306,Computer Science,7,71,100,2
36919,200307,English,7,63,100,2
36920,200307,Chemistry,7,80,100,2
36921,200307,Computer Science,7,97,100,2
36922,200308,English,7,69,100,2
36923,200308,Chemistry,7,89,100,2
36924,200308,Computer Science,7,74,100,2
36925,200309,English,7,59,100,2
36926,200309,Chemistry,7,87,100,2
36927,200309,Computer Science,7,100,100,2
36928,200310,English,7,56,100,2
36929,200310,Chemistry,7,52,100,2
36930,200310,Computer Science,7,72,100,2
36931,200311,English,7,95,100,2
36932,200311,Chemistry,7,81,100,2
36933,200311,Computer Science,7,72,100,2
36934,200312,English,7,58,100,2
36935,200312,Chemistry,7,64,100,2
36936,200312,Computer Science,7,62,100,2
36937,200313,English,7,93,100,2
36938,200313,Chemistry,7,91,100,2
36939,200313,Computer Science,7,80,100,2
36940,200314,English,7,92,100,2
36941,200314,Chemistry,7,73,100,2
36942,200314,Computer Science,7,70,100,2
36943,200315,English,7,76,100,2
36944,200315,Chemistry,7,75,100,2
36945,200315,Computer Science,7,95,100,2
36946,200316,English,7,53,100,2
36947,200316,Chemistry,7,80,100,2
36948,200316,Computer Science,7,77,100,2
36949,200317,English,7,57,100,2
36950,200317,Chemistry,7,73,100,2
36951,200317,Computer Science,7,57,100,2
36952,200318,English,7,85,100,2
36953,200318,Chemistry,7,83,100,2
36954,200318,Computer Science,7,87,100,2
36955,200319,English,7,90,100,2
36956,200319,Chemistry,7,100,100,2
36957,200319,Computer Science,7,85,100,2
36958,200320,English,7,89,100,2
36959,200320,Chemistry,7,59,100,2
36960,200320,Computer Science,7,60,100,2
36961,200321,English,7,100,100,2
36962,200321,Chemistry,7,70,100,2
36963,200321,Computer Science,7,93,100,2
36964,200322,English,7,83,100,2
36965,200322,Chemistry,7,97,100,2
36966,200322,Computer Science,7,83,100,2
36967,200323,English,7,78,100,2
36968,200323,Chemistry,7,95,100,2
36969,200323,Computer Science,7,99,100,2
36970,200324,English,7,58,100,2
36971,200324,Chemistry,7,82,100,2
36972,200324,Computer Science,7,95,100,2
36973,200325,English,7,58,100,2
36974,200325,Chemistry,7,51,100,2
36975,200325,Computer Science,7,57,100,2
36976,200326,English,7,78,100,2
36977,200326,Chemistry,7,89,100,2
36978,200326,Computer Science,7,100,100,2
36979,200327,English,7,67,100,2
36980,200327,Chemistry,7,80,100,2
36981,200327,Computer Science,7,67,100,2
36982,200328,English,7,62,100,2
36983,200328,Chemistry,7,56,100,2
36984,200328,Computer Science,7,56,100,2
36985,200329,English,7,75,100,2
36986,200329,Chemistry,7,87,100,2
36987,200329,Computer Science,7,92,100,2
36988,200330,English,7,69,100,2
36989,200330,Chemistry,7,100,100,2
36990,200330,Computer Science,7,89,100,2
36991,200331,English,7,77,100,2
36992,200331,Chemistry,7,76,100,2
36993,200331,Computer Science,7,97,100,2
36994,200332,English,7,90,100,2
36995,200332,Chemistry,7,86,100,2
36996,200332,Computer Science,7,95,100,2
36997,200333,English,7,81,100,2
36998,200333,Chemistry,7,86,100,2
36999,200333,Computer Science,7,98,100,2
37000,200334,English,7,72,100,2
