attendance_id,student_id,date,status,period_1,period_2,period_3,period_4,period_5,period_6,period_7,remarks
ATT_INST_001_025332,STU_INST_001_1267,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_001_025333,STU_INST_001_1267,2025-09-04,Present,True,True,True,True,True,True,True,
ATT_INST_001_025334,STU_INST_001_1267,2025-09-05,Present,True,True,True,True,True,True,True,
ATT_INST_001_025335,STU_INST_001_1267,2025-09-08,Present,True,True,True,True,True,True,True,
ATT_INST_001_025336,STU_INST_001_1267,2025-09-09,Present,True,True,True,True,True,True,True,
ATT_INST_001_025337,STU_INST_001_1267,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_001_025338,STU_INST_001_1267,2025-09-11,Present,True,True,True,True,True,True,True,
ATT_INST_001_025339,STU_INST_001_1267,2025-09-12,Present,True,False,True,True,True,True,True,
ATT_INST_001_025340,STU_INST_001_1267,2025-09-15,Present,True,True,True,True,True,True,True,
ATT_INST_001_025341,STU_INST_001_1268,2025-08-18,Absent,False,False,False,False,False,False,False,Transport Issue
ATT_INST_001_025342,STU_INST_001_1268,2025-08-19,Present,True,True,True,True,True,True,True,
ATT_INST_001_025343,STU_INST_001_1268,2025-08-20,Present,True,True,True,True,True,True,False,
ATT_INST_001_025344,STU_INST_001_1268,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_001_025345,STU_INST_001_1268,2025-08-22,Present,True,True,True,True,True,True,True,
ATT_INST_001_025346,STU_INST_001_1268,2025-08-25,Present,True,True,True,True,True,True,True,
ATT_INST_001_025347,STU_INST_001_1268,2025-08-27,Present,True,True,True,True,True,True,True,
ATT_INST_001_025348,STU_INST_001_1268,2025-08-28,Present,True,True,True,False,True,True,True,
ATT_INST_001_025349,STU_INST_001_1268,2025-08-29,Present,True,True,True,True,True,True,True,
ATT_INST_001_025350,STU_INST_001_1268,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_001_025351,STU_INST_001_1268,2025-09-02,Present,True,True,True,True,True,True,False,
ATT_INST_001_025352,STU_INST_001_1268,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_001_025353,STU_INST_001_1268,2025-09-04,Present,True,True,True,True,True,True,True,
ATT_INST_001_025354,STU_INST_001_1268,2025-09-05,Present,True,True,True,False,True,False,True,
ATT_INST_001_025355,STU_INST_001_1268,2025-09-08,Present,True,True,True,True,True,True,True,
ATT_INST_001_025356,STU_INST_001_1268,2025-09-09,Present,True,True,True,True,True,True,True,
ATT_INST_001_025357,STU_INST_001_1268,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_001_025358,STU_INST_001_1268,2025-09-11,Half Day,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_001_025359,STU_INST_001_1268,2025-09-12,Present,True,True,True,True,True,True,True,
ATT_INST_001_025360,STU_INST_001_1268,2025-09-15,Present,True,True,True,True,True,True,True,
ATT_INST_001_025361,STU_INST_001_1269,2025-08-18,Present,True,True,True,True,True,True,True,
ATT_INST_001_025362,STU_INST_001_1269,2025-08-19,Late,False,False,False,False,False,False,False,Fever
ATT_INST_001_025363,STU_INST_001_1269,2025-08-20,Present,True,True,True,True,True,True,True,
ATT_INST_001_025364,STU_INST_001_1269,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_001_025365,STU_INST_001_1269,2025-08-22,Present,True,True,True,True,False,True,True,
ATT_INST_001_025366,STU_INST_001_1269,2025-08-25,Present,True,True,True,True,False,True,True,
ATT_INST_001_025367,STU_INST_001_1269,2025-08-27,Present,True,True,True,True,True,True,True,
ATT_INST_001_025368,STU_INST_001_1269,2025-08-28,Present,True,True,True,True,True,True,True,
ATT_INST_001_025369,STU_INST_001_1269,2025-08-29,Present,True,True,True,True,True,True,True,
ATT_INST_001_025370,STU_INST_001_1269,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_001_025371,STU_INST_001_1269,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_001_025372,STU_INST_001_1269,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_001_025373,STU_INST_001_1269,2025-09-04,Present,True,True,True,True,True,True,True,
ATT_INST_001_025374,STU_INST_001_1269,2025-09-05,Present,True,True,True,True,True,True,True,
ATT_INST_001_025375,STU_INST_001_1269,2025-09-08,Present,True,True,True,True,True,True,True,
ATT_INST_001_025376,STU_INST_001_1269,2025-09-09,Present,True,True,True,True,False,True,True,
ATT_INST_001_025377,STU_INST_001_1269,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_001_025378,STU_INST_001_1269,2025-09-11,Present,True,True,True,True,True,True,True,
ATT_INST_001_025379,STU_INST_001_1269,2025-09-12,Present,True,True,True,True,True,True,True,
ATT_INST_001_025380,STU_INST_001_1269,2025-09-15,Present,True,True,True,True,True,True,True,
ATT_INST_001_025381,STU_INST_001_1270,2025-08-18,Present,True,True,True,True,True,True,True,
ATT_INST_001_025382,STU_INST_001_1270,2025-08-19,Present,True,True,True,True,True,True,True,
ATT_INST_001_025383,STU_INST_001_1270,2025-08-20,Present,True,True,True,True,True,True,True,
ATT_INST_001_025384,STU_INST_001_1270,2025-08-21,Half Day,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_001_025385,STU_INST_001_1270,2025-08-22,Absent,False,False,False,False,False,False,False,Transport Issue
ATT_INST_001_025386,STU_INST_001_1270,2025-08-25,Absent,False,False,False,False,False,False,False,Family Function
ATT_INST_001_025387,STU_INST_001_1270,2025-08-27,Absent,False,False,False,False,False,False,False,Family Function
ATT_INST_001_025388,STU_INST_001_1270,2025-08-28,Absent,False,False,False,False,False,False,False,Transport Issue
ATT_INST_001_025389,STU_INST_001_1270,2025-08-29,Present,True,True,True,True,True,True,True,
ATT_INST_001_025390,STU_INST_001_1270,2025-09-01,Late,False,False,False,False,False,False,False,Family Function
ATT_INST_001_025391,STU_INST_001_1270,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_001_025392,STU_INST_001_1270,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_001_025393,STU_INST_001_1270,2025-09-04,Absent,False,False,False,False,False,False,False,No Reason Given
ATT_INST_001_025394,STU_INST_001_1270,2025-09-05,Present,True,True,True,True,True,True,True,
ATT_INST_001_025395,STU_INST_001_1270,2025-09-08,Present,True,True,True,True,True,True,True,
ATT_INST_001_025396,STU_INST_001_1270,2025-09-09,Late,False,False,False,False,False,False,False,Fever
ATT_INST_001_025397,STU_INST_001_1270,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_001_025398,STU_INST_001_1270,2025-09-11,Half Day,False,False,False,False,False,False,False,Transport Issue
ATT_INST_001_025399,STU_INST_001_1270,2025-09-12,Excused,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_001_025400,STU_INST_001_1270,2025-09-15,Excused,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_001_025401,STU_INST_001_1271,2025-08-18,Present,True,True,True,True,True,True,True,
ATT_INST_001_025402,STU_INST_001_1271,2025-08-19,Present,True,True,True,True,True,True,True,
ATT_INST_001_025403,STU_INST_001_1271,2025-08-20,Present,True,True,True,True,True,True,True,
ATT_INST_001_025404,STU_INST_001_1271,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_001_025405,STU_INST_001_1271,2025-08-22,Present,True,True,True,True,True,True,True,
ATT_INST_001_025406,STU_INST_001_1271,2025-08-25,Present,True,False,True,True,True,True,True,
ATT_INST_001_025407,STU_INST_001_1271,2025-08-27,Late,False,False,False,False,False,False,False,No Reason Given
ATT_INST_001_025408,STU_INST_001_1271,2025-08-28,Present,True,True,True,True,True,True,True,
ATT_INST_001_025409,STU_INST_001_1271,2025-08-29,Present,True,True,True,True,True,True,True,
ATT_INST_001_025410,STU_INST_001_1271,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_001_025411,STU_INST_001_1271,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_001_025412,STU_INST_001_1271,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_001_025413,STU_INST_001_1271,2025-09-04,Present,True,True,True,True,True,True,True,
ATT_INST_001_025414,STU_INST_001_1271,2025-09-05,Present,True,True,True,True,True,True,False,
ATT_INST_001_025415,STU_INST_001_1271,2025-09-08,Present,True,True,True,True,True,True,True,
ATT_INST_001_025416,STU_INST_001_1271,2025-09-09,Present,True,True,True,True,True,False,True,
ATT_INST_001_025417,STU_INST_001_1271,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_001_025418,STU_INST_001_1271,2025-09-11,Present,True,True,True,True,True,True,True,
ATT_INST_001_025419,STU_INST_001_1271,2025-09-12,Half Day,False,False,False,False,False,False,False,Transport Issue
ATT_INST_001_025420,STU_INST_001_1271,2025-09-15,Present,True,True,True,True,True,True,True,
ATT_INST_001_025421,STU_INST_001_1272,2025-08-18,Present,True,True,True,True,True,True,True,
ATT_INST_001_025422,STU_INST_001_1272,2025-08-19,Present,True,True,True,True,True,True,True,
ATT_INST_001_025423,STU_INST_001_1272,2025-08-20,Late,False,False,False,False,False,False,False,Family Function
ATT_INST_001_025424,STU_INST_001_1272,2025-08-21,Absent,False,False,False,False,False,False,False,Fever
ATT_INST_001_025425,STU_INST_001_1272,2025-08-22,Present,True,True,True,True,True,True,True,
ATT_INST_001_025426,STU_INST_001_1272,2025-08-25,Late,False,False,False,False,False,False,False,No Reason Given
ATT_INST_001_025427,STU_INST_001_1272,2025-08-27,Late,False,False,False,False,False,False,False,Transport Issue
ATT_INST_001_025428,STU_INST_001_1272,2025-08-28,Present,True,True,True,True,True,True,True,
ATT_INST_001_025429,STU_INST_001_1272,2025-08-29,Present,True,True,True,True,True,True,True,
ATT_INST_001_025430,STU_INST_001_1272,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_001_025431,STU_INST_001_1272,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_001_025432,STU_INST_001_1272,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_001_025433,STU_INST_001_1272,2025-09-04,Present,True,True,True,True,True,True,True,
ATT_INST_001_025434,STU_INST_001_1272,2025-09-05,Present,True,True,True,True,True,True,True,
ATT_INST_001_025435,STU_INST_001_1272,2025-09-08,Present,True,False,True,False,True,True,True,
ATT_INST_001_025436,STU_INST_001_1272,2025-09-09,Excused,False,False,False,False,False,False,False,Transport Issue
ATT_INST_001_025437,STU_INST_001_1272,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_001_025438,STU_INST_001_1272,2025-09-11,Present,True,True,False,True,True,True,True,
ATT_INST_001_025439,STU_INST_001_1272,2025-09-12,Excused,False,False,False,False,False,False,False,Festival
ATT_INST_001_025440,STU_INST_001_1272,2025-09-15,Half Day,False,False,False,False,False,False,False,Fever
ATT_INST_001_025441,STU_INST_001_1273,2025-08-18,Late,False,False,False,False,False,False,False,Festival
ATT_INST_001_025442,STU_INST_001_1273,2025-08-19,Present,True,True,True,True,True,True,True,
ATT_INST_001_025443,STU_INST_001_1273,2025-08-20,Absent,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_001_025444,STU_INST_001_1273,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_001_025445,STU_INST_001_1273,2025-08-22,Present,True,True,True,True,True,True,True,
ATT_INST_001_025446,STU_INST_001_1273,2025-08-25,Present,True,True,True,True,True,True,True,
ATT_INST_001_025447,STU_INST_001_1273,2025-08-27,Present,True,True,True,True,True,True,True,
ATT_INST_001_025448,STU_INST_001_1273,2025-08-28,Half Day,False,False,False,False,False,False,False,Family Function
ATT_INST_001_025449,STU_INST_001_1273,2025-08-29,Present,True,True,True,True,True,True,True,
ATT_INST_001_025450,STU_INST_001_1273,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_001_025451,STU_INST_001_1273,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_001_025452,STU_INST_001_1273,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_001_025453,STU_INST_001_1273,2025-09-04,Present,True,True,True,True,True,True,False,
ATT_INST_001_025454,STU_INST_001_1273,2025-09-05,Present,True,True,True,True,True,True,True,
ATT_INST_001_025455,STU_INST_001_1273,2025-09-08,Present,True,True,True,True,True,True,False,
ATT_INST_001_025456,STU_INST_001_1273,2025-09-09,Present,True,True,True,True,True,True,True,
ATT_INST_001_025457,STU_INST_001_1273,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_001_025458,STU_INST_001_1273,2025-09-11,Present,True,True,True,True,True,True,True,
ATT_INST_001_025459,STU_INST_001_1273,2025-09-12,Present,True,True,True,True,True,True,True,
ATT_INST_001_025460,STU_INST_001_1273,2025-09-15,Half Day,False,False,False,False,False,False,False,Festival
ATT_INST_001_025461,STU_INST_001_1274,2025-08-18,Present,True,True,True,True,True,True,True,
ATT_INST_001_025462,STU_INST_001_1274,2025-08-19,Half Day,False,False,False,False,False,False,False,Family Function
ATT_INST_001_025463,STU_INST_001_1274,2025-08-20,Absent,False,False,False,False,False,False,False,Family Function
ATT_INST_001_025464,STU_INST_001_1274,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_001_025465,STU_INST_001_1274,2025-08-22,Present,True,True,True,True,True,True,True,
ATT_INST_001_025466,STU_INST_001_1274,2025-08-25,Present,True,True,True,True,True,True,True,
ATT_INST_001_025467,STU_INST_001_1274,2025-08-27,Absent,False,False,False,False,False,False,False,Fever
ATT_INST_001_025468,STU_INST_001_1274,2025-08-28,Present,True,True,True,True,True,True,True,
ATT_INST_001_025469,STU_INST_001_1274,2025-08-29,Present,True,True,True,True,True,True,True,
ATT_INST_001_025470,STU_INST_001_1274,2025-09-01,Absent,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_001_025471,STU_INST_001_1274,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_001_025472,STU_INST_001_1274,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_001_025473,STU_INST_001_1274,2025-09-04,Present,True,True,True,True,True,True,True,
ATT_INST_001_025474,STU_INST_001_1274,2025-09-05,Present,True,True,True,True,True,True,False,
ATT_INST_001_025475,STU_INST_001_1274,2025-09-08,Present,True,True,True,True,True,True,True,
ATT_INST_001_025476,STU_INST_001_1274,2025-09-09,Present,True,True,True,True,True,True,True,
ATT_INST_001_025477,STU_INST_001_1274,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_001_025478,STU_INST_001_1274,2025-09-11,Present,True,True,True,True,True,True,True,
ATT_INST_001_025479,STU_INST_001_1274,2025-09-12,Present,True,True,True,True,True,True,True,
ATT_INST_001_025480,STU_INST_001_1274,2025-09-15,Present,True,True,True,True,True,True,True,
ATT_INST_001_025481,STU_INST_001_1275,2025-08-18,Half Day,False,False,False,False,False,False,False,Festival
ATT_INST_001_025482,STU_INST_001_1275,2025-08-19,Late,False,False,False,False,False,False,False,Transport Issue
ATT_INST_001_025483,STU_INST_001_1275,2025-08-20,Present,True,False,True,True,True,True,True,
ATT_INST_001_025484,STU_INST_001_1275,2025-08-21,Late,False,False,False,False,False,False,False,Fever
ATT_INST_001_025485,STU_INST_001_1275,2025-08-22,Present,True,True,True,True,True,True,True,
ATT_INST_001_025486,STU_INST_001_1275,2025-08-25,Excused,False,False,False,False,False,False,False,No Reason Given
ATT_INST_001_025487,STU_INST_001_1275,2025-08-27,Present,True,True,True,True,True,True,True,
ATT_INST_001_025488,STU_INST_001_1275,2025-08-28,Present,True,True,False,True,True,True,True,
ATT_INST_001_025489,STU_INST_001_1275,2025-08-29,Present,True,True,True,True,True,True,True,
ATT_INST_001_025490,STU_INST_001_1275,2025-09-01,Late,False,False,False,False,False,False,False,Fever
ATT_INST_001_025491,STU_INST_001_1275,2025-09-02,Present,True,True,True,True,True,True,False,
ATT_INST_001_025492,STU_INST_001_1275,2025-09-03,Half Day,False,False,False,False,False,False,False,Fever
ATT_INST_001_025493,STU_INST_001_1275,2025-09-04,Present,True,True,True,True,True,True,True,
ATT_INST_001_025494,STU_INST_001_1275,2025-09-05,Half Day,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_001_025495,STU_INST_001_1275,2025-09-08,Present,True,True,True,True,True,True,True,
ATT_INST_001_025496,STU_INST_001_1275,2025-09-09,Absent,False,False,False,False,False,False,False,Fever
ATT_INST_001_025497,STU_INST_001_1275,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_001_025498,STU_INST_001_1275,2025-09-11,Present,True,True,True,True,True,True,True,
ATT_INST_001_025499,STU_INST_001_1275,2025-09-12,Excused,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_001_025500,STU_INST_001_1275,2025-09-15,Present,True,True,True,True,True,True,True,
ATT_INST_001_025501,STU_INST_001_1276,2025-08-18,Present,True,True,False,True,True,False,True,
ATT_INST_001_025502,STU_INST_001_1276,2025-08-19,Present,True,True,True,True,True,True,True,
ATT_INST_001_025503,STU_INST_001_1276,2025-08-20,Present,True,True,True,True,True,True,True,
ATT_INST_001_025504,STU_INST_001_1276,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_001_025505,STU_INST_001_1276,2025-08-22,Present,True,True,True,True,True,True,True,
ATT_INST_001_025506,STU_INST_001_1276,2025-08-25,Present,True,False,True,False,True,True,True,
ATT_INST_001_025507,STU_INST_001_1276,2025-08-27,Present,True,True,True,True,True,True,True,
ATT_INST_001_025508,STU_INST_001_1276,2025-08-28,Present,True,True,True,True,True,True,True,
ATT_INST_001_025509,STU_INST_001_1276,2025-08-29,Present,True,True,True,True,True,True,True,
ATT_INST_001_025510,STU_INST_001_1276,2025-09-01,Absent,False,False,False,False,False,False,False,Fever
ATT_INST_001_025511,STU_INST_001_1276,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_001_025512,STU_INST_001_1276,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_001_025513,STU_INST_001_1276,2025-09-04,Half Day,False,False,False,False,False,False,False,Festival
ATT_INST_001_025514,STU_INST_001_1276,2025-09-05,Late,False,False,False,False,False,False,False,No Reason Given
ATT_INST_001_025515,STU_INST_001_1276,2025-09-08,Present,True,True,False,True,True,True,True,
ATT_INST_001_025516,STU_INST_001_1276,2025-09-09,Present,True,True,True,True,False,True,True,
ATT_INST_001_025517,STU_INST_001_1276,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_001_025518,STU_INST_001_1276,2025-09-11,Present,True,True,True,True,True,True,True,
ATT_INST_001_025519,STU_INST_001_1276,2025-09-12,Present,True,True,True,False,True,True,True,
ATT_INST_001_025520,STU_INST_001_1276,2025-09-15,Present,True,True,True,True,True,True,True,
ATT_INST_001_025521,STU_INST_001_1277,2025-08-18,Present,True,True,True,True,True,True,True,
ATT_INST_001_025522,STU_INST_001_1277,2025-08-19,Half Day,False,False,False,False,False,False,False,No Reason Given
ATT_INST_001_025523,STU_INST_001_1277,2025-08-20,Late,False,False,False,False,False,False,False,Family Function
ATT_INST_001_025524,STU_INST_001_1277,2025-08-21,Half Day,False,False,False,False,False,False,False,Family Function
ATT_INST_001_025525,STU_INST_001_1277,2025-08-22,Present,True,True,True,True,True,True,False,
ATT_INST_001_025526,STU_INST_001_1277,2025-08-25,Present,True,True,True,True,True,True,True,
ATT_INST_001_025527,STU_INST_001_1277,2025-08-27,Present,True,True,True,True,True,True,True,
ATT_INST_001_025528,STU_INST_001_1277,2025-08-28,Present,True,True,True,True,True,True,True,
ATT_INST_001_025529,STU_INST_001_1277,2025-08-29,Present,True,False,True,True,True,True,True,
ATT_INST_001_025530,STU_INST_001_1277,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_001_025531,STU_INST_001_1277,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_001_025532,STU_INST_001_1277,2025-09-03,Present,True,True,True,True,False,True,False,
ATT_INST_001_025533,STU_INST_001_1277,2025-09-04,Excused,False,False,False,False,False,False,False,Fever
ATT_INST_001_025534,STU_INST_001_1277,2025-09-05,Half Day,False,False,False,False,False,False,False,Festival
ATT_INST_001_025535,STU_INST_001_1277,2025-09-08,Present,True,True,True,True,True,True,True,
ATT_INST_001_025536,STU_INST_001_1277,2025-09-09,Present,True,True,True,True,True,True,True,
ATT_INST_001_025537,STU_INST_001_1277,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_001_025538,STU_INST_001_1277,2025-09-11,Present,True,True,True,True,True,True,True,
ATT_INST_001_025539,STU_INST_001_1277,2025-09-12,Present,True,True,True,True,True,True,True,
ATT_INST_001_025540,STU_INST_001_1277,2025-09-15,Late,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_001_025541,STU_INST_001_1278,2025-08-18,Present,True,True,True,True,True,True,True,
ATT_INST_001_025542,STU_INST_001_1278,2025-08-19,Present,True,True,True,True,True,True,False,
ATT_INST_001_025543,STU_INST_001_1278,2025-08-20,Excused,False,False,False,False,False,False,False,Family Function
ATT_INST_001_025544,STU_INST_001_1278,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_001_025545,STU_INST_001_1278,2025-08-22,Absent,False,False,False,False,False,False,False,Family Function
ATT_INST_001_025546,STU_INST_001_1278,2025-08-25,Late,False,False,False,False,False,False,False,Fever
ATT_INST_001_025547,STU_INST_001_1278,2025-08-27,Present,True,True,True,True,True,True,True,
ATT_INST_001_025548,STU_INST_001_1278,2025-08-28,Absent,False,False,False,False,False,False,False,Family Function
ATT_INST_001_025549,STU_INST_001_1278,2025-08-29,Present,True,True,True,True,True,True,True,
ATT_INST_001_025550,STU_INST_001_1278,2025-09-01,Half Day,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_001_025551,STU_INST_001_1278,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_001_025552,STU_INST_001_1278,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_001_025553,STU_INST_001_1278,2025-09-04,Present,True,True,True,True,True,True,True,
ATT_INST_001_025554,STU_INST_001_1278,2025-09-05,Present,True,True,True,True,True,True,True,
ATT_INST_001_025555,STU_INST_001_1278,2025-09-08,Present,True,True,False,True,True,True,True,
ATT_INST_001_025556,STU_INST_001_1278,2025-09-09,Present,True,True,True,True,True,True,True,
ATT_INST_001_025557,STU_INST_001_1278,2025-09-10,Half Day,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_001_025558,STU_INST_001_1278,2025-09-11,Present,True,True,False,True,True,True,True,
ATT_INST_001_025559,STU_INST_001_1278,2025-09-12,Present,True,True,True,True,True,True,True,
ATT_INST_001_025560,STU_INST_001_1278,2025-09-15,Present,True,True,True,True,True,True,True,
ATT_INST_001_025561,STU_INST_001_1279,2025-08-18,Present,True,True,True,True,True,True,True,
ATT_INST_001_025562,STU_INST_001_1279,2025-08-19,Half Day,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_001_025563,STU_INST_001_1279,2025-08-20,Present,True,True,True,True,True,True,True,
ATT_INST_001_025564,STU_INST_001_1279,2025-08-21,Half Day,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_001_025565,STU_INST_001_1279,2025-08-22,Absent,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_001_025566,STU_INST_001_1279,2025-08-25,Present,True,True,True,True,True,True,True,
ATT_INST_001_025567,STU_INST_001_1279,2025-08-27,Half Day,False,False,False,False,False,False,False,Family Function
ATT_INST_001_025568,STU_INST_001_1279,2025-08-28,Present,True,True,True,True,True,True,True,
ATT_INST_001_025569,STU_INST_001_1279,2025-08-29,Present,True,False,True,True,True,True,True,
ATT_INST_001_025570,STU_INST_001_1279,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_001_025571,STU_INST_001_1279,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_001_025572,STU_INST_001_1279,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_001_025573,STU_INST_001_1279,2025-09-04,Present,True,True,True,True,True,True,True,
ATT_INST_001_025574,STU_INST_001_1279,2025-09-05,Present,True,True,True,True,True,True,True,
ATT_INST_001_025575,STU_INST_001_1279,2025-09-08,Present,True,True,True,True,True,True,True,
ATT_INST_001_025576,STU_INST_001_1279,2025-09-09,Present,True,True,True,True,True,True,True,
ATT_INST_001_025577,STU_INST_001_1279,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_001_025578,STU_INST_001_1279,2025-09-11,Present,True,True,True,True,True,True,True,
ATT_INST_001_025579,STU_INST_001_1279,2025-09-12,Present,True,True,True,True,True,True,True,
ATT_INST_001_025580,STU_INST_001_1279,2025-09-15,Present,True,True,True,True,True,True,True,
ATT_INST_001_025581,STU_INST_001_1280,2025-08-18,Present,True,True,False,True,True,True,True,
ATT_INST_001_025582,STU_INST_001_1280,2025-08-19,Present,True,True,True,True,False,True,True,
ATT_INST_001_025583,STU_INST_001_1280,2025-08-20,Present,True,True,True,True,True,True,True,
ATT_INST_001_025584,STU_INST_001_1280,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_001_025585,STU_INST_001_1280,2025-08-22,Present,True,True,True,True,True,True,True,
ATT_INST_001_025586,STU_INST_001_1280,2025-08-25,Present,True,False,True,True,True,True,True,
ATT_INST_001_025587,STU_INST_001_1280,2025-08-27,Present,True,True,True,True,True,True,True,
ATT_INST_001_025588,STU_INST_001_1280,2025-08-28,Present,True,True,True,True,True,True,True,
ATT_INST_001_025589,STU_INST_001_1280,2025-08-29,Present,True,True,True,True,True,True,True,
ATT_INST_001_025590,STU_INST_001_1280,2025-09-01,Present,True,True,True,True,True,False,True,
ATT_INST_001_025591,STU_INST_001_1280,2025-09-02,Excused,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_001_025592,STU_INST_001_1280,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_001_025593,STU_INST_001_1280,2025-09-04,Present,True,True,True,True,True,True,False,
ATT_INST_001_025594,STU_INST_001_1280,2025-09-05,Present,True,True,True,True,True,True,True,
ATT_INST_001_025595,STU_INST_001_1280,2025-09-08,Present,True,False,True,True,True,True,True,
ATT_INST_001_025596,STU_INST_001_1280,2025-09-09,Present,True,True,True,True,True,True,True,
ATT_INST_001_025597,STU_INST_001_1280,2025-09-10,Half Day,False,False,False,False,False,False,False,Family Function
ATT_INST_001_025598,STU_INST_001_1280,2025-09-11,Present,True,True,True,True,True,True,True,
ATT_INST_001_025599,STU_INST_001_1280,2025-09-12,Present,True,True,True,True,True,True,True,
ATT_INST_001_025600,STU_INST_001_1280,2025-09-15,Present,True,True,True,True,True,True,True,
ATT_INST_001_025601,STU_INST_001_1281,2025-08-18,Present,True,True,True,True,True,True,True,
ATT_INST_001_025602,STU_INST_001_1281,2025-08-19,Present,True,True,True,True,True,True,True,
ATT_INST_001_025603,STU_INST_001_1281,2025-08-20,Present,True,True,True,True,True,True,True,
ATT_INST_001_025604,STU_INST_001_1281,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_001_025605,STU_INST_001_1281,2025-08-22,Absent,False,False,False,False,False,False,False,Festival
ATT_INST_001_025606,STU_INST_001_1281,2025-08-25,Excused,False,False,False,False,False,False,False,Family Function
ATT_INST_001_025607,STU_INST_001_1281,2025-08-27,Present,True,True,True,True,True,True,True,
ATT_INST_001_025608,STU_INST_001_1281,2025-08-28,Present,True,True,True,True,True,True,False,
ATT_INST_001_025609,STU_INST_001_1281,2025-08-29,Excused,False,False,False,False,False,False,False,No Reason Given
ATT_INST_001_025610,STU_INST_001_1281,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_001_025611,STU_INST_001_1281,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_001_025612,STU_INST_001_1281,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_001_025613,STU_INST_001_1281,2025-09-04,Present,True,True,True,True,True,True,True,
