attendance_id,student_id,date,status,period_1,period_2,period_3,period_4,period_5,period_6,period_7,remarks
ATT_INST_002_015291,STU_INST_002_0765,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_002_015292,STU_INST_002_0765,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_002_015293,STU_INST_002_0765,2025-09-04,Present,True,True,True,True,True,True,True,
ATT_INST_002_015294,STU_INST_002_0765,2025-09-05,Present,True,True,True,True,True,True,True,
ATT_INST_002_015295,STU_INST_002_0765,2025-09-08,Present,True,True,True,True,True,True,True,
ATT_INST_002_015296,STU_INST_002_0765,2025-09-09,Present,True,True,True,True,True,True,True,
ATT_INST_002_015297,STU_INST_002_0765,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_002_015298,STU_INST_002_0765,2025-09-11,Present,True,True,True,True,True,True,True,
ATT_INST_002_015299,STU_INST_002_0765,2025-09-12,Present,True,True,True,True,True,True,True,
ATT_INST_002_015300,STU_INST_002_0765,2025-09-15,Present,True,True,True,True,True,True,True,
ATT_INST_002_015301,STU_INST_002_0766,2025-08-18,Present,True,True,True,True,True,True,True,
ATT_INST_002_015302,STU_INST_002_0766,2025-08-19,Present,True,True,True,True,True,True,True,
ATT_INST_002_015303,STU_INST_002_0766,2025-08-20,Present,True,True,True,True,True,True,True,
ATT_INST_002_015304,STU_INST_002_0766,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_002_015305,STU_INST_002_0766,2025-08-22,Present,True,True,True,True,True,True,True,
ATT_INST_002_015306,STU_INST_002_0766,2025-08-25,Present,True,True,True,True,True,True,True,
ATT_INST_002_015307,STU_INST_002_0766,2025-08-27,Present,True,True,True,True,False,True,True,
ATT_INST_002_015308,STU_INST_002_0766,2025-08-28,Present,True,True,True,True,True,True,True,
ATT_INST_002_015309,STU_INST_002_0766,2025-08-29,Present,True,True,True,True,True,True,True,
ATT_INST_002_015310,STU_INST_002_0766,2025-09-01,Present,True,True,True,True,True,False,True,
ATT_INST_002_015311,STU_INST_002_0766,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_002_015312,STU_INST_002_0766,2025-09-03,Present,True,False,True,True,True,True,True,
ATT_INST_002_015313,STU_INST_002_0766,2025-09-04,Present,True,True,True,True,True,True,True,
ATT_INST_002_015314,STU_INST_002_0766,2025-09-05,Present,True,True,True,True,True,True,True,
ATT_INST_002_015315,STU_INST_002_0766,2025-09-08,Present,True,True,True,True,True,True,True,
ATT_INST_002_015316,STU_INST_002_0766,2025-09-09,Present,True,True,True,True,True,True,True,
ATT_INST_002_015317,STU_INST_002_0766,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_002_015318,STU_INST_002_0766,2025-09-11,Present,True,True,False,True,True,True,False,
ATT_INST_002_015319,STU_INST_002_0766,2025-09-12,Present,True,True,True,True,True,True,True,
ATT_INST_002_015320,STU_INST_002_0766,2025-09-15,Present,True,True,True,True,True,True,True,
ATT_INST_002_015321,STU_INST_002_0767,2025-08-18,Excused,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_002_015322,STU_INST_002_0767,2025-08-19,Present,True,False,True,True,True,True,True,
ATT_INST_002_015323,STU_INST_002_0767,2025-08-20,Present,True,True,True,True,True,True,True,
ATT_INST_002_015324,STU_INST_002_0767,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_002_015325,STU_INST_002_0767,2025-08-22,Present,True,True,True,True,True,True,True,
ATT_INST_002_015326,STU_INST_002_0767,2025-08-25,Present,True,True,True,True,True,True,False,
ATT_INST_002_015327,STU_INST_002_0767,2025-08-27,Present,True,True,True,True,True,True,True,
ATT_INST_002_015328,STU_INST_002_0767,2025-08-28,Present,True,True,True,True,True,True,True,
ATT_INST_002_015329,STU_INST_002_0767,2025-08-29,Present,True,True,True,True,True,True,True,
ATT_INST_002_015330,STU_INST_002_0767,2025-09-01,Present,True,True,True,True,False,True,True,
ATT_INST_002_015331,STU_INST_002_0767,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_002_015332,STU_INST_002_0767,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_002_015333,STU_INST_002_0767,2025-09-04,Late,False,False,False,False,False,False,False,Family Function
ATT_INST_002_015334,STU_INST_002_0767,2025-09-05,Present,True,True,True,True,True,True,False,
ATT_INST_002_015335,STU_INST_002_0767,2025-09-08,Present,True,True,False,True,True,True,True,
ATT_INST_002_015336,STU_INST_002_0767,2025-09-09,Present,True,True,True,True,True,True,True,
ATT_INST_002_015337,STU_INST_002_0767,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_002_015338,STU_INST_002_0767,2025-09-11,Present,True,True,True,True,True,True,True,
ATT_INST_002_015339,STU_INST_002_0767,2025-09-12,Present,True,True,True,True,True,True,True,
ATT_INST_002_015340,STU_INST_002_0767,2025-09-15,Present,True,True,True,True,True,True,True,
ATT_INST_002_015341,STU_INST_002_0768,2025-08-18,Late,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_002_015342,STU_INST_002_0768,2025-08-19,Present,True,True,True,True,True,True,True,
ATT_INST_002_015343,STU_INST_002_0768,2025-08-20,Present,True,True,True,True,True,True,True,
ATT_INST_002_015344,STU_INST_002_0768,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_002_015345,STU_INST_002_0768,2025-08-22,Present,True,True,True,True,True,True,True,
ATT_INST_002_015346,STU_INST_002_0768,2025-08-25,Present,True,False,True,True,True,True,True,
ATT_INST_002_015347,STU_INST_002_0768,2025-08-27,Present,True,True,True,True,True,True,True,
ATT_INST_002_015348,STU_INST_002_0768,2025-08-28,Present,True,True,True,False,True,True,True,
ATT_INST_002_015349,STU_INST_002_0768,2025-08-29,Present,True,True,True,True,True,True,True,
ATT_INST_002_015350,STU_INST_002_0768,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_002_015351,STU_INST_002_0768,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_002_015352,STU_INST_002_0768,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_002_015353,STU_INST_002_0768,2025-09-04,Present,True,True,True,True,True,True,True,
ATT_INST_002_015354,STU_INST_002_0768,2025-09-05,Present,True,True,True,True,True,True,True,
ATT_INST_002_015355,STU_INST_002_0768,2025-09-08,Present,True,True,True,True,True,True,True,
ATT_INST_002_015356,STU_INST_002_0768,2025-09-09,Present,True,True,True,True,True,True,True,
ATT_INST_002_015357,STU_INST_002_0768,2025-09-10,Absent,False,False,False,False,False,False,False,Fever
ATT_INST_002_015358,STU_INST_002_0768,2025-09-11,Present,True,True,True,True,True,True,True,
ATT_INST_002_015359,STU_INST_002_0768,2025-09-12,Present,True,True,True,True,True,True,True,
ATT_INST_002_015360,STU_INST_002_0768,2025-09-15,Present,True,True,True,True,True,True,True,
ATT_INST_002_015361,STU_INST_002_0769,2025-08-18,Present,True,True,True,True,True,True,True,
ATT_INST_002_015362,STU_INST_002_0769,2025-08-19,Present,True,True,True,True,True,True,True,
ATT_INST_002_015363,STU_INST_002_0769,2025-08-20,Present,True,True,True,True,True,True,True,
ATT_INST_002_015364,STU_INST_002_0769,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_002_015365,STU_INST_002_0769,2025-08-22,Present,True,True,True,True,True,True,True,
ATT_INST_002_015366,STU_INST_002_0769,2025-08-25,Present,True,True,True,True,True,True,True,
ATT_INST_002_015367,STU_INST_002_0769,2025-08-27,Present,True,True,True,True,True,True,True,
ATT_INST_002_015368,STU_INST_002_0769,2025-08-28,Present,True,True,True,True,True,True,True,
ATT_INST_002_015369,STU_INST_002_0769,2025-08-29,Present,True,True,True,True,True,True,True,
ATT_INST_002_015370,STU_INST_002_0769,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_002_015371,STU_INST_002_0769,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_002_015372,STU_INST_002_0769,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_002_015373,STU_INST_002_0769,2025-09-04,Present,True,True,True,True,True,True,True,
ATT_INST_002_015374,STU_INST_002_0769,2025-09-05,Present,True,True,True,True,True,True,True,
ATT_INST_002_015375,STU_INST_002_0769,2025-09-08,Present,True,True,True,True,True,True,True,
ATT_INST_002_015376,STU_INST_002_0769,2025-09-09,Present,True,True,True,True,True,True,False,
ATT_INST_002_015377,STU_INST_002_0769,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_002_015378,STU_INST_002_0769,2025-09-11,Present,True,True,True,True,True,True,False,
ATT_INST_002_015379,STU_INST_002_0769,2025-09-12,Present,True,True,True,True,True,True,True,
ATT_INST_002_015380,STU_INST_002_0769,2025-09-15,Present,True,False,True,True,True,True,True,
ATT_INST_002_015381,STU_INST_002_0770,2025-08-18,Present,True,True,True,True,True,False,True,
ATT_INST_002_015382,STU_INST_002_0770,2025-08-19,Excused,False,False,False,False,False,False,False,Transport Issue
ATT_INST_002_015383,STU_INST_002_0770,2025-08-20,Half Day,False,False,False,False,False,False,False,Fever
ATT_INST_002_015384,STU_INST_002_0770,2025-08-21,Present,True,True,False,True,True,True,True,
ATT_INST_002_015385,STU_INST_002_0770,2025-08-22,Present,True,True,True,True,True,True,True,
ATT_INST_002_015386,STU_INST_002_0770,2025-08-25,Present,True,True,True,True,True,True,True,
ATT_INST_002_015387,STU_INST_002_0770,2025-08-27,Excused,False,False,False,False,False,False,False,Festival
ATT_INST_002_015388,STU_INST_002_0770,2025-08-28,Absent,False,False,False,False,False,False,False,Family Function
ATT_INST_002_015389,STU_INST_002_0770,2025-08-29,Present,True,True,True,True,True,True,True,
ATT_INST_002_015390,STU_INST_002_0770,2025-09-01,Half Day,False,False,False,False,False,False,False,Festival
ATT_INST_002_015391,STU_INST_002_0770,2025-09-02,Half Day,False,False,False,False,False,False,False,Fever
ATT_INST_002_015392,STU_INST_002_0770,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_002_015393,STU_INST_002_0770,2025-09-04,Present,True,False,True,True,True,True,True,
ATT_INST_002_015394,STU_INST_002_0770,2025-09-05,Late,False,False,False,False,False,False,False,Fever
ATT_INST_002_015395,STU_INST_002_0770,2025-09-08,Present,True,True,True,True,True,True,True,
ATT_INST_002_015396,STU_INST_002_0770,2025-09-09,Excused,False,False,False,False,False,False,False,Fever
ATT_INST_002_015397,STU_INST_002_0770,2025-09-10,Present,True,True,True,False,True,True,True,
ATT_INST_002_015398,STU_INST_002_0770,2025-09-11,Excused,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_002_015399,STU_INST_002_0770,2025-09-12,Half Day,False,False,False,False,False,False,False,No Reason Given
ATT_INST_002_015400,STU_INST_002_0770,2025-09-15,Present,True,True,True,False,True,True,False,
ATT_INST_002_015401,STU_INST_002_0771,2025-08-18,Absent,False,False,False,False,False,False,False,No Reason Given
ATT_INST_002_015402,STU_INST_002_0771,2025-08-19,Half Day,False,False,False,False,False,False,False,Transport Issue
ATT_INST_002_015403,STU_INST_002_0771,2025-08-20,Present,True,True,True,True,True,True,True,
ATT_INST_002_015404,STU_INST_002_0771,2025-08-21,Half Day,False,False,False,False,False,False,False,Family Function
ATT_INST_002_015405,STU_INST_002_0771,2025-08-22,Present,True,True,True,True,True,True,True,
ATT_INST_002_015406,STU_INST_002_0771,2025-08-25,Present,True,True,True,True,True,True,True,
ATT_INST_002_015407,STU_INST_002_0771,2025-08-27,Present,True,True,True,True,True,True,True,
ATT_INST_002_015408,STU_INST_002_0771,2025-08-28,Present,True,True,False,True,True,True,True,
ATT_INST_002_015409,STU_INST_002_0771,2025-08-29,Present,True,True,True,True,True,True,True,
ATT_INST_002_015410,STU_INST_002_0771,2025-09-01,Half Day,False,False,False,False,False,False,False,Family Function
ATT_INST_002_015411,STU_INST_002_0771,2025-09-02,Late,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_002_015412,STU_INST_002_0771,2025-09-03,Excused,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_002_015413,STU_INST_002_0771,2025-09-04,Present,True,True,True,True,True,True,True,
ATT_INST_002_015414,STU_INST_002_0771,2025-09-05,Present,True,True,True,False,True,True,True,
ATT_INST_002_015415,STU_INST_002_0771,2025-09-08,Excused,False,False,False,False,False,False,False,Fever
ATT_INST_002_015416,STU_INST_002_0771,2025-09-09,Present,True,True,True,True,True,True,True,
ATT_INST_002_015417,STU_INST_002_0771,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_002_015418,STU_INST_002_0771,2025-09-11,Present,True,False,True,True,True,True,True,
ATT_INST_002_015419,STU_INST_002_0771,2025-09-12,Late,False,False,False,False,False,False,False,Family Function
ATT_INST_002_015420,STU_INST_002_0771,2025-09-15,Present,True,True,True,True,True,True,True,
ATT_INST_002_015421,STU_INST_002_0772,2025-08-18,Present,True,True,True,True,True,True,True,
ATT_INST_002_015422,STU_INST_002_0772,2025-08-19,Absent,False,False,False,False,False,False,False,Transport Issue
ATT_INST_002_015423,STU_INST_002_0772,2025-08-20,Late,False,False,False,False,False,False,False,Transport Issue
ATT_INST_002_015424,STU_INST_002_0772,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_002_015425,STU_INST_002_0772,2025-08-22,Late,False,False,False,False,False,False,False,Family Function
ATT_INST_002_015426,STU_INST_002_0772,2025-08-25,Late,False,False,False,False,False,False,False,Transport Issue
ATT_INST_002_015427,STU_INST_002_0772,2025-08-27,Present,True,True,True,True,True,True,True,
ATT_INST_002_015428,STU_INST_002_0772,2025-08-28,Present,True,True,True,True,True,True,False,
ATT_INST_002_015429,STU_INST_002_0772,2025-08-29,Present,True,True,True,True,True,True,True,
ATT_INST_002_015430,STU_INST_002_0772,2025-09-01,Absent,False,False,False,False,False,False,False,Transport Issue
ATT_INST_002_015431,STU_INST_002_0772,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_002_015432,STU_INST_002_0772,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_002_015433,STU_INST_002_0772,2025-09-04,Present,True,True,True,True,True,True,True,
ATT_INST_002_015434,STU_INST_002_0772,2025-09-05,Late,False,False,False,False,False,False,False,Fever
ATT_INST_002_015435,STU_INST_002_0772,2025-09-08,Excused,False,False,False,False,False,False,False,Family Function
ATT_INST_002_015436,STU_INST_002_0772,2025-09-09,Late,False,False,False,False,False,False,False,No Reason Given
ATT_INST_002_015437,STU_INST_002_0772,2025-09-10,Present,True,True,True,True,True,False,True,
ATT_INST_002_015438,STU_INST_002_0772,2025-09-11,Present,True,True,True,True,True,True,True,
ATT_INST_002_015439,STU_INST_002_0772,2025-09-12,Late,False,False,False,False,False,False,False,Festival
ATT_INST_002_015440,STU_INST_002_0772,2025-09-15,Absent,False,False,False,False,False,False,False,No Reason Given
ATT_INST_002_015441,STU_INST_002_0773,2025-08-18,Excused,False,False,False,False,False,False,False,Fever
ATT_INST_002_015442,STU_INST_002_0773,2025-08-19,Half Day,False,False,False,False,False,False,False,No Reason Given
ATT_INST_002_015443,STU_INST_002_0773,2025-08-20,Absent,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_002_015444,STU_INST_002_0773,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_002_015445,STU_INST_002_0773,2025-08-22,Present,True,True,True,True,True,True,True,
ATT_INST_002_015446,STU_INST_002_0773,2025-08-25,Excused,False,False,False,False,False,False,False,No Reason Given
ATT_INST_002_015447,STU_INST_002_0773,2025-08-27,Present,True,True,True,True,True,True,True,
ATT_INST_002_015448,STU_INST_002_0773,2025-08-28,Present,True,True,True,True,True,True,True,
ATT_INST_002_015449,STU_INST_002_0773,2025-08-29,Present,True,True,True,True,True,True,True,
ATT_INST_002_015450,STU_INST_002_0773,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_002_015451,STU_INST_002_0773,2025-09-02,Present,True,True,True,False,True,True,True,
ATT_INST_002_015452,STU_INST_002_0773,2025-09-03,Absent,False,False,False,False,False,False,False,No Reason Given
ATT_INST_002_015453,STU_INST_002_0773,2025-09-04,Present,True,True,True,True,True,True,True,
ATT_INST_002_015454,STU_INST_002_0773,2025-09-05,Present,True,True,True,True,True,True,True,
ATT_INST_002_015455,STU_INST_002_0773,2025-09-08,Half Day,False,False,False,False,False,False,False,Festival
ATT_INST_002_015456,STU_INST_002_0773,2025-09-09,Present,True,True,True,True,False,True,True,
ATT_INST_002_015457,STU_INST_002_0773,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_002_015458,STU_INST_002_0773,2025-09-11,Absent,False,False,False,False,False,False,False,No Reason Given
ATT_INST_002_015459,STU_INST_002_0773,2025-09-12,Present,True,True,True,True,True,True,False,
ATT_INST_002_015460,STU_INST_002_0773,2025-09-15,Present,True,True,True,True,False,True,True,
ATT_INST_002_015461,STU_INST_002_0774,2025-08-18,Present,True,True,False,True,True,True,True,
ATT_INST_002_015462,STU_INST_002_0774,2025-08-19,Present,True,True,True,True,True,True,True,
ATT_INST_002_015463,STU_INST_002_0774,2025-08-20,Present,True,True,True,True,True,True,True,
ATT_INST_002_015464,STU_INST_002_0774,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_002_015465,STU_INST_002_0774,2025-08-22,Present,True,False,True,True,True,True,True,
ATT_INST_002_015466,STU_INST_002_0774,2025-08-25,Present,True,True,True,False,True,True,True,
ATT_INST_002_015467,STU_INST_002_0774,2025-08-27,Present,True,True,True,True,True,True,True,
ATT_INST_002_015468,STU_INST_002_0774,2025-08-28,Present,True,True,True,True,True,True,True,
ATT_INST_002_015469,STU_INST_002_0774,2025-08-29,Present,True,True,False,True,True,True,True,
ATT_INST_002_015470,STU_INST_002_0774,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_002_015471,STU_INST_002_0774,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_002_015472,STU_INST_002_0774,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_002_015473,STU_INST_002_0774,2025-09-04,Present,True,True,True,True,True,True,True,
ATT_INST_002_015474,STU_INST_002_0774,2025-09-05,Present,True,True,True,True,True,True,True,
ATT_INST_002_015475,STU_INST_002_0774,2025-09-08,Present,True,True,True,True,True,True,True,
ATT_INST_002_015476,STU_INST_002_0774,2025-09-09,Present,True,True,True,True,True,True,True,
ATT_INST_002_015477,STU_INST_002_0774,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_002_015478,STU_INST_002_0774,2025-09-11,Present,True,True,True,True,True,True,True,
ATT_INST_002_015479,STU_INST_002_0774,2025-09-12,Present,True,True,True,True,True,True,True,
ATT_INST_002_015480,STU_INST_002_0774,2025-09-15,Present,True,True,True,True,False,True,True,
ATT_INST_002_015481,STU_INST_002_0775,2025-08-18,Present,True,True,True,True,True,True,True,
ATT_INST_002_015482,STU_INST_002_0775,2025-08-19,Present,True,True,True,True,True,False,True,
ATT_INST_002_015483,STU_INST_002_0775,2025-08-20,Present,True,True,True,True,True,True,True,
ATT_INST_002_015484,STU_INST_002_0775,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_002_015485,STU_INST_002_0775,2025-08-22,Present,True,True,True,True,True,True,False,
ATT_INST_002_015486,STU_INST_002_0775,2025-08-25,Excused,False,False,False,False,False,False,False,Festival
ATT_INST_002_015487,STU_INST_002_0775,2025-08-27,Excused,False,False,False,False,False,False,False,Family Function
ATT_INST_002_015488,STU_INST_002_0775,2025-08-28,Present,True,True,True,True,True,True,True,
ATT_INST_002_015489,STU_INST_002_0775,2025-08-29,Present,True,True,True,True,True,True,True,
ATT_INST_002_015490,STU_INST_002_0775,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_002_015491,STU_INST_002_0775,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_002_015492,STU_INST_002_0775,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_002_015493,STU_INST_002_0775,2025-09-04,Present,True,True,True,True,True,True,True,
ATT_INST_002_015494,STU_INST_002_0775,2025-09-05,Present,True,True,True,True,True,True,True,
ATT_INST_002_015495,STU_INST_002_0775,2025-09-08,Present,True,True,True,True,True,True,True,
ATT_INST_002_015496,STU_INST_002_0775,2025-09-09,Present,True,True,True,True,True,True,True,
ATT_INST_002_015497,STU_INST_002_0775,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_002_015498,STU_INST_002_0775,2025-09-11,Present,True,True,True,True,True,True,True,
ATT_INST_002_015499,STU_INST_002_0775,2025-09-12,Present,True,True,True,True,True,True,True,
ATT_INST_002_015500,STU_INST_002_0775,2025-09-15,Present,True,False,True,True,False,True,True,
ATT_INST_002_015501,STU_INST_002_0776,2025-08-18,Present,True,False,True,True,True,True,True,
ATT_INST_002_015502,STU_INST_002_0776,2025-08-19,Present,True,True,True,True,True,True,True,
ATT_INST_002_015503,STU_INST_002_0776,2025-08-20,Present,True,True,True,True,True,True,True,
ATT_INST_002_015504,STU_INST_002_0776,2025-08-21,Half Day,False,False,False,False,False,False,False,No Reason Given
ATT_INST_002_015505,STU_INST_002_0776,2025-08-22,Present,True,True,True,True,True,False,True,
ATT_INST_002_015506,STU_INST_002_0776,2025-08-25,Present,True,True,True,True,True,True,True,
ATT_INST_002_015507,STU_INST_002_0776,2025-08-27,Present,True,True,True,True,True,True,True,
ATT_INST_002_015508,STU_INST_002_0776,2025-08-28,Present,True,True,True,True,True,True,True,
ATT_INST_002_015509,STU_INST_002_0776,2025-08-29,Present,True,True,True,True,True,True,True,
ATT_INST_002_015510,STU_INST_002_0776,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_002_015511,STU_INST_002_0776,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_002_015512,STU_INST_002_0776,2025-09-03,Absent,False,False,False,False,False,False,False,Festival
ATT_INST_002_015513,STU_INST_002_0776,2025-09-04,Present,True,True,True,False,True,True,True,
ATT_INST_002_015514,STU_INST_002_0776,2025-09-05,Present,True,True,True,True,True,True,True,
ATT_INST_002_015515,STU_INST_002_0776,2025-09-08,Present,True,True,True,True,True,True,True,
ATT_INST_002_015516,STU_INST_002_0776,2025-09-09,Absent,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_002_015517,STU_INST_002_0776,2025-09-10,Absent,False,False,False,False,False,False,False,Family Function
ATT_INST_002_015518,STU_INST_002_0776,2025-09-11,Absent,False,False,False,False,False,False,False,Family Function
ATT_INST_002_015519,STU_INST_002_0776,2025-09-12,Present,True,True,True,True,True,True,True,
ATT_INST_002_015520,STU_INST_002_0776,2025-09-15,Present,True,True,True,True,True,True,True,
ATT_INST_002_015521,STU_INST_002_0777,2025-08-18,Present,True,True,True,True,True,True,True,
ATT_INST_002_015522,STU_INST_002_0777,2025-08-19,Present,True,True,True,True,True,True,True,
ATT_INST_002_015523,STU_INST_002_0777,2025-08-20,Half Day,False,False,False,False,False,False,False,Transport Issue
ATT_INST_002_015524,STU_INST_002_0777,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_002_015525,STU_INST_002_0777,2025-08-22,Half Day,False,False,False,False,False,False,False,Fever
ATT_INST_002_015526,STU_INST_002_0777,2025-08-25,Present,True,True,True,True,True,True,True,
ATT_INST_002_015527,STU_INST_002_0777,2025-08-27,Present,True,True,True,True,True,True,True,
ATT_INST_002_015528,STU_INST_002_0777,2025-08-28,Present,True,True,True,True,True,True,True,
ATT_INST_002_015529,STU_INST_002_0777,2025-08-29,Half Day,False,False,False,False,False,False,False,Festival
ATT_INST_002_015530,STU_INST_002_0777,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_002_015531,STU_INST_002_0777,2025-09-02,Present,True,True,True,True,True,True,False,
ATT_INST_002_015532,STU_INST_002_0777,2025-09-03,Excused,False,False,False,False,False,False,False,No Reason Given
ATT_INST_002_015533,STU_INST_002_0777,2025-09-04,Present,True,True,True,True,True,True,False,
ATT_INST_002_015534,STU_INST_002_0777,2025-09-05,Late,False,False,False,False,False,False,False,Family Function
ATT_INST_002_015535,STU_INST_002_0777,2025-09-08,Absent,False,False,False,False,False,False,False,Festival
ATT_INST_002_015536,STU_INST_002_0777,2025-09-09,Absent,False,False,False,False,False,False,False,Fever
ATT_INST_002_015537,STU_INST_002_0777,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_002_015538,STU_INST_002_0777,2025-09-11,Present,True,True,True,True,True,True,True,
ATT_INST_002_015539,STU_INST_002_0777,2025-09-12,Present,True,True,True,True,True,True,True,
ATT_INST_002_015540,STU_INST_002_0777,2025-09-15,Absent,False,False,False,False,False,False,False,Transport Issue
ATT_INST_002_015541,STU_INST_002_0778,2025-08-18,Late,False,False,False,False,False,False,False,Festival
ATT_INST_002_015542,STU_INST_002_0778,2025-08-19,Present,True,True,True,True,True,True,True,
ATT_INST_002_015543,STU_INST_002_0778,2025-08-20,Present,True,True,True,True,True,True,True,
ATT_INST_002_015544,STU_INST_002_0778,2025-08-21,Present,True,True,True,True,True,True,True,
ATT_INST_002_015545,STU_INST_002_0778,2025-08-22,Present,True,False,True,True,True,True,True,
ATT_INST_002_015546,STU_INST_002_0778,2025-08-25,Excused,False,False,False,False,False,False,False,Transport Issue
ATT_INST_002_015547,STU_INST_002_0778,2025-08-27,Absent,False,False,False,False,False,False,False,Fever
ATT_INST_002_015548,STU_INST_002_0778,2025-08-28,Late,False,False,False,False,False,False,False,Transport Issue
ATT_INST_002_015549,STU_INST_002_0778,2025-08-29,Half Day,False,False,False,False,False,False,False,Medical Appointment
ATT_INST_002_015550,STU_INST_002_0778,2025-09-01,Excused,False,False,False,False,False,False,False,Festival
ATT_INST_002_015551,STU_INST_002_0778,2025-09-02,Present,True,True,False,True,True,True,True,
ATT_INST_002_015552,STU_INST_002_0778,2025-09-03,Present,True,True,True,True,True,True,True,
ATT_INST_002_015553,STU_INST_002_0778,2025-09-04,Excused,False,False,False,False,False,False,False,Transport Issue
ATT_INST_002_015554,STU_INST_002_0778,2025-09-05,Present,True,True,True,True,True,True,True,
ATT_INST_002_015555,STU_INST_002_0778,2025-09-08,Present,True,True,True,True,True,True,True,
ATT_INST_002_015556,STU_INST_002_0778,2025-09-09,Present,True,True,True,True,True,True,True,
ATT_INST_002_015557,STU_INST_002_0778,2025-09-10,Present,True,True,True,True,True,True,True,
ATT_INST_002_015558,STU_INST_002_0778,2025-09-11,Present,True,True,True,True,True,True,False,
ATT_INST_002_015559,STU_INST_002_0778,2025-09-12,Present,True,True,True,True,True,True,True,
ATT_INST_002_015560,STU_INST_002_0778,2025-09-15,Present,True,True,True,True,True,True,True,
ATT_INST_002_015561,STU_INST_002_0779,2025-08-18,Present,True,True,True,True,True,True,True,
ATT_INST_002_015562,STU_INST_002_0779,2025-08-19,Present,True,True,True,True,True,True,True,
ATT_INST_002_015563,STU_INST_002_0779,2025-08-20,Present,True,True,True,True,True,True,True,
ATT_INST_002_015564,STU_INST_002_0779,2025-08-21,Absent,False,False,False,False,False,False,False,No Reason Given
ATT_INST_002_015565,STU_INST_002_0779,2025-08-22,Absent,False,False,False,False,False,False,False,Festival
ATT_INST_002_015566,STU_INST_002_0779,2025-08-25,Present,True,True,True,True,True,True,True,
ATT_INST_002_015567,STU_INST_002_0779,2025-08-27,Present,True,True,True,True,True,True,True,
ATT_INST_002_015568,STU_INST_002_0779,2025-08-28,Absent,False,False,False,False,False,False,False,No Reason Given
ATT_INST_002_015569,STU_INST_002_0779,2025-08-29,Half Day,False,False,False,False,False,False,False,Transport Issue
ATT_INST_002_015570,STU_INST_002_0779,2025-09-01,Present,True,True,True,True,True,True,True,
ATT_INST_002_015571,STU_INST_002_0779,2025-09-02,Present,True,True,True,True,True,True,True,
ATT_INST_002_015572,STU_INST_002_0779,2025-09-03,Absent,False,False,False,False,False,False,False,Festival
