incident_id,student_id,date,incident_type,severity,description,reported_by,action_taken,parent_informed,follow_up_required,resolved,counselor_involved
BEH_INST_002_001404,STU_INST_002_1191,2025-07-21,Late Coming,Major,Student involved in late coming during break time,Discipline Incharge Rahul Mandal,After School Detention,True,True,False,False
BEH_INST_002_001405,STU_INST_002_1192,2025-06-04,Cheating in Exam,Minor,Student involved in cheating in exam during assembly,Principal Rashmi Bhatia,Verbal Warning,True,False,True,False
BEH_INST_002_001406,STU_INST_002_1192,2025-08-21,Mobile Phone Usage,Major,Student involved in mobile phone usage during break time,Class Teacher Ananya Mehta,Community Service,False,False,True,False
BEH_INST_002_001407,STU_INST_002_1194,2025-07-30,Disrespect to Teacher,Major,Student involved in disrespect to teacher during assembly,Subject Teacher Manisha Mukherjee,Suspension,False,True,False,False
BEH_INST_002_001408,STU_INST_002_1196,2025-04-13,Incomplete Homework,Major,Student involved in incomplete homework during break time,Subject Teacher Khushi Sarkar,Counseling,False,False,False,False
BEH_INST_002_001409,STU_INST_002_1197,2025-08-19,Bunking Classes,Severe,Student involved in bunking classes during class hours,Subject Teacher Deepika Bhattacharya,Suspension,False,True,True,False
BEH_INST_002_001410,STU_INST_002_1197,2025-04-26,Mobile Phone Usage,Major,Student involved in mobile phone usage during sports period,Principal Arjun Kale,Counseling,True,False,False,False
BEH_INST_002_001411,STU_INST_002_1200,2025-09-08,Mobile Phone Usage,Severe,Student involved in mobile phone usage during sports period,Discipline Incharge Pooja Bansal,Apology Letter,True,False,True,False
BEH_INST_002_001412,STU_INST_002_1200,2025-05-16,Incomplete Homework,Minor,Student involved in incomplete homework during class hours,Subject Teacher Divya Vyas,Suspension,False,False,True,False
BEH_INST_002_001413,STU_INST_002_1202,2025-08-18,Verbal Abuse,Major,Student involved in verbal abuse during break time,Principal Ravi Kale,Counseling,False,True,False,True
BEH_INST_002_001414,STU_INST_002_1202,2025-07-20,Disrespect to Teacher,Major,Student involved in disrespect to teacher during assembly,Principal Amit Shah,After School Detention,False,True,True,False
BEH_INST_002_001415,STU_INST_002_1202,2025-08-05,Classroom Disruption,Moderate,Student involved in classroom disruption during class hours,Discipline Incharge Rudra Dutta,Apology Letter,False,False,False,False
BEH_INST_002_001416,STU_INST_002_1202,2025-08-17,Disrespect to Teacher,Major,Student involved in disrespect to teacher during sports period,Principal Abhishek Shukla,Parent Meeting,False,False,False,False
BEH_INST_002_001417,STU_INST_002_1203,2025-07-10,Disrespect to Teacher,Minor,Student involved in disrespect to teacher during break time,Discipline Incharge Harsh Aggarwal,Parent Meeting,False,True,False,False
BEH_INST_002_001418,STU_INST_002_1204,2025-07-29,Late Coming,Moderate,Student involved in late coming during assembly,Principal Aditya Das,Community Service,True,True,False,False
BEH_INST_002_001419,STU_INST_002_1206,2025-03-07,Mobile Phone Usage,Severe,Student involved in mobile phone usage during class hours,Class Teacher Krishna Raman,After School Detention,False,True,False,False
BEH_INST_002_001420,STU_INST_002_1207,2025-03-23,Fighting,Major,Student involved in fighting during sports period,Discipline Incharge Tanvi More,After School Detention,False,True,True,False
BEH_INST_002_001421,STU_INST_002_1208,2025-05-25,Fighting,Moderate,Student involved in fighting during class hours,Subject Teacher Akash Kumar,After School Detention,False,True,True,False
BEH_INST_002_001422,STU_INST_002_1209,2025-07-27,Verbal Abuse,Moderate,Student involved in verbal abuse during assembly,Class Teacher Khushi Shetty,Parent Meeting,False,False,True,False
BEH_INST_002_001423,STU_INST_002_1212,2025-06-06,Incomplete Homework,Minor,Student involved in incomplete homework during break time,Discipline Incharge Deepak Gupta,Apology Letter,True,True,True,False
BEH_INST_002_001424,STU_INST_002_1213,2025-04-15,Classroom Disruption,Minor,Student involved in classroom disruption during assembly,Discipline Incharge Aditya Verma,Suspension,False,True,False,False
BEH_INST_002_001425,STU_INST_002_1216,2025-05-22,Disrespect to Teacher,Moderate,Student involved in disrespect to teacher during class hours,Principal Shivansh Iyer,Suspension,True,False,True,False
BEH_INST_002_001426,STU_INST_002_1217,2025-04-12,Uniform Violation,Moderate,Student involved in uniform violation during assembly,Discipline Incharge Neha Pawar,Suspension,False,False,True,False
BEH_INST_002_001427,STU_INST_002_1218,2025-09-02,Damage to Property,Major,Student involved in damage to property during sports period,Discipline Incharge Riya Iyer,Written Warning,False,False,False,False
BEH_INST_002_001428,STU_INST_002_1218,2025-05-05,Disrespect to Teacher,Moderate,Student involved in disrespect to teacher during class hours,Principal Rudra Mukherjee,Suspension,True,False,False,False
BEH_INST_002_001429,STU_INST_002_1219,2025-05-01,Disrespect to Teacher,Severe,Student involved in disrespect to teacher during assembly,Discipline Incharge Yogesh Dave,Community Service,True,False,True,False
BEH_INST_002_001430,STU_INST_002_1220,2025-06-19,Cheating in Exam,Major,Student involved in cheating in exam during break time,Principal Yash Gupta,Written Warning,True,True,False,False
BEH_INST_002_001431,STU_INST_002_1221,2025-08-09,Uniform Violation,Major,Student involved in uniform violation during break time,Discipline Incharge Advait Bhattacharya,Apology Letter,False,True,True,False
BEH_INST_002_001432,STU_INST_002_1221,2025-09-09,Damage to Property,Moderate,Student involved in damage to property during class hours,Principal Riyansh Aggarwal,Verbal Warning,False,True,False,False
BEH_INST_002_001433,STU_INST_002_1221,2025-06-23,Fighting,Minor,Student involved in fighting during sports period,Principal Riyansh Chakraborty,Apology Letter,True,True,False,True
BEH_INST_002_001434,STU_INST_002_1221,2025-07-14,Mobile Phone Usage,Severe,Student involved in mobile phone usage during sports period,Discipline Incharge Avni Bhat,Parent Meeting,True,False,True,False
BEH_INST_002_001435,STU_INST_002_1222,2025-04-19,Uniform Violation,Severe,Student involved in uniform violation during sports period,Principal Sanjay Ganguly,Parent Meeting,False,True,True,False
BEH_INST_002_001436,STU_INST_002_1223,2025-05-03,Mobile Phone Usage,Major,Student involved in mobile phone usage during assembly,Discipline Incharge Advait Bansal,After School Detention,False,False,True,False
BEH_INST_002_001437,STU_INST_002_1224,2025-04-02,Mobile Phone Usage,Minor,Student involved in mobile phone usage during assembly,Discipline Incharge Arnav Shetty,Behavior Contract,False,True,False,False
BEH_INST_002_001438,STU_INST_002_1225,2025-05-15,Bullying,Major,Student involved in bullying during break time,Principal Krishna Das,Written Warning,False,False,True,False
BEH_INST_002_001439,STU_INST_002_1228,2025-05-15,Cheating in Exam,Severe,Student involved in cheating in exam during assembly,Discipline Incharge Ankit Menon,Behavior Contract,True,True,False,False
BEH_INST_002_001440,STU_INST_002_1228,2025-04-02,Cheating in Exam,Severe,Student involved in cheating in exam during break time,Discipline Incharge Arjit Aggarwal,Counseling,False,True,False,False
BEH_INST_002_001441,STU_INST_002_1228,2025-07-20,Incomplete Homework,Major,Student involved in incomplete homework during assembly,Subject Teacher Yogesh Chopra,Verbal Warning,True,False,False,False
BEH_INST_002_001442,STU_INST_002_1228,2025-03-06,Bullying,Moderate,Student involved in bullying during assembly,Subject Teacher Aarav Chakraborty,After School Detention,True,True,True,True
BEH_INST_002_001443,STU_INST_002_1229,2025-08-29,Cheating in Exam,Minor,Student involved in cheating in exam during assembly,Class Teacher Preeti Chakraborty,Written Warning,False,True,True,False
BEH_INST_002_001444,STU_INST_002_1229,2025-03-04,Bullying,Severe,Student involved in bullying during assembly,Principal Riyansh Pandey,Community Service,False,True,True,True
BEH_INST_002_001445,STU_INST_002_1229,2025-09-12,Bullying,Minor,Student involved in bullying during class hours,Subject Teacher Swati Pal,Parent Meeting,True,False,False,True
BEH_INST_002_001446,STU_INST_002_1232,2025-07-12,Bullying,Severe,Student involved in bullying during break time,Discipline Incharge Ananya Khanna,Parent Meeting,True,True,True,True
BEH_INST_002_001447,STU_INST_002_1233,2025-07-22,Late Coming,Major,Student involved in late coming during class hours,Discipline Incharge Diya Suthar,Counseling,False,True,True,False
BEH_INST_002_001448,STU_INST_002_1233,2025-03-23,Fighting,Severe,Student involved in fighting during break time,Subject Teacher Ishaan Biswas,Suspension,False,False,True,True
BEH_INST_002_001449,STU_INST_002_1233,2025-03-23,Late Coming,Moderate,Student involved in late coming during assembly,Principal Maya Bose,Behavior Contract,False,True,True,False
BEH_INST_002_001450,STU_INST_002_1234,2025-04-16,Mobile Phone Usage,Minor,Student involved in mobile phone usage during sports period,Principal Priya Dave,Written Warning,True,True,False,False
BEH_INST_002_001451,STU_INST_002_1234,2025-04-16,Damage to Property,Minor,Student involved in damage to property during break time,Discipline Incharge Pihu Aggarwal,Parent Meeting,True,True,True,False
BEH_INST_002_001452,STU_INST_002_1235,2025-05-05,Bunking Classes,Minor,Student involved in bunking classes during break time,Principal Aadhya Iyer,Community Service,False,True,True,False
BEH_INST_002_001453,STU_INST_002_1235,2025-04-07,Fighting,Major,Student involved in fighting during sports period,Discipline Incharge Aadhya Dave,Suspension,False,False,False,True
BEH_INST_002_001454,STU_INST_002_1236,2025-04-05,Late Coming,Minor,Student involved in late coming during sports period,Discipline Incharge Shivansh Patil,Counseling,False,True,False,False
BEH_INST_002_001455,STU_INST_002_1237,2025-04-19,Uniform Violation,Severe,Student involved in uniform violation during assembly,Subject Teacher Ashish Pillai,Verbal Warning,False,False,True,False
BEH_INST_002_001456,STU_INST_002_1240,2025-04-13,Cheating in Exam,Moderate,Student involved in cheating in exam during break time,Subject Teacher Sana Shetty,Verbal Warning,True,False,False,False
BEH_INST_002_001457,STU_INST_002_1242,2025-03-18,Bunking Classes,Severe,Student involved in bunking classes during assembly,Class Teacher Shriya Verma,Behavior Contract,True,False,True,False
BEH_INST_002_001458,STU_INST_002_1242,2025-07-13,Bullying,Severe,Student involved in bullying during sports period,Class Teacher Divya Ghosh,After School Detention,False,False,False,False
BEH_INST_002_001459,STU_INST_002_1242,2025-08-04,Verbal Abuse,Moderate,Student involved in verbal abuse during break time,Principal Saanvi Jadhav,Suspension,True,True,False,True
BEH_INST_002_001460,STU_INST_002_1243,2025-08-13,Mobile Phone Usage,Severe,Student involved in mobile phone usage during sports period,Discipline Incharge Arya Ganguly,Counseling,True,True,False,False
BEH_INST_002_001461,STU_INST_002_1243,2025-03-18,Bunking Classes,Major,Student involved in bunking classes during class hours,Subject Teacher Riya Sharma,Parent Meeting,True,True,True,False
BEH_INST_002_001462,STU_INST_002_1245,2025-03-19,Late Coming,Minor,Student involved in late coming during assembly,Principal Sapna Chaturvedi,Suspension,True,False,True,False
BEH_INST_002_001463,STU_INST_002_1245,2025-05-01,Classroom Disruption,Moderate,Student involved in classroom disruption during assembly,Class Teacher Riya Vyas,Community Service,True,True,True,False
BEH_INST_002_001464,STU_INST_002_1245,2025-05-19,Classroom Disruption,Minor,Student involved in classroom disruption during assembly,Class Teacher Kiara Arora,After School Detention,False,False,False,False
BEH_INST_002_001465,STU_INST_002_1248,2025-08-08,Classroom Disruption,Moderate,Student involved in classroom disruption during assembly,Subject Teacher Aadhya Mondal,After School Detention,False,False,False,False
BEH_INST_002_001466,STU_INST_002_1249,2025-06-02,Disrespect to Teacher,Severe,Student involved in disrespect to teacher during class hours,Class Teacher Vihaan Kar,Behavior Contract,True,True,False,False
BEH_INST_002_001467,STU_INST_002_1249,2025-08-09,Damage to Property,Moderate,Student involved in damage to property during class hours,Discipline Incharge Sana Panchal,After School Detention,False,True,True,False
BEH_INST_002_001468,STU_INST_002_1250,2025-05-17,Incomplete Homework,Minor,Student involved in incomplete homework during assembly,Class Teacher Riyansh Shetty,Verbal Warning,False,False,True,False
BEH_INST_002_001469,STU_INST_002_1252,2025-07-20,Fighting,Minor,Student involved in fighting during class hours,Class Teacher Rahul Kulkarni,Verbal Warning,True,False,True,True
BEH_INST_002_001470,STU_INST_002_1252,2025-05-13,Disrespect to Teacher,Severe,Student involved in disrespect to teacher during sports period,Principal Arjit Kale,Behavior Contract,True,False,True,False
BEH_INST_002_001471,STU_INST_002_1253,2025-07-01,Verbal Abuse,Minor,Student involved in verbal abuse during class hours,Principal Priya Bhatia,Behavior Contract,False,False,False,True
BEH_INST_002_001472,STU_INST_002_1253,2025-08-27,Damage to Property,Severe,Student involved in damage to property during break time,Subject Teacher Dev Ganguly,Counseling,False,False,False,False
BEH_INST_002_001473,STU_INST_002_1253,2025-07-27,Bullying,Severe,Student involved in bullying during class hours,Subject Teacher Navya Verma,Community Service,False,False,False,False
BEH_INST_002_001474,STU_INST_002_1257,2025-07-14,Classroom Disruption,Severe,Student involved in classroom disruption during assembly,Class Teacher Ankit Pawar,Apology Letter,True,True,False,False
BEH_INST_002_001475,STU_INST_002_1257,2025-08-29,Verbal Abuse,Minor,Student involved in verbal abuse during class hours,Subject Teacher Deepika Saha,Suspension,True,True,False,False
BEH_INST_002_001476,STU_INST_002_1257,2025-06-02,Disrespect to Teacher,Major,Student involved in disrespect to teacher during class hours,Class Teacher Raj Bhardwaj,After School Detention,False,False,True,False
BEH_INST_002_001477,STU_INST_002_1258,2025-08-29,Incomplete Homework,Severe,Student involved in incomplete homework during class hours,Subject Teacher Shriya Shah,Written Warning,False,True,True,False
BEH_INST_002_001478,STU_INST_002_1258,2025-08-20,Late Coming,Major,Student involved in late coming during sports period,Discipline Incharge Tanya Gupta,Behavior Contract,False,True,True,False
BEH_INST_002_001479,STU_INST_002_1259,2025-04-19,Disrespect to Teacher,Major,Student involved in disrespect to teacher during break time,Subject Teacher Sanjay Srivastava,Community Service,True,True,True,False
BEH_INST_002_001480,STU_INST_002_1260,2025-06-22,Damage to Property,Moderate,Student involved in damage to property during class hours,Principal Abhishek Suthar,Verbal Warning,True,True,False,False
BEH_INST_002_001481,STU_INST_002_1261,2025-09-07,Bunking Classes,Minor,Student involved in bunking classes during sports period,Discipline Incharge Divya Venkatesh,Suspension,False,False,True,False
BEH_INST_002_001482,STU_INST_002_1263,2025-05-17,Bunking Classes,Severe,Student involved in bunking classes during sports period,Discipline Incharge Atharv Rao,Behavior Contract,False,False,True,False
BEH_INST_002_001483,STU_INST_002_1264,2025-03-06,Disrespect to Teacher,Major,Student involved in disrespect to teacher during assembly,Subject Teacher Kriti Mehta,Apology Letter,False,False,False,False
BEH_INST_002_001484,STU_INST_002_1264,2025-08-08,Disrespect to Teacher,Minor,Student involved in disrespect to teacher during assembly,Class Teacher Ishaan Patil,Verbal Warning,True,False,False,False
BEH_INST_002_001485,STU_INST_002_1264,2025-06-23,Verbal Abuse,Minor,Student involved in verbal abuse during sports period,Subject Teacher Priyanka Chopra,Counseling,True,True,True,False
BEH_INST_002_001486,STU_INST_002_1265,2025-05-06,Verbal Abuse,Major,Student involved in verbal abuse during break time,Subject Teacher Zara Tiwari,Counseling,False,False,True,True
BEH_INST_002_001487,STU_INST_002_1265,2025-04-26,Bunking Classes,Moderate,Student involved in bunking classes during break time,Discipline Incharge Priyanka Dave,After School Detention,True,True,True,False
BEH_INST_002_001488,STU_INST_002_1265,2025-05-19,Uniform Violation,Severe,Student involved in uniform violation during class hours,Class Teacher Nidhi Kamath,Verbal Warning,True,True,True,False
BEH_INST_002_001489,STU_INST_002_1266,2025-03-23,Classroom Disruption,Major,Student involved in classroom disruption during class hours,Discipline Incharge Shalini Verma,Verbal Warning,True,True,True,False
BEH_INST_002_001490,STU_INST_002_1267,2025-07-11,Disrespect to Teacher,Severe,Student involved in disrespect to teacher during sports period,Subject Teacher Reyansh Krishnan,Suspension,True,True,True,False
BEH_INST_002_001491,STU_INST_002_1273,2025-05-28,Bunking Classes,Severe,Student involved in bunking classes during class hours,Class Teacher Aarohi Trivedi,Suspension,False,False,True,False
BEH_INST_002_001492,STU_INST_002_1273,2025-05-22,Verbal Abuse,Major,Student involved in verbal abuse during class hours,Discipline Incharge Suresh Singhal,Community Service,False,False,False,True
BEH_INST_002_001493,STU_INST_002_1273,2025-07-30,Bunking Classes,Moderate,Student involved in bunking classes during sports period,Class Teacher Saanvi Agarwal,Apology Letter,True,True,False,False
BEH_INST_002_001494,STU_INST_002_1273,2025-03-19,Verbal Abuse,Severe,Student involved in verbal abuse during class hours,Principal Harsh Gowda,Written Warning,True,True,False,True
BEH_INST_002_001495,STU_INST_002_1275,2025-05-09,Classroom Disruption,Minor,Student involved in classroom disruption during sports period,Discipline Incharge Sara Vyas,Community Service,False,True,False,False
BEH_INST_002_001496,STU_INST_002_1275,2025-03-16,Mobile Phone Usage,Major,Student involved in mobile phone usage during assembly,Principal Aadhya Pawar,Community Service,False,False,False,False
BEH_INST_002_001497,STU_INST_002_1275,2025-05-24,Disrespect to Teacher,Severe,Student involved in disrespect to teacher during assembly,Discipline Incharge Rohan Mitra,Counseling,True,True,True,False
BEH_INST_002_001498,STU_INST_002_1276,2025-07-23,Bullying,Minor,Student involved in bullying during assembly,Class Teacher Arjit Srivastava,Suspension,True,True,True,True
BEH_INST_002_001499,STU_INST_002_1276,2025-04-03,Verbal Abuse,Major,Student involved in verbal abuse during class hours,Class Teacher Rekha Krishnan,Written Warning,True,True,True,True
BEH_INST_002_001500,STU_INST_002_1276,2025-07-13,Disrespect to Teacher,Major,Student involved in disrespect to teacher during assembly,Class Teacher Vikram Venkatesh,Apology Letter,False,True,True,False
BEH_INST_002_001501,STU_INST_002_1277,2025-05-21,Late Coming,Major,Student involved in late coming during sports period,Principal Ashish Suthar,Apology Letter,False,True,True,False
BEH_INST_002_001502,STU_INST_002_1278,2025-08-10,Bullying,Severe,Student involved in bullying during break time,Discipline Incharge Aryan Bhatia,Parent Meeting,True,False,False,True
BEH_INST_002_001503,STU_INST_002_1278,2025-08-30,Classroom Disruption,Major,Student involved in classroom disruption during class hours,Class Teacher Saanvi Mehta,Written Warning,False,False,True,False
BEH_INST_002_001504,STU_INST_002_1279,2025-05-12,Bullying,Severe,Student involved in bullying during sports period,Principal Sara Ghosh,Counseling,True,False,False,True
BEH_INST_002_001505,STU_INST_002_1279,2025-03-16,Fighting,Major,Student involved in fighting during sports period,Discipline Incharge Zara Srivastava,Written Warning,False,True,False,False
BEH_INST_002_001506,STU_INST_002_1279,2025-06-26,Mobile Phone Usage,Severe,Student involved in mobile phone usage during assembly,Principal Vinod Malhotra,Counseling,False,True,True,False
BEH_INST_002_001507,STU_INST_002_1279,2025-09-09,Uniform Violation,Minor,Student involved in uniform violation during sports period,Subject Teacher Pooja Jadhav,Written Warning,True,True,False,False
BEH_INST_002_001508,STU_INST_002_1281,2025-07-28,Classroom Disruption,Major,Student involved in classroom disruption during assembly,Discipline Incharge Shaurya Verma,Behavior Contract,True,True,False,False
BEH_INST_002_001509,STU_INST_002_1281,2025-05-10,Late Coming,Severe,Student involved in late coming during break time,Discipline Incharge Pihu Das,Community Service,True,True,True,False
BEH_INST_002_001510,STU_INST_002_1282,2025-03-16,Mobile Phone Usage,Major,Student involved in mobile phone usage during assembly,Principal Anika Ganguly,Behavior Contract,True,True,False,False
BEH_INST_002_001511,STU_INST_002_1283,2025-08-19,Uniform Violation,Severe,Student involved in uniform violation during class hours,Discipline Incharge Aditya Bhat,Behavior Contract,False,False,True,False
BEH_INST_002_001512,STU_INST_002_1284,2025-03-21,Bunking Classes,Moderate,Student involved in bunking classes during break time,Principal Varun Pandey,Parent Meeting,True,True,False,False
BEH_INST_002_001513,STU_INST_002_1285,2025-04-02,Bullying,Minor,Student involved in bullying during assembly,Principal Advik Panchal,Verbal Warning,True,True,True,True
BEH_INST_002_001514,STU_INST_002_1287,2025-05-18,Disrespect to Teacher,Major,Student involved in disrespect to teacher during sports period,Subject Teacher Shalini Chopra,Written Warning,False,True,True,False
BEH_INST_002_001515,STU_INST_002_1288,2025-09-09,Bullying,Major,Student involved in bullying during break time,Discipline Incharge Yash Kumar,Community Service,False,False,True,True
BEH_INST_002_001516,STU_INST_002_1288,2025-04-29,Late Coming,Minor,Student involved in late coming during sports period,Class Teacher Maya Chopra,Parent Meeting,True,True,False,False
BEH_INST_002_001517,STU_INST_002_1288,2025-03-04,Classroom Disruption,Major,Student involved in classroom disruption during break time,Class Teacher Arnav Chaturvedi,Parent Meeting,True,False,False,False
BEH_INST_002_001518,STU_INST_002_1289,2025-06-01,Fighting,Minor,Student involved in fighting during break time,Class Teacher Tanya Dutta,Parent Meeting,True,True,False,False
BEH_INST_002_001519,STU_INST_002_1290,2025-03-20,Classroom Disruption,Minor,Student involved in classroom disruption during class hours,Principal Shaurya Hegde,Apology Letter,True,True,False,False
BEH_INST_002_001520,STU_INST_002_1290,2025-05-29,Mobile Phone Usage,Major,Student involved in mobile phone usage during break time,Subject Teacher Ishika Menon,After School Detention,True,False,True,False
BEH_INST_002_001521,STU_INST_002_1290,2025-08-25,Damage to Property,Minor,Student involved in damage to property during break time,Discipline Incharge Sara Mitra,Counseling,False,False,False,False
BEH_INST_002_001522,STU_INST_002_1290,2025-03-20,Disrespect to Teacher,Minor,Student involved in disrespect to teacher during class hours,Discipline Incharge Isha Mehta,Behavior Contract,True,False,True,False
BEH_INST_002_001523,STU_INST_002_1290,2025-07-19,Classroom Disruption,Minor,Student involved in classroom disruption during sports period,Subject Teacher Ira Kamath,Suspension,True,True,True,False
BEH_INST_002_001524,STU_INST_002_1292,2025-07-19,Classroom Disruption,Moderate,Student involved in classroom disruption during assembly,Principal Kabir Singh,Apology Letter,False,True,True,False
BEH_INST_002_001525,STU_INST_002_1293,2025-08-15,Uniform Violation,Moderate,Student involved in uniform violation during sports period,Class Teacher Preeti Malhotra,Written Warning,True,False,False,False
BEH_INST_002_001526,STU_INST_002_1293,2025-05-19,Classroom Disruption,Moderate,Student involved in classroom disruption during assembly,Class Teacher Krishna Mandal,Behavior Contract,True,False,True,False
BEH_INST_002_001527,STU_INST_002_1293,2025-04-20,Disrespect to Teacher,Moderate,Student involved in disrespect to teacher during assembly,Principal Ishaan Mandal,Parent Meeting,False,True,True,False
BEH_INST_002_001528,STU_INST_002_1294,2025-02-28,Late Coming,Moderate,Student involved in late coming during class hours,Discipline Incharge Manoj Kar,Verbal Warning,False,False,True,False
BEH_INST_002_001529,STU_INST_002_1294,2025-03-22,Bunking Classes,Major,Student involved in bunking classes during break time,Class Teacher Manoj Jadhav,Apology Letter,False,True,True,False
BEH_INST_002_001530,STU_INST_002_1295,2025-05-02,Fighting,Minor,Student involved in fighting during break time,Principal Samar Singhal,After School Detention,True,False,True,False
BEH_INST_002_001531,STU_INST_002_1296,2025-06-24,Incomplete Homework,Moderate,Student involved in incomplete homework during class hours,Subject Teacher Ananya Ghosh,Apology Letter,True,True,True,False
BEH_INST_002_001532,STU_INST_002_1297,2025-09-13,Bunking Classes,Severe,Student involved in bunking classes during break time,Discipline Incharge Samar Chakraborty,After School Detention,False,True,True,False
BEH_INST_002_001533,STU_INST_002_1297,2025-05-25,Verbal Abuse,Minor,Student involved in verbal abuse during sports period,Class Teacher Advik Goyal,Counseling,True,False,False,True
BEH_INST_002_001534,STU_INST_002_1300,2025-07-24,Fighting,Severe,Student involved in fighting during sports period,Subject Teacher Avni Gowda,Verbal Warning,True,False,True,True
BEH_INST_002_001535,STU_INST_002_1300,2025-09-12,Incomplete Homework,Minor,Student involved in incomplete homework during assembly,Principal Kiara Gowda,Verbal Warning,True,False,False,False
BEH_INST_002_001536,STU_INST_002_1301,2025-03-31,Disrespect to Teacher,Major,Student involved in disrespect to teacher during class hours,Subject Teacher Shaurya Sharma,Suspension,True,True,True,False
BEH_INST_002_001537,STU_INST_002_1301,2025-03-07,Damage to Property,Major,Student involved in damage to property during class hours,Principal Advait Menon,Behavior Contract,True,False,True,False
BEH_INST_002_001538,STU_INST_002_1303,2025-07-12,Incomplete Homework,Moderate,Student involved in incomplete homework during class hours,Discipline Incharge Pooja Pandey,Parent Meeting,False,False,True,False
BEH_INST_002_001539,STU_INST_002_1304,2025-07-29,Damage to Property,Severe,Student involved in damage to property during assembly,Principal Avni Shukla,Counseling,True,True,True,False
BEH_INST_002_001540,STU_INST_002_1304,2025-03-05,Fighting,Minor,Student involved in fighting during class hours,Discipline Incharge Kavita Goel,Community Service,True,False,False,False
BEH_INST_002_001541,STU_INST_002_1304,2025-02-28,Incomplete Homework,Moderate,Student involved in incomplete homework during assembly,Discipline Incharge Sapna Verma,Counseling,False,True,True,False
BEH_INST_002_001542,STU_INST_002_1305,2025-04-04,Bullying,Severe,Student involved in bullying during sports period,Subject Teacher Isha Mondal,Parent Meeting,True,False,False,True
BEH_INST_002_001543,STU_INST_002_1305,2025-04-03,Bunking Classes,Major,Student involved in bunking classes during sports period,Class Teacher Pihu Pawar,Suspension,False,True,True,False
BEH_INST_002_001544,STU_INST_002_1306,2025-06-26,Disrespect to Teacher,Moderate,Student involved in disrespect to teacher during sports period,Class Teacher Arjit Tiwari,Parent Meeting,False,True,False,False
BEH_INST_002_001545,STU_INST_002_1306,2025-03-11,Bunking Classes,Moderate,Student involved in bunking classes during assembly,Subject Teacher Atharv Joshi,Written Warning,False,False,True,False
BEH_INST_002_001546,STU_INST_002_1308,2025-07-04,Classroom Disruption,Moderate,Student involved in classroom disruption during assembly,Class Teacher Manoj Jain,Written Warning,False,False,True,False
BEH_INST_002_001547,STU_INST_002_1311,2025-08-01,Mobile Phone Usage,Severe,Student involved in mobile phone usage during sports period,Principal Reyansh Saha,Parent Meeting,True,False,False,False
BEH_INST_002_001548,STU_INST_002_1314,2025-06-16,Cheating in Exam,Minor,Student involved in cheating in exam during class hours,Class Teacher Shweta More,Parent Meeting,True,True,True,False
BEH_INST_002_001549,STU_INST_002_1314,2025-03-24,Uniform Violation,Major,Student involved in uniform violation during class hours,Principal Anjali Chaturvedi,Counseling,True,False,False,False
BEH_INST_002_001550,STU_INST_002_1314,2025-07-17,Incomplete Homework,Minor,Student involved in incomplete homework during assembly,Subject Teacher Zara Singhal,Verbal Warning,False,False,False,False
BEH_INST_002_001551,STU_INST_002_1315,2025-09-06,Damage to Property,Minor,Student involved in damage to property during assembly,Class Teacher Rudra Mathur,Parent Meeting,True,True,True,False
BEH_INST_002_001552,STU_INST_002_1315,2025-07-29,Bunking Classes,Severe,Student involved in bunking classes during break time,Discipline Incharge Riyansh Nair,Apology Letter,True,True,True,False
BEH_INST_002_001553,STU_INST_002_1316,2025-06-06,Damage to Property,Minor,Student involved in damage to property during class hours,Subject Teacher Riya Patil,Parent Meeting,True,False,False,False
BEH_INST_002_001554,STU_INST_002_1316,2025-04-22,Cheating in Exam,Severe,Student involved in cheating in exam during assembly,Discipline Incharge Anika Kamath,Suspension,True,True,True,False
BEH_INST_002_001555,STU_INST_002_1317,2025-08-01,Classroom Disruption,Major,Student involved in classroom disruption during break time,Principal Vihaan Gupta,Counseling,False,True,False,False
BEH_INST_002_001556,STU_INST_002_1320,2025-04-13,Damage to Property,Severe,Student involved in damage to property during break time,Class Teacher Myra Trivedi,Behavior Contract,False,True,True,False
BEH_INST_002_001557,STU_INST_002_1320,2025-09-15,Cheating in Exam,Severe,Student involved in cheating in exam during break time,Principal Shaurya Dave,Verbal Warning,True,False,True,False
BEH_INST_002_001558,STU_INST_002_1320,2025-04-01,Damage to Property,Minor,Student involved in damage to property during class hours,Principal Pooja Sharma,Parent Meeting,False,True,True,False
BEH_INST_002_001559,STU_INST_002_1321,2025-04-30,Cheating in Exam,Major,Student involved in cheating in exam during class hours,Discipline Incharge Shreya Sharma,Apology Letter,False,True,True,False
BEH_INST_002_001560,STU_INST_002_1322,2025-09-14,Verbal Abuse,Severe,Student involved in verbal abuse during break time,Discipline Incharge Nitin Khanna,Verbal Warning,True,False,False,True
BEH_INST_002_001561,STU_INST_002_1324,2025-08-24,Uniform Violation,Moderate,Student involved in uniform violation during class hours,Class Teacher Vikram Mittal,Community Service,False,True,True,False
BEH_INST_002_001562,STU_INST_002_1325,2025-07-21,Late Coming,Moderate,Student involved in late coming during class hours,Subject Teacher Ravi Modi,Parent Meeting,False,False,True,False
BEH_INST_002_001563,STU_INST_002_1326,2025-08-07,Mobile Phone Usage,Moderate,Student involved in mobile phone usage during sports period,Discipline Incharge Vinod Mishra,After School Detention,False,False,False,False
