fee_id,student_id,fee_type,academic_year,quarter,due_date,amount_due,amount_paid,balance,payment_status,last_payment_date,payment_method,late_fee
FEE_INST_001_006097,STU_INST_001_1113,Lab Fee,2024-25,Q3,2025-11-24,5305,0,5305,Pending,,,335
FEE_INST_001_006098,STU_INST_001_1113,Tuition Fee,2024-25,Q4,2025-12-08,46460,0,46460,Pending,,,0
FEE_INST_001_006099,STU_INST_001_1114,Admission Fee,2024-25,Q4,2025-12-15,8666,4333,4333,Partial,2025-09-08,Card Payment,139
FEE_INST_001_006100,STU_INST_001_1114,Activity Fee,2024-25,Q3,2025-08-12,3420,1710,1710,Partial,2025-06-26,Cash,0
FEE_INST_001_006101,STU_INST_001_1114,Lab Fee,2024-25,Q2,2025-09-14,6132,3066,3066,Partial,2025-06-05,Online Banking,156
FEE_INST_001_006102,STU_INST_001_1114,Exam Fee,2024-25,Q3,2025-10-12,6772,3386,3386,Partial,2025-07-07,Card Payment,0
FEE_INST_001_006103,STU_INST_001_1114,Transport Fee,2024-25,Q1,2025-10-08,10428,5214,5214,Partial,2025-06-13,Card Payment,0
FEE_INST_001_006104,STU_INST_001_1115,Transport Fee,2024-25,Q3,2025-11-07,10082,10082,0,Paid,2025-06-21,DD,0
FEE_INST_001_006105,STU_INST_001_1115,Tuition Fee,2024-25,Q4,2025-09-25,42595,42595,0,Paid,2025-08-26,Cash,0
FEE_INST_001_006106,STU_INST_001_1115,Exam Fee,2024-25,Q2,2025-10-22,6719,6719,0,Paid,2025-07-22,Cash,0
FEE_INST_001_006107,STU_INST_001_1115,Computer Fee,2024-25,Q3,2025-12-04,2955,2955,0,Paid,2025-08-29,DD,0
FEE_INST_001_006108,STU_INST_001_1115,Development Fee,2024-25,Q2,2025-10-24,6700,6700,0,Paid,2025-08-24,Cheque,0
FEE_INST_001_006109,STU_INST_001_1115,Library Fee,2024-25,Q3,2025-11-29,3925,3925,0,Paid,2025-06-27,UPI,0
FEE_INST_001_006110,STU_INST_001_1115,Sports Fee,2024-25,Q1,2025-08-20,3962,3962,0,Paid,2025-08-14,Card Payment,0
FEE_INST_001_006111,STU_INST_001_1116,Library Fee,2024-25,Q2,2025-09-26,5177,0,5177,Pending,,,112
FEE_INST_001_006112,STU_INST_001_1116,Development Fee,2024-25,Q3,2025-08-21,4839,0,4839,Pending,,,0
FEE_INST_001_006113,STU_INST_001_1116,Admission Fee,2024-25,Q3,2025-10-04,6848,0,6848,Pending,,,0
FEE_INST_001_006114,STU_INST_001_1116,Exam Fee,2024-25,Q2,2025-08-31,4103,0,4103,Pending,,,383
FEE_INST_001_006115,STU_INST_001_1116,Activity Fee,2024-25,Q4,2025-09-25,6067,0,6067,Pending,,,406
FEE_INST_001_006116,STU_INST_001_1116,Annual Function Fee,2024-25,Q3,2025-10-19,6757,0,6757,Pending,,,0
FEE_INST_001_006117,STU_INST_001_1117,Library Fee,2024-25,Q2,2025-09-06,4037,0,4037,Pending,,,0
FEE_INST_001_006118,STU_INST_001_1117,Transport Fee,2024-25,Q4,2025-12-03,15446,0,15446,Pending,,,0
FEE_INST_001_006119,STU_INST_001_1117,Sports Fee,2024-25,Q1,2025-09-28,6890,0,6890,Pending,,,0
FEE_INST_001_006120,STU_INST_001_1117,Annual Function Fee,2024-25,Q3,2025-10-09,6442,0,6442,Pending,,,0
FEE_INST_001_006121,STU_INST_001_1118,Lab Fee,2024-25,Q3,2025-11-09,2599,0,2599,Pending,,,0
FEE_INST_001_006122,STU_INST_001_1118,Activity Fee,2024-25,Q4,2025-08-27,3422,0,3422,Pending,,,374
FEE_INST_001_006123,STU_INST_001_1118,Development Fee,2024-25,Q4,2025-10-27,5453,0,5453,Pending,,,348
FEE_INST_001_006124,STU_INST_001_1118,Exam Fee,2024-25,Q1,2025-09-11,3622,0,3622,Pending,,,0
FEE_INST_001_006125,STU_INST_001_1118,Transport Fee,2024-25,Q2,2025-12-13,10893,0,10893,Pending,,,289
FEE_INST_001_006126,STU_INST_001_1118,Annual Function Fee,2024-25,Q2,2025-10-14,3781,0,3781,Pending,,,0
FEE_INST_001_006127,STU_INST_001_1118,Library Fee,2024-25,Q3,2025-10-25,5130,0,5130,Pending,,,260
FEE_INST_001_006128,STU_INST_001_1119,Activity Fee,2024-25,Q2,2025-09-19,5324,2662,2662,Partial,2025-05-27,Cheque,437
FEE_INST_001_006129,STU_INST_001_1119,Development Fee,2024-25,Q3,2025-11-01,6876,3438,3438,Partial,2025-06-15,Cheque,0
FEE_INST_001_006130,STU_INST_001_1119,Annual Function Fee,2024-25,Q4,2025-08-03,4083,2041,2042,Partial,2025-07-02,Card Payment,0
FEE_INST_001_006131,STU_INST_001_1119,Computer Fee,2024-25,Q1,2025-08-04,3433,1716,1717,Partial,2025-09-06,Online Banking,275
FEE_INST_001_006132,STU_INST_001_1120,Sports Fee,2024-25,Q1,2025-10-21,4229,2114,2115,Partial,2025-09-03,Cheque,426
FEE_INST_001_006133,STU_INST_001_1120,Computer Fee,2024-25,Q1,2025-09-09,4056,2028,2028,Partial,2025-09-05,Cash,0
FEE_INST_001_006134,STU_INST_001_1120,Lab Fee,2024-25,Q2,2025-11-01,3937,1968,1969,Partial,2025-07-04,Cheque,0
FEE_INST_001_006135,STU_INST_001_1120,Admission Fee,2024-25,Q1,2025-11-19,11695,5847,5848,Partial,2025-05-24,Card Payment,404
FEE_INST_001_006136,STU_INST_001_1120,Development Fee,2024-25,Q3,2025-08-29,4658,2329,2329,Partial,2025-08-24,Cash,0
FEE_INST_001_006137,STU_INST_001_1121,Tuition Fee,2024-25,Q3,2025-10-13,39189,0,39189,Pending,,,0
FEE_INST_001_006138,STU_INST_001_1121,Computer Fee,2024-25,Q2,2025-10-18,4645,0,4645,Pending,,,0
FEE_INST_001_006139,STU_INST_001_1121,Annual Function Fee,2024-25,Q4,2025-11-15,4260,0,4260,Pending,,,357
FEE_INST_001_006140,STU_INST_001_1121,Activity Fee,2024-25,Q2,2025-08-24,5433,0,5433,Pending,,,327
FEE_INST_001_006141,STU_INST_001_1122,Annual Function Fee,2024-25,Q3,2025-10-22,6241,3120,3121,Partial,2025-08-25,Card Payment,0
FEE_INST_001_006142,STU_INST_001_1122,Admission Fee,2024-25,Q3,2025-11-14,6412,3206,3206,Partial,2025-07-04,UPI,0
FEE_INST_001_006143,STU_INST_001_1122,Activity Fee,2024-25,Q4,2025-11-03,6278,3139,3139,Partial,2025-08-15,Online Banking,355
FEE_INST_001_006144,STU_INST_001_1122,Sports Fee,2024-25,Q3,2025-08-13,3059,1529,1530,Partial,2025-08-15,Cheque,0
FEE_INST_001_006145,STU_INST_001_1122,Tuition Fee,2024-25,Q4,2025-08-22,27888,13944,13944,Partial,2025-06-20,Card Payment,0
FEE_INST_001_006146,STU_INST_001_1122,Computer Fee,2024-25,Q4,2025-08-24,2513,1256,1257,Partial,2025-05-31,Cash,0
FEE_INST_001_006147,STU_INST_001_1122,Exam Fee,2024-25,Q3,2025-08-25,4329,2164,2165,Partial,2025-05-22,Card Payment,0
FEE_INST_001_006148,STU_INST_001_1123,Library Fee,2024-25,Q4,2025-12-14,3815,1907,1908,Partial,2025-08-25,Cheque,222
FEE_INST_001_006149,STU_INST_001_1123,Admission Fee,2024-25,Q3,2025-08-28,5109,2554,2555,Partial,2025-07-18,Cash,0
FEE_INST_001_006150,STU_INST_001_1123,Development Fee,2024-25,Q2,2025-12-13,4819,2409,2410,Partial,2025-09-15,DD,334
FEE_INST_001_006151,STU_INST_001_1123,Annual Function Fee,2024-25,Q2,2025-10-07,7918,3959,3959,Partial,2025-09-03,Cheque,0
FEE_INST_001_006152,STU_INST_001_1124,Admission Fee,2024-25,Q1,2025-09-29,9183,0,9183,Pending,,,0
FEE_INST_001_006153,STU_INST_001_1124,Lab Fee,2024-25,Q4,2025-11-20,5689,0,5689,Pending,,,247
FEE_INST_001_006154,STU_INST_001_1124,Exam Fee,2024-25,Q4,2025-10-04,5256,0,5256,Pending,,,0
FEE_INST_001_006155,STU_INST_001_1124,Activity Fee,2024-25,Q1,2025-09-27,5226,0,5226,Pending,,,0
FEE_INST_001_006156,STU_INST_001_1124,Tuition Fee,2024-25,Q3,2025-09-27,26033,0,26033,Pending,,,0
FEE_INST_001_006157,STU_INST_001_1124,Annual Function Fee,2024-25,Q2,2025-12-07,5236,0,5236,Pending,,,0
FEE_INST_001_006158,STU_INST_001_1125,Computer Fee,2024-25,Q4,2025-10-01,3574,3574,0,Paid,2025-08-04,DD,0
FEE_INST_001_006159,STU_INST_001_1125,Tuition Fee,2024-25,Q4,2025-10-19,37744,37744,0,Paid,2025-08-25,Card Payment,0
FEE_INST_001_006160,STU_INST_001_1125,Exam Fee,2024-25,Q4,2025-08-26,5965,5965,0,Paid,2025-05-29,Online Banking,0
FEE_INST_001_006161,STU_INST_001_1125,Library Fee,2024-25,Q4,2025-12-10,7916,7916,0,Paid,2025-07-25,Online Banking,0
FEE_INST_001_006162,STU_INST_001_1125,Transport Fee,2024-25,Q1,2025-11-03,9963,9963,0,Paid,2025-05-26,Card Payment,0
FEE_INST_001_006163,STU_INST_001_1125,Sports Fee,2024-25,Q3,2025-08-23,2414,2414,0,Paid,2025-08-09,Cash,0
FEE_INST_001_006164,STU_INST_001_1126,Sports Fee,2024-25,Q4,2025-09-03,3849,0,3849,Pending,,,0
FEE_INST_001_006165,STU_INST_001_1126,Computer Fee,2024-25,Q4,2025-08-21,4099,0,4099,Pending,,,0
FEE_INST_001_006166,STU_INST_001_1126,Development Fee,2024-25,Q2,2025-08-07,7580,0,7580,Pending,,,339
FEE_INST_001_006167,STU_INST_001_1126,Lab Fee,2024-25,Q4,2025-11-17,5580,0,5580,Pending,,,0
FEE_INST_001_006168,STU_INST_001_1126,Exam Fee,2024-25,Q2,2025-10-14,3417,0,3417,Pending,,,0
FEE_INST_001_006169,STU_INST_001_1126,Transport Fee,2024-25,Q2,2025-09-25,10337,0,10337,Pending,,,0
FEE_INST_001_006170,STU_INST_001_1126,Activity Fee,2024-25,Q4,2025-09-09,3691,0,3691,Pending,,,0
FEE_INST_001_006171,STU_INST_001_1127,Exam Fee,2024-25,Q2,2025-08-31,7830,0,7830,Pending,,,0
FEE_INST_001_006172,STU_INST_001_1127,Library Fee,2024-25,Q3,2025-12-08,2248,0,2248,Pending,,,0
FEE_INST_001_006173,STU_INST_001_1127,Admission Fee,2024-25,Q3,2025-11-09,8428,0,8428,Pending,,,0
FEE_INST_001_006174,STU_INST_001_1127,Transport Fee,2024-25,Q3,2025-10-20,17831,0,17831,Pending,,,307
FEE_INST_001_006175,STU_INST_001_1128,Lab Fee,2024-25,Q3,2025-08-07,5773,2886,2887,Partial,2025-08-20,UPI,0
FEE_INST_001_006176,STU_INST_001_1128,Tuition Fee,2024-25,Q3,2025-11-07,17366,8683,8683,Partial,2025-08-14,DD,0
FEE_INST_001_006177,STU_INST_001_1128,Exam Fee,2024-25,Q1,2025-11-17,2531,1265,1266,Partial,2025-07-14,UPI,289
FEE_INST_001_006178,STU_INST_001_1128,Computer Fee,2024-25,Q1,2025-12-08,3805,1902,1903,Partial,2025-07-30,UPI,258
FEE_INST_001_006179,STU_INST_001_1128,Admission Fee,2024-25,Q4,2025-10-20,8768,4384,4384,Partial,2025-08-02,Cheque,0
FEE_INST_001_006180,STU_INST_001_1129,Sports Fee,2024-25,Q4,2025-11-26,5901,5901,0,Paid,2025-07-02,Card Payment,0
FEE_INST_001_006181,STU_INST_001_1129,Library Fee,2024-25,Q3,2025-09-06,6424,6424,0,Paid,2025-07-27,Online Banking,0
FEE_INST_001_006182,STU_INST_001_1129,Development Fee,2024-25,Q3,2025-11-16,5159,5159,0,Paid,2025-05-20,Card Payment,0
FEE_INST_001_006183,STU_INST_001_1129,Exam Fee,2024-25,Q2,2025-08-13,5920,5920,0,Paid,2025-08-14,Cash,0
FEE_INST_001_006184,STU_INST_001_1129,Lab Fee,2024-25,Q2,2025-11-28,7775,7775,0,Paid,2025-07-31,UPI,0
FEE_INST_001_006185,STU_INST_001_1129,Activity Fee,2024-25,Q2,2025-08-15,3155,3155,0,Paid,2025-09-15,DD,0
FEE_INST_001_006186,STU_INST_001_1130,Activity Fee,2024-25,Q2,2025-08-04,6196,6196,0,Paid,2025-07-14,Card Payment,0
FEE_INST_001_006187,STU_INST_001_1130,Library Fee,2024-25,Q2,2025-08-06,5250,5250,0,Paid,2025-09-05,UPI,0
FEE_INST_001_006188,STU_INST_001_1130,Lab Fee,2024-25,Q1,2025-09-02,5394,5394,0,Paid,2025-09-13,Cash,0
FEE_INST_001_006189,STU_INST_001_1130,Sports Fee,2024-25,Q3,2025-09-23,3424,3424,0,Paid,2025-05-26,Online Banking,0
FEE_INST_001_006190,STU_INST_001_1130,Development Fee,2024-25,Q2,2025-08-29,7423,7423,0,Paid,2025-07-24,Online Banking,0
FEE_INST_001_006191,STU_INST_001_1130,Exam Fee,2024-25,Q1,2025-11-03,3495,3495,0,Paid,2025-08-30,Card Payment,0
FEE_INST_001_006192,STU_INST_001_1131,Exam Fee,2024-25,Q4,2025-08-14,3128,1564,1564,Partial,2025-08-24,Cheque,0
FEE_INST_001_006193,STU_INST_001_1131,Annual Function Fee,2024-25,Q2,2025-09-22,4360,2180,2180,Partial,2025-07-23,UPI,0
FEE_INST_001_006194,STU_INST_001_1131,Development Fee,2024-25,Q4,2025-10-02,2320,1160,1160,Partial,2025-07-15,Online Banking,0
FEE_INST_001_006195,STU_INST_001_1131,Library Fee,2024-25,Q4,2025-08-20,5123,2561,2562,Partial,2025-07-24,Cash,432
FEE_INST_001_006196,STU_INST_001_1131,Sports Fee,2024-25,Q2,2025-10-24,2477,1238,1239,Partial,2025-05-27,DD,273
FEE_INST_001_006197,STU_INST_001_1131,Lab Fee,2024-25,Q3,2025-09-16,7679,3839,3840,Partial,2025-05-31,Card Payment,0
FEE_INST_001_006198,STU_INST_001_1131,Admission Fee,2024-25,Q4,2025-12-01,9179,4589,4590,Partial,2025-05-21,DD,0
FEE_INST_001_006199,STU_INST_001_1132,Lab Fee,2024-25,Q1,2025-11-03,6840,0,6840,Pending,,,0
FEE_INST_001_006200,STU_INST_001_1132,Tuition Fee,2024-25,Q4,2025-09-01,21129,0,21129,Pending,,,0
FEE_INST_001_006201,STU_INST_001_1132,Activity Fee,2024-25,Q1,2025-12-05,2119,0,2119,Pending,,,0
FEE_INST_001_006202,STU_INST_001_1132,Library Fee,2024-25,Q1,2025-08-24,3726,0,3726,Pending,,,437
FEE_INST_001_006203,STU_INST_001_1132,Annual Function Fee,2024-25,Q2,2025-09-14,4513,0,4513,Pending,,,0
FEE_INST_001_006204,STU_INST_001_1132,Development Fee,2024-25,Q2,2025-08-05,4947,0,4947,Pending,,,0
FEE_INST_001_006205,STU_INST_001_1132,Admission Fee,2024-25,Q2,2025-09-14,6650,0,6650,Pending,,,0
FEE_INST_001_006206,STU_INST_001_1133,Annual Function Fee,2024-25,Q1,2025-12-10,4917,4917,0,Paid,2025-07-14,UPI,0
FEE_INST_001_006207,STU_INST_001_1133,Activity Fee,2024-25,Q3,2025-09-02,4189,4189,0,Paid,2025-06-09,DD,0
FEE_INST_001_006208,STU_INST_001_1133,Sports Fee,2024-25,Q3,2025-11-22,2113,2113,0,Paid,2025-07-04,Online Banking,0
FEE_INST_001_006209,STU_INST_001_1133,Library Fee,2024-25,Q2,2025-09-28,6480,6480,0,Paid,2025-08-29,DD,0
FEE_INST_001_006210,STU_INST_001_1133,Lab Fee,2024-25,Q1,2025-11-01,2428,2428,0,Paid,2025-08-05,Card Payment,0
FEE_INST_001_006211,STU_INST_001_1133,Tuition Fee,2024-25,Q4,2025-10-22,48234,48234,0,Paid,2025-07-27,DD,0
FEE_INST_001_006212,STU_INST_001_1134,Exam Fee,2024-25,Q4,2025-11-16,2571,0,2571,Pending,,,0
FEE_INST_001_006213,STU_INST_001_1134,Computer Fee,2024-25,Q4,2025-08-16,4284,0,4284,Pending,,,0
FEE_INST_001_006214,STU_INST_001_1134,Lab Fee,2024-25,Q4,2025-11-07,5782,0,5782,Pending,,,118
FEE_INST_001_006215,STU_INST_001_1134,Sports Fee,2024-25,Q2,2025-08-05,4025,0,4025,Pending,,,0
FEE_INST_001_006216,STU_INST_001_1134,Development Fee,2024-25,Q3,2025-10-18,7411,0,7411,Pending,,,0
FEE_INST_001_006217,STU_INST_001_1135,Activity Fee,2024-25,Q2,2025-12-05,3907,3907,0,Paid,2025-09-09,DD,0
FEE_INST_001_006218,STU_INST_001_1135,Lab Fee,2024-25,Q1,2025-10-24,5946,5946,0,Paid,2025-06-27,DD,0
FEE_INST_001_006219,STU_INST_001_1135,Library Fee,2024-25,Q1,2025-11-16,4308,4308,0,Paid,2025-06-27,Online Banking,0
FEE_INST_001_006220,STU_INST_001_1135,Exam Fee,2024-25,Q1,2025-11-06,6080,6080,0,Paid,2025-08-03,Cash,0
FEE_INST_001_006221,STU_INST_001_1135,Transport Fee,2024-25,Q3,2025-09-14,11371,11371,0,Paid,2025-07-09,UPI,0
FEE_INST_001_006222,STU_INST_001_1135,Sports Fee,2024-25,Q2,2025-09-02,5792,5792,0,Paid,2025-06-01,Cheque,0
FEE_INST_001_006223,STU_INST_001_1136,Tuition Fee,2024-25,Q3,2025-08-19,27079,0,27079,Pending,,,0
FEE_INST_001_006224,STU_INST_001_1136,Activity Fee,2024-25,Q1,2025-10-28,3991,0,3991,Pending,,,0
FEE_INST_001_006225,STU_INST_001_1136,Development Fee,2024-25,Q3,2025-11-29,2099,0,2099,Pending,,,466
FEE_INST_001_006226,STU_INST_001_1136,Lab Fee,2024-25,Q1,2025-10-24,3513,0,3513,Pending,,,0
FEE_INST_001_006227,STU_INST_001_1136,Transport Fee,2024-25,Q4,2025-10-21,19627,0,19627,Pending,,,0
FEE_INST_001_006228,STU_INST_001_1136,Admission Fee,2024-25,Q2,2025-08-19,7026,0,7026,Pending,,,0
FEE_INST_001_006229,STU_INST_001_1137,Lab Fee,2024-25,Q1,2025-12-12,4182,4182,0,Paid,2025-07-10,Card Payment,0
FEE_INST_001_006230,STU_INST_001_1137,Sports Fee,2024-25,Q4,2025-10-03,4150,4150,0,Paid,2025-08-13,Online Banking,0
FEE_INST_001_006231,STU_INST_001_1137,Transport Fee,2024-25,Q3,2025-10-11,18289,18289,0,Paid,2025-07-09,Cash,0
FEE_INST_001_006232,STU_INST_001_1137,Admission Fee,2024-25,Q1,2025-10-12,7182,7182,0,Paid,2025-08-18,UPI,0
FEE_INST_001_006233,STU_INST_001_1137,Activity Fee,2024-25,Q3,2025-10-17,6849,6849,0,Paid,2025-06-24,Cash,0
FEE_INST_001_006234,STU_INST_001_1137,Computer Fee,2024-25,Q3,2025-10-18,7681,7681,0,Paid,2025-07-27,UPI,0
FEE_INST_001_006235,STU_INST_001_1138,Development Fee,2024-25,Q2,2025-12-14,2713,0,2713,Pending,,,0
FEE_INST_001_006236,STU_INST_001_1138,Transport Fee,2024-25,Q1,2025-10-25,16007,0,16007,Pending,,,484
FEE_INST_001_006237,STU_INST_001_1138,Tuition Fee,2024-25,Q2,2025-12-02,31392,0,31392,Pending,,,407
FEE_INST_001_006238,STU_INST_001_1138,Annual Function Fee,2024-25,Q2,2025-08-31,3719,0,3719,Pending,,,0
FEE_INST_001_006239,STU_INST_001_1138,Activity Fee,2024-25,Q1,2025-09-05,4906,0,4906,Pending,,,0
FEE_INST_001_006240,STU_INST_001_1139,Activity Fee,2024-25,Q2,2025-08-11,4780,4780,0,Paid,2025-08-21,Cash,0
FEE_INST_001_006241,STU_INST_001_1139,Transport Fee,2024-25,Q2,2025-10-08,11680,11680,0,Paid,2025-08-04,DD,0
FEE_INST_001_006242,STU_INST_001_1139,Annual Function Fee,2024-25,Q4,2025-09-30,2317,2317,0,Paid,2025-07-31,Online Banking,0
FEE_INST_001_006243,STU_INST_001_1139,Computer Fee,2024-25,Q4,2025-12-15,7645,7645,0,Paid,2025-08-21,Card Payment,0
FEE_INST_001_006244,STU_INST_001_1139,Sports Fee,2024-25,Q4,2025-08-06,5423,5423,0,Paid,2025-07-05,Cash,0
FEE_INST_001_006245,STU_INST_001_1139,Development Fee,2024-25,Q1,2025-08-04,6041,6041,0,Paid,2025-06-17,Cheque,0
FEE_INST_001_006246,STU_INST_001_1140,Sports Fee,2024-25,Q4,2025-08-14,4540,2270,2270,Partial,2025-08-08,DD,0
FEE_INST_001_006247,STU_INST_001_1140,Annual Function Fee,2024-25,Q4,2025-09-20,7288,3644,3644,Partial,2025-07-14,Cash,203
FEE_INST_001_006248,STU_INST_001_1140,Transport Fee,2024-25,Q3,2025-10-29,8180,4090,4090,Partial,2025-07-31,Cheque,0
FEE_INST_001_006249,STU_INST_001_1140,Library Fee,2024-25,Q1,2025-10-19,6086,3043,3043,Partial,2025-07-19,Cash,0
FEE_INST_001_006250,STU_INST_001_1140,Activity Fee,2024-25,Q2,2025-08-07,7702,3851,3851,Partial,2025-06-01,UPI,0
FEE_INST_001_006251,STU_INST_001_1141,Computer Fee,2024-25,Q3,2025-09-09,7913,7913,0,Paid,2025-08-16,UPI,0
FEE_INST_001_006252,STU_INST_001_1141,Lab Fee,2024-25,Q4,2025-11-10,5119,5119,0,Paid,2025-06-23,Cheque,0
FEE_INST_001_006253,STU_INST_001_1141,Admission Fee,2024-25,Q4,2025-09-04,12980,12980,0,Paid,2025-09-10,Cheque,0
FEE_INST_001_006254,STU_INST_001_1141,Transport Fee,2024-25,Q3,2025-08-19,9385,9385,0,Paid,2025-06-18,Online Banking,0
FEE_INST_001_006255,STU_INST_001_1141,Library Fee,2024-25,Q3,2025-11-15,4385,4385,0,Paid,2025-07-31,DD,0
FEE_INST_001_006256,STU_INST_001_1141,Activity Fee,2024-25,Q4,2025-10-23,5445,5445,0,Paid,2025-07-09,Online Banking,0
FEE_INST_001_006257,STU_INST_001_1142,Lab Fee,2024-25,Q2,2025-08-29,7053,0,7053,Pending,,,486
FEE_INST_001_006258,STU_INST_001_1142,Tuition Fee,2024-25,Q4,2025-09-20,31137,0,31137,Pending,,,0
FEE_INST_001_006259,STU_INST_001_1142,Admission Fee,2024-25,Q4,2025-08-14,10768,0,10768,Pending,,,0
FEE_INST_001_006260,STU_INST_001_1142,Computer Fee,2024-25,Q1,2025-11-19,6222,0,6222,Pending,,,0
FEE_INST_001_006261,STU_INST_001_1143,Development Fee,2024-25,Q1,2025-11-26,3916,0,3916,Pending,,,0
FEE_INST_001_006262,STU_INST_001_1143,Exam Fee,2024-25,Q4,2025-10-28,7249,0,7249,Pending,,,0
FEE_INST_001_006263,STU_INST_001_1143,Annual Function Fee,2024-25,Q4,2025-08-14,4976,0,4976,Pending,,,245
FEE_INST_001_006264,STU_INST_001_1143,Library Fee,2024-25,Q2,2025-09-16,5308,0,5308,Pending,,,0
FEE_INST_001_006265,STU_INST_001_1143,Computer Fee,2024-25,Q1,2025-09-05,3302,0,3302,Pending,,,0
FEE_INST_001_006266,STU_INST_001_1144,Activity Fee,2024-25,Q2,2025-10-16,5423,2711,2712,Partial,2025-07-20,Card Payment,0
FEE_INST_001_006267,STU_INST_001_1144,Tuition Fee,2024-25,Q2,2025-12-07,24292,12146,12146,Partial,2025-08-15,Online Banking,271
FEE_INST_001_006268,STU_INST_001_1144,Computer Fee,2024-25,Q4,2025-09-12,5692,2846,2846,Partial,2025-09-06,Cash,0
FEE_INST_001_006269,STU_INST_001_1144,Admission Fee,2024-25,Q4,2025-12-12,5804,2902,2902,Partial,2025-06-16,Online Banking,0
FEE_INST_001_006270,STU_INST_001_1144,Transport Fee,2024-25,Q4,2025-09-18,13649,6824,6825,Partial,2025-05-22,DD,162
FEE_INST_001_006271,STU_INST_001_1144,Exam Fee,2024-25,Q4,2025-10-10,5974,2987,2987,Partial,2025-06-23,DD,413
FEE_INST_001_006272,STU_INST_001_1144,Development Fee,2024-25,Q1,2025-12-15,2009,1004,1005,Partial,2025-07-08,Cash,0
FEE_INST_001_006273,STU_INST_001_1145,Sports Fee,2024-25,Q3,2025-10-26,3565,3565,0,Paid,2025-07-29,Card Payment,0
FEE_INST_001_006274,STU_INST_001_1145,Admission Fee,2024-25,Q2,2025-10-21,13450,13450,0,Paid,2025-09-06,Online Banking,0
FEE_INST_001_006275,STU_INST_001_1145,Activity Fee,2024-25,Q1,2025-12-12,4746,4746,0,Paid,2025-08-19,UPI,0
FEE_INST_001_006276,STU_INST_001_1145,Tuition Fee,2024-25,Q4,2025-08-20,20164,20164,0,Paid,2025-08-27,Card Payment,0
FEE_INST_001_006277,STU_INST_001_1145,Development Fee,2024-25,Q4,2025-12-07,2661,2661,0,Paid,2025-08-17,Cash,0
FEE_INST_001_006278,STU_INST_001_1145,Computer Fee,2024-25,Q2,2025-12-05,6975,6975,0,Paid,2025-07-16,Cheque,0
FEE_INST_001_006279,STU_INST_001_1145,Lab Fee,2024-25,Q3,2025-11-27,2130,2130,0,Paid,2025-06-06,Card Payment,0
FEE_INST_001_006280,STU_INST_001_1146,Exam Fee,2024-25,Q3,2025-08-08,4179,0,4179,Pending,,,205
FEE_INST_001_006281,STU_INST_001_1146,Transport Fee,2024-25,Q1,2025-10-19,16694,0,16694,Pending,,,142
FEE_INST_001_006282,STU_INST_001_1146,Lab Fee,2024-25,Q4,2025-10-22,6776,0,6776,Pending,,,0
FEE_INST_001_006283,STU_INST_001_1146,Annual Function Fee,2024-25,Q4,2025-08-31,6687,0,6687,Pending,,,0
FEE_INST_001_006284,STU_INST_001_1147,Activity Fee,2024-25,Q4,2025-10-19,3994,1997,1997,Partial,2025-05-27,Cheque,461
FEE_INST_001_006285,STU_INST_001_1147,Lab Fee,2024-25,Q1,2025-09-22,7153,3576,3577,Partial,2025-05-21,Cheque,0
FEE_INST_001_006286,STU_INST_001_1147,Exam Fee,2024-25,Q3,2025-08-30,7493,3746,3747,Partial,2025-08-01,Online Banking,116
FEE_INST_001_006287,STU_INST_001_1147,Development Fee,2024-25,Q1,2025-12-07,7109,3554,3555,Partial,2025-08-01,Cheque,0
FEE_INST_001_006288,STU_INST_001_1147,Admission Fee,2024-25,Q3,2025-11-07,14741,7370,7371,Partial,2025-07-18,DD,117
FEE_INST_001_006289,STU_INST_001_1147,Annual Function Fee,2024-25,Q2,2025-08-13,7420,3710,3710,Partial,2025-08-26,Cheque,431
FEE_INST_001_006290,STU_INST_001_1147,Library Fee,2024-25,Q3,2025-10-15,2495,1247,1248,Partial,2025-06-03,Cheque,465
FEE_INST_001_006291,STU_INST_001_1148,Activity Fee,2024-25,Q1,2025-09-18,3612,3612,0,Paid,2025-09-12,Cheque,0
FEE_INST_001_006292,STU_INST_001_1148,Library Fee,2024-25,Q1,2025-12-05,4281,4281,0,Paid,2025-09-03,Cheque,0
FEE_INST_001_006293,STU_INST_001_1148,Development Fee,2024-25,Q3,2025-10-14,5307,5307,0,Paid,2025-07-21,Cash,0
FEE_INST_001_006294,STU_INST_001_1148,Admission Fee,2024-25,Q4,2025-10-24,10914,10914,0,Paid,2025-06-19,UPI,0
FEE_INST_001_006295,STU_INST_001_1148,Transport Fee,2024-25,Q1,2025-11-18,19577,19577,0,Paid,2025-08-14,Online Banking,0
FEE_INST_001_006296,STU_INST_001_1149,Lab Fee,2024-25,Q2,2025-09-12,5024,0,5024,Pending,,,0
FEE_INST_001_006297,STU_INST_001_1149,Activity Fee,2024-25,Q3,2025-08-25,4432,0,4432,Pending,,,246
FEE_INST_001_006298,STU_INST_001_1149,Development Fee,2024-25,Q4,2025-10-30,6032,0,6032,Pending,,,484
FEE_INST_001_006299,STU_INST_001_1149,Library Fee,2024-25,Q2,2025-08-26,7285,0,7285,Pending,,,0
FEE_INST_001_006300,STU_INST_001_1149,Annual Function Fee,2024-25,Q2,2025-09-30,2371,0,2371,Pending,,,259
