fee_id,student_id,fee_type,academic_year,quarter,due_date,amount_due,amount_paid,balance,payment_status,last_payment_date,payment_method,late_fee
FEE_INST_002_005216,STU_INST_002_0950,Library Fee,2024-25,Q4,2025-08-24,2957,2957,0,Paid,2025-07-16,DD,0
FEE_INST_002_005217,STU_INST_002_0950,Computer Fee,2024-25,Q3,2025-10-29,7014,7014,0,Paid,2025-08-28,UPI,0
FEE_INST_002_005218,STU_INST_002_0950,Sports Fee,2024-25,Q2,2025-10-11,4870,4870,0,Paid,2025-08-20,Online Banking,0
FEE_INST_002_005219,STU_INST_002_0951,Activity Fee,2024-25,Q2,2025-08-07,5813,2906,2907,Partial,2025-07-24,Cash,0
FEE_INST_002_005220,STU_INST_002_0951,Development Fee,2024-25,Q1,2025-10-19,3288,1644,1644,Partial,2025-06-17,Cheque,0
FEE_INST_002_005221,STU_INST_002_0951,Sports Fee,2024-25,Q4,2025-12-10,7139,3569,3570,Partial,2025-08-17,UPI,128
FEE_INST_002_005222,STU_INST_002_0951,Exam Fee,2024-25,Q4,2025-09-17,3864,1932,1932,Partial,2025-06-14,Cheque,474
FEE_INST_002_005223,STU_INST_002_0951,Annual Function Fee,2024-25,Q1,2025-12-08,4875,2437,2438,Partial,2025-07-12,Card Payment,0
FEE_INST_002_005224,STU_INST_002_0951,Library Fee,2024-25,Q3,2025-08-06,2575,1287,1288,Partial,2025-08-20,Cheque,0
FEE_INST_002_005225,STU_INST_002_0951,Lab Fee,2024-25,Q4,2025-08-28,6892,3446,3446,Partial,2025-07-24,Cash,0
FEE_INST_002_005226,STU_INST_002_0952,Sports Fee,2024-25,Q3,2025-09-06,3701,1850,1851,Partial,2025-07-30,DD,0
FEE_INST_002_005227,STU_INST_002_0952,Computer Fee,2024-25,Q4,2025-09-26,5823,2911,2912,Partial,2025-07-27,Cash,242
FEE_INST_002_005228,STU_INST_002_0952,Activity Fee,2024-25,Q2,2025-12-13,5108,2554,2554,Partial,2025-06-20,Card Payment,0
FEE_INST_002_005229,STU_INST_002_0952,Transport Fee,2024-25,Q3,2025-10-31,10302,5151,5151,Partial,2025-08-26,Online Banking,0
FEE_INST_002_005230,STU_INST_002_0952,Tuition Fee,2024-25,Q3,2025-09-29,43805,21902,21903,Partial,2025-09-03,UPI,310
FEE_INST_002_005231,STU_INST_002_0953,Development Fee,2024-25,Q1,2025-10-20,6200,6200,0,Paid,2025-05-24,UPI,0
FEE_INST_002_005232,STU_INST_002_0953,Lab Fee,2024-25,Q2,2025-09-27,7057,7057,0,Paid,2025-09-04,Cash,0
FEE_INST_002_005233,STU_INST_002_0953,Activity Fee,2024-25,Q2,2025-11-21,7663,7663,0,Paid,2025-08-20,Cash,0
FEE_INST_002_005234,STU_INST_002_0953,Sports Fee,2024-25,Q3,2025-09-28,6814,6814,0,Paid,2025-06-30,Card Payment,0
FEE_INST_002_005235,STU_INST_002_0953,Library Fee,2024-25,Q1,2025-12-05,3624,3624,0,Paid,2025-06-11,Cash,0
FEE_INST_002_005236,STU_INST_002_0954,Activity Fee,2024-25,Q2,2025-10-17,4121,4121,0,Paid,2025-07-03,Online Banking,0
FEE_INST_002_005237,STU_INST_002_0954,Development Fee,2024-25,Q3,2025-08-13,3836,3836,0,Paid,2025-07-16,DD,0
FEE_INST_002_005238,STU_INST_002_0954,Lab Fee,2024-25,Q4,2025-09-26,6417,6417,0,Paid,2025-06-14,Online Banking,0
FEE_INST_002_005239,STU_INST_002_0954,Exam Fee,2024-25,Q2,2025-08-29,4662,4662,0,Paid,2025-08-18,Cheque,0
FEE_INST_002_005240,STU_INST_002_0954,Computer Fee,2024-25,Q1,2025-09-20,6372,6372,0,Paid,2025-06-27,DD,0
FEE_INST_002_005241,STU_INST_002_0954,Transport Fee,2024-25,Q3,2025-11-27,14652,14652,0,Paid,2025-08-13,Online Banking,0
FEE_INST_002_005242,STU_INST_002_0955,Development Fee,2024-25,Q3,2025-10-31,7573,7573,0,Paid,2025-08-18,Cheque,0
FEE_INST_002_005243,STU_INST_002_0955,Tuition Fee,2024-25,Q1,2025-12-14,40873,40873,0,Paid,2025-08-11,Cash,0
FEE_INST_002_005244,STU_INST_002_0955,Activity Fee,2024-25,Q4,2025-09-30,4309,4309,0,Paid,2025-09-07,Online Banking,0
FEE_INST_002_005245,STU_INST_002_0955,Transport Fee,2024-25,Q4,2025-09-09,10694,10694,0,Paid,2025-07-09,Card Payment,0
FEE_INST_002_005246,STU_INST_002_0955,Exam Fee,2024-25,Q2,2025-10-16,2598,2598,0,Paid,2025-08-16,DD,0
FEE_INST_002_005247,STU_INST_002_0956,Exam Fee,2024-25,Q3,2025-11-05,5406,5406,0,Paid,2025-08-27,UPI,0
FEE_INST_002_005248,STU_INST_002_0956,Annual Function Fee,2024-25,Q2,2025-09-29,2926,2926,0,Paid,2025-09-02,Card Payment,0
FEE_INST_002_005249,STU_INST_002_0956,Computer Fee,2024-25,Q3,2025-09-20,2549,2549,0,Paid,2025-05-20,DD,0
FEE_INST_002_005250,STU_INST_002_0956,Sports Fee,2024-25,Q2,2025-08-06,4659,4659,0,Paid,2025-05-27,DD,0
FEE_INST_002_005251,STU_INST_002_0956,Lab Fee,2024-25,Q3,2025-08-19,5571,5571,0,Paid,2025-08-02,Online Banking,0
FEE_INST_002_005252,STU_INST_002_0956,Development Fee,2024-25,Q2,2025-11-16,3354,3354,0,Paid,2025-09-09,DD,0
FEE_INST_002_005253,STU_INST_002_0956,Admission Fee,2024-25,Q3,2025-09-27,12392,12392,0,Paid,2025-07-11,Card Payment,0
FEE_INST_002_005254,STU_INST_002_0957,Library Fee,2024-25,Q1,2025-10-26,7428,0,7428,Pending,,,0
FEE_INST_002_005255,STU_INST_002_0957,Lab Fee,2024-25,Q3,2025-11-17,4976,0,4976,Pending,,,0
FEE_INST_002_005256,STU_INST_002_0957,Annual Function Fee,2024-25,Q4,2025-10-11,2175,0,2175,Pending,,,0
FEE_INST_002_005257,STU_INST_002_0957,Tuition Fee,2024-25,Q4,2025-08-24,15973,0,15973,Pending,,,205
FEE_INST_002_005258,STU_INST_002_0957,Computer Fee,2024-25,Q2,2025-09-14,6529,0,6529,Pending,,,0
FEE_INST_002_005259,STU_INST_002_0957,Development Fee,2024-25,Q1,2025-08-18,7409,0,7409,Pending,,,375
FEE_INST_002_005260,STU_INST_002_0957,Transport Fee,2024-25,Q2,2025-09-29,14791,0,14791,Pending,,,483
FEE_INST_002_005261,STU_INST_002_0958,Annual Function Fee,2024-25,Q2,2025-09-02,4231,4231,0,Paid,2025-06-02,Card Payment,0
FEE_INST_002_005262,STU_INST_002_0958,Transport Fee,2024-25,Q3,2025-08-04,16468,16468,0,Paid,2025-07-14,Cash,0
FEE_INST_002_005263,STU_INST_002_0958,Library Fee,2024-25,Q4,2025-08-13,7041,7041,0,Paid,2025-07-28,UPI,0
FEE_INST_002_005264,STU_INST_002_0958,Tuition Fee,2024-25,Q4,2025-11-01,38118,38118,0,Paid,2025-07-23,Cash,0
FEE_INST_002_005265,STU_INST_002_0958,Admission Fee,2024-25,Q3,2025-10-22,5018,5018,0,Paid,2025-06-05,Cheque,0
FEE_INST_002_005266,STU_INST_002_0958,Development Fee,2024-25,Q4,2025-08-15,4575,4575,0,Paid,2025-07-06,Card Payment,0
FEE_INST_002_005267,STU_INST_002_0959,Activity Fee,2024-25,Q3,2025-10-16,4664,2332,2332,Partial,2025-08-02,Online Banking,493
FEE_INST_002_005268,STU_INST_002_0959,Admission Fee,2024-25,Q2,2025-09-11,10438,5219,5219,Partial,2025-07-27,Cash,0
FEE_INST_002_005269,STU_INST_002_0959,Library Fee,2024-25,Q4,2025-11-25,4996,2498,2498,Partial,2025-05-19,Card Payment,0
FEE_INST_002_005270,STU_INST_002_0959,Sports Fee,2024-25,Q1,2025-08-09,5741,2870,2871,Partial,2025-09-09,UPI,0
FEE_INST_002_005271,STU_INST_002_0959,Tuition Fee,2024-25,Q3,2025-09-02,19535,9767,9768,Partial,2025-09-10,UPI,0
FEE_INST_002_005272,STU_INST_002_0959,Annual Function Fee,2024-25,Q3,2025-10-02,2941,1470,1471,Partial,2025-07-12,Cheque,0
FEE_INST_002_005273,STU_INST_002_0960,Library Fee,2024-25,Q2,2025-11-11,7121,0,7121,Pending,,,0
FEE_INST_002_005274,STU_INST_002_0960,Exam Fee,2024-25,Q1,2025-08-04,2643,0,2643,Pending,,,138
FEE_INST_002_005275,STU_INST_002_0960,Sports Fee,2024-25,Q4,2025-10-17,6236,0,6236,Pending,,,118
FEE_INST_002_005276,STU_INST_002_0960,Transport Fee,2024-25,Q4,2025-09-15,10361,0,10361,Pending,,,0
FEE_INST_002_005277,STU_INST_002_0960,Tuition Fee,2024-25,Q3,2025-10-27,48194,0,48194,Pending,,,129
FEE_INST_002_005278,STU_INST_002_0960,Activity Fee,2024-25,Q1,2025-11-19,5805,0,5805,Pending,,,324
FEE_INST_002_005279,STU_INST_002_0961,Activity Fee,2024-25,Q1,2025-11-06,7029,7029,0,Paid,2025-06-17,Card Payment,0
FEE_INST_002_005280,STU_INST_002_0961,Sports Fee,2024-25,Q4,2025-11-10,2258,2258,0,Paid,2025-05-24,UPI,0
FEE_INST_002_005281,STU_INST_002_0961,Library Fee,2024-25,Q2,2025-12-06,6091,6091,0,Paid,2025-08-31,UPI,0
FEE_INST_002_005282,STU_INST_002_0961,Lab Fee,2024-25,Q4,2025-08-03,6402,6402,0,Paid,2025-07-23,Card Payment,0
FEE_INST_002_005283,STU_INST_002_0961,Transport Fee,2024-25,Q1,2025-11-22,14982,14982,0,Paid,2025-06-18,DD,0
FEE_INST_002_005284,STU_INST_002_0962,Library Fee,2024-25,Q3,2025-09-02,5984,5984,0,Paid,2025-07-20,Online Banking,0
FEE_INST_002_005285,STU_INST_002_0962,Transport Fee,2024-25,Q1,2025-09-12,15099,15099,0,Paid,2025-08-02,Card Payment,0
FEE_INST_002_005286,STU_INST_002_0962,Exam Fee,2024-25,Q2,2025-11-04,6506,6506,0,Paid,2025-07-30,Cash,0
FEE_INST_002_005287,STU_INST_002_0962,Lab Fee,2024-25,Q1,2025-12-15,5088,5088,0,Paid,2025-08-15,DD,0
FEE_INST_002_005288,STU_INST_002_0962,Annual Function Fee,2024-25,Q2,2025-10-15,6073,6073,0,Paid,2025-05-30,UPI,0
FEE_INST_002_005289,STU_INST_002_0962,Admission Fee,2024-25,Q4,2025-10-06,9282,9282,0,Paid,2025-06-24,Online Banking,0
FEE_INST_002_005290,STU_INST_002_0963,Exam Fee,2024-25,Q1,2025-09-14,7440,3720,3720,Partial,2025-07-18,Online Banking,209
FEE_INST_002_005291,STU_INST_002_0963,Library Fee,2024-25,Q2,2025-09-19,4276,2138,2138,Partial,2025-07-29,DD,0
FEE_INST_002_005292,STU_INST_002_0963,Activity Fee,2024-25,Q3,2025-11-14,2491,1245,1246,Partial,2025-07-26,Card Payment,0
FEE_INST_002_005293,STU_INST_002_0963,Development Fee,2024-25,Q1,2025-10-01,7886,3943,3943,Partial,2025-06-20,Online Banking,0
FEE_INST_002_005294,STU_INST_002_0964,Tuition Fee,2024-25,Q3,2025-08-27,29613,14806,14807,Partial,2025-07-22,UPI,0
FEE_INST_002_005295,STU_INST_002_0964,Lab Fee,2024-25,Q3,2025-08-07,5312,2656,2656,Partial,2025-06-19,Cheque,0
FEE_INST_002_005296,STU_INST_002_0964,Admission Fee,2024-25,Q1,2025-12-13,6581,3290,3291,Partial,2025-08-26,DD,292
FEE_INST_002_005297,STU_INST_002_0964,Development Fee,2024-25,Q4,2025-09-13,3048,1524,1524,Partial,2025-06-22,Cheque,0
FEE_INST_002_005298,STU_INST_002_0964,Computer Fee,2024-25,Q3,2025-09-23,5683,2841,2842,Partial,2025-06-15,Card Payment,349
FEE_INST_002_005299,STU_INST_002_0965,Tuition Fee,2024-25,Q3,2025-11-02,26722,13361,13361,Partial,2025-08-25,Cheque,0
FEE_INST_002_005300,STU_INST_002_0965,Computer Fee,2024-25,Q1,2025-11-30,4477,2238,2239,Partial,2025-05-23,UPI,256
FEE_INST_002_005301,STU_INST_002_0965,Annual Function Fee,2024-25,Q3,2025-11-11,7822,3911,3911,Partial,2025-07-21,Card Payment,0
FEE_INST_002_005302,STU_INST_002_0965,Activity Fee,2024-25,Q4,2025-09-01,5798,2899,2899,Partial,2025-09-14,Cash,396
FEE_INST_002_005303,STU_INST_002_0965,Lab Fee,2024-25,Q2,2025-08-14,4617,2308,2309,Partial,2025-08-26,Cash,0
FEE_INST_002_005304,STU_INST_002_0966,Admission Fee,2024-25,Q4,2025-11-16,6783,6783,0,Paid,2025-06-22,Card Payment,0
FEE_INST_002_005305,STU_INST_002_0966,Activity Fee,2024-25,Q2,2025-10-29,3752,3752,0,Paid,2025-07-05,Cash,0
FEE_INST_002_005306,STU_INST_002_0966,Development Fee,2024-25,Q4,2025-08-25,7899,7899,0,Paid,2025-08-17,Online Banking,0
FEE_INST_002_005307,STU_INST_002_0966,Library Fee,2024-25,Q3,2025-10-10,3181,3181,0,Paid,2025-08-15,Card Payment,0
FEE_INST_002_005308,STU_INST_002_0967,Computer Fee,2024-25,Q2,2025-11-29,2847,1423,1424,Partial,2025-06-12,Card Payment,0
FEE_INST_002_005309,STU_INST_002_0967,Sports Fee,2024-25,Q2,2025-11-07,4924,2462,2462,Partial,2025-07-13,Cheque,0
FEE_INST_002_005310,STU_INST_002_0967,Development Fee,2024-25,Q3,2025-08-06,3734,1867,1867,Partial,2025-06-05,Cash,0
FEE_INST_002_005311,STU_INST_002_0967,Annual Function Fee,2024-25,Q3,2025-09-03,3013,1506,1507,Partial,2025-09-12,UPI,113
FEE_INST_002_005312,STU_INST_002_0967,Library Fee,2024-25,Q1,2025-09-27,2323,1161,1162,Partial,2025-07-03,UPI,0
FEE_INST_002_005313,STU_INST_002_0967,Transport Fee,2024-25,Q2,2025-09-20,13621,6810,6811,Partial,2025-06-27,Cash,0
FEE_INST_002_005314,STU_INST_002_0967,Lab Fee,2024-25,Q3,2025-11-22,3841,1920,1921,Partial,2025-06-10,DD,209
FEE_INST_002_005315,STU_INST_002_0968,Sports Fee,2024-25,Q2,2025-09-11,5734,0,5734,Pending,,,0
FEE_INST_002_005316,STU_INST_002_0968,Annual Function Fee,2024-25,Q2,2025-09-11,7570,0,7570,Pending,,,0
FEE_INST_002_005317,STU_INST_002_0968,Development Fee,2024-25,Q3,2025-08-23,4528,0,4528,Pending,,,0
FEE_INST_002_005318,STU_INST_002_0968,Tuition Fee,2024-25,Q3,2025-12-09,16401,0,16401,Pending,,,429
FEE_INST_002_005319,STU_INST_002_0968,Computer Fee,2024-25,Q1,2025-10-14,2740,0,2740,Pending,,,421
FEE_INST_002_005320,STU_INST_002_0969,Computer Fee,2024-25,Q4,2025-11-12,2874,2874,0,Paid,2025-06-13,UPI,0
FEE_INST_002_005321,STU_INST_002_0969,Lab Fee,2024-25,Q2,2025-10-22,6101,6101,0,Paid,2025-08-02,DD,0
FEE_INST_002_005322,STU_INST_002_0969,Annual Function Fee,2024-25,Q3,2025-09-13,4445,4445,0,Paid,2025-08-29,Cheque,0
FEE_INST_002_005323,STU_INST_002_0969,Development Fee,2024-25,Q4,2025-11-09,4090,4090,0,Paid,2025-06-13,UPI,0
FEE_INST_002_005324,STU_INST_002_0970,Tuition Fee,2024-25,Q1,2025-09-22,36279,18139,18140,Partial,2025-07-05,Card Payment,203
FEE_INST_002_005325,STU_INST_002_0970,Sports Fee,2024-25,Q3,2025-09-24,2411,1205,1206,Partial,2025-05-27,Cash,213
FEE_INST_002_005326,STU_INST_002_0970,Admission Fee,2024-25,Q3,2025-11-03,12420,6210,6210,Partial,2025-07-07,Cash,174
FEE_INST_002_005327,STU_INST_002_0970,Computer Fee,2024-25,Q4,2025-09-25,4938,2469,2469,Partial,2025-08-14,UPI,232
FEE_INST_002_005328,STU_INST_002_0970,Development Fee,2024-25,Q3,2025-10-17,6338,3169,3169,Partial,2025-06-28,Card Payment,0
FEE_INST_002_005329,STU_INST_002_0971,Development Fee,2024-25,Q1,2025-08-27,4679,2339,2340,Partial,2025-05-29,Online Banking,0
FEE_INST_002_005330,STU_INST_002_0971,Activity Fee,2024-25,Q1,2025-10-03,7955,3977,3978,Partial,2025-06-04,Card Payment,0
FEE_INST_002_005331,STU_INST_002_0971,Exam Fee,2024-25,Q4,2025-10-14,7895,3947,3948,Partial,2025-08-06,DD,244
FEE_INST_002_005332,STU_INST_002_0971,Admission Fee,2024-25,Q2,2025-11-09,10721,5360,5361,Partial,2025-08-23,Cash,464
FEE_INST_002_005333,STU_INST_002_0972,Transport Fee,2024-25,Q1,2025-08-31,19955,9977,9978,Partial,2025-06-09,Card Payment,0
FEE_INST_002_005334,STU_INST_002_0972,Sports Fee,2024-25,Q2,2025-09-25,6283,3141,3142,Partial,2025-07-31,UPI,0
FEE_INST_002_005335,STU_INST_002_0972,Lab Fee,2024-25,Q4,2025-12-03,2077,1038,1039,Partial,2025-09-02,DD,248
FEE_INST_002_005336,STU_INST_002_0972,Activity Fee,2024-25,Q3,2025-08-13,6995,3497,3498,Partial,2025-05-27,Online Banking,333
FEE_INST_002_005337,STU_INST_002_0972,Tuition Fee,2024-25,Q4,2025-08-14,18752,9376,9376,Partial,2025-06-22,DD,0
FEE_INST_002_005338,STU_INST_002_0973,Lab Fee,2024-25,Q2,2025-09-30,3448,1724,1724,Partial,2025-07-17,Cheque,276
FEE_INST_002_005339,STU_INST_002_0973,Computer Fee,2024-25,Q2,2025-09-25,3609,1804,1805,Partial,2025-08-31,UPI,477
FEE_INST_002_005340,STU_INST_002_0973,Exam Fee,2024-25,Q3,2025-12-05,7226,3613,3613,Partial,2025-09-06,Cheque,0
FEE_INST_002_005341,STU_INST_002_0973,Admission Fee,2024-25,Q1,2025-10-29,6006,3003,3003,Partial,2025-06-23,Card Payment,0
FEE_INST_002_005342,STU_INST_002_0973,Sports Fee,2024-25,Q3,2025-10-13,4433,2216,2217,Partial,2025-05-20,Cash,248
FEE_INST_002_005343,STU_INST_002_0974,Transport Fee,2024-25,Q3,2025-09-02,19635,0,19635,Pending,,,0
FEE_INST_002_005344,STU_INST_002_0974,Sports Fee,2024-25,Q1,2025-11-13,5450,0,5450,Pending,,,0
FEE_INST_002_005345,STU_INST_002_0974,Activity Fee,2024-25,Q1,2025-10-29,5772,0,5772,Pending,,,0
FEE_INST_002_005346,STU_INST_002_0974,Tuition Fee,2024-25,Q3,2025-11-24,22998,0,22998,Pending,,,0
FEE_INST_002_005347,STU_INST_002_0975,Exam Fee,2024-25,Q2,2025-10-22,7216,0,7216,Pending,,,170
FEE_INST_002_005348,STU_INST_002_0975,Annual Function Fee,2024-25,Q1,2025-09-12,2274,0,2274,Pending,,,0
FEE_INST_002_005349,STU_INST_002_0975,Admission Fee,2024-25,Q2,2025-08-05,9498,0,9498,Pending,,,0
FEE_INST_002_005350,STU_INST_002_0975,Tuition Fee,2024-25,Q1,2025-08-20,29335,0,29335,Pending,,,0
FEE_INST_002_005351,STU_INST_002_0976,Transport Fee,2024-25,Q2,2025-09-01,17510,17510,0,Paid,2025-09-01,UPI,0
FEE_INST_002_005352,STU_INST_002_0976,Admission Fee,2024-25,Q3,2025-11-19,8984,8984,0,Paid,2025-05-23,Cash,0
FEE_INST_002_005353,STU_INST_002_0976,Computer Fee,2024-25,Q2,2025-10-17,6452,6452,0,Paid,2025-09-05,Card Payment,0
FEE_INST_002_005354,STU_INST_002_0976,Annual Function Fee,2024-25,Q2,2025-11-22,6490,6490,0,Paid,2025-08-20,Cheque,0
FEE_INST_002_005355,STU_INST_002_0976,Lab Fee,2024-25,Q3,2025-12-03,4480,4480,0,Paid,2025-06-06,Cheque,0
FEE_INST_002_005356,STU_INST_002_0976,Development Fee,2024-25,Q1,2025-09-29,6586,6586,0,Paid,2025-05-23,Cash,0
FEE_INST_002_005357,STU_INST_002_0976,Sports Fee,2024-25,Q4,2025-09-14,3346,3346,0,Paid,2025-07-12,Cheque,0
FEE_INST_002_005358,STU_INST_002_0977,Exam Fee,2024-25,Q1,2025-10-11,4346,2173,2173,Partial,2025-07-09,Cheque,0
FEE_INST_002_005359,STU_INST_002_0977,Annual Function Fee,2024-25,Q2,2025-10-21,3490,1745,1745,Partial,2025-09-09,Cheque,0
FEE_INST_002_005360,STU_INST_002_0977,Admission Fee,2024-25,Q2,2025-08-26,11201,5600,5601,Partial,2025-06-28,DD,0
FEE_INST_002_005361,STU_INST_002_0977,Activity Fee,2024-25,Q1,2025-10-23,2642,1321,1321,Partial,2025-07-14,DD,128
FEE_INST_002_005362,STU_INST_002_0977,Transport Fee,2024-25,Q2,2025-08-10,8257,4128,4129,Partial,2025-05-25,DD,0
FEE_INST_002_005363,STU_INST_002_0978,Tuition Fee,2024-25,Q4,2025-08-19,48675,24337,24338,Partial,2025-07-22,Cash,0
FEE_INST_002_005364,STU_INST_002_0978,Annual Function Fee,2024-25,Q2,2025-08-04,4700,2350,2350,Partial,2025-09-04,Cash,0
FEE_INST_002_005365,STU_INST_002_0978,Sports Fee,2024-25,Q4,2025-11-29,5022,2511,2511,Partial,2025-09-13,Cheque,0
FEE_INST_002_005366,STU_INST_002_0978,Activity Fee,2024-25,Q1,2025-10-28,3107,1553,1554,Partial,2025-05-31,Card Payment,0
FEE_INST_002_005367,STU_INST_002_0979,Admission Fee,2024-25,Q4,2025-11-07,6762,3381,3381,Partial,2025-07-18,UPI,0
FEE_INST_002_005368,STU_INST_002_0979,Computer Fee,2024-25,Q3,2025-10-16,7077,3538,3539,Partial,2025-06-11,Online Banking,334
FEE_INST_002_005369,STU_INST_002_0979,Sports Fee,2024-25,Q4,2025-08-28,5136,2568,2568,Partial,2025-06-15,Cash,0
FEE_INST_002_005370,STU_INST_002_0979,Lab Fee,2024-25,Q4,2025-11-29,7922,3961,3961,Partial,2025-08-22,Card Payment,0
FEE_INST_002_005371,STU_INST_002_0979,Annual Function Fee,2024-25,Q4,2025-08-27,7468,3734,3734,Partial,2025-07-11,DD,0
FEE_INST_002_005372,STU_INST_002_0979,Library Fee,2024-25,Q1,2025-09-25,4635,2317,2318,Partial,2025-07-12,UPI,0
FEE_INST_002_005373,STU_INST_002_0980,Tuition Fee,2024-25,Q3,2025-12-03,41628,41628,0,Paid,2025-06-21,Cheque,0
FEE_INST_002_005374,STU_INST_002_0980,Computer Fee,2024-25,Q3,2025-09-23,2715,2715,0,Paid,2025-05-25,Card Payment,0
FEE_INST_002_005375,STU_INST_002_0980,Annual Function Fee,2024-25,Q2,2025-08-23,6979,6979,0,Paid,2025-07-02,Online Banking,0
FEE_INST_002_005376,STU_INST_002_0980,Exam Fee,2024-25,Q4,2025-11-14,4783,4783,0,Paid,2025-07-09,Cash,0
FEE_INST_002_005377,STU_INST_002_0980,Library Fee,2024-25,Q1,2025-10-01,5787,5787,0,Paid,2025-07-11,UPI,0
FEE_INST_002_005378,STU_INST_002_0980,Admission Fee,2024-25,Q2,2025-09-01,12206,12206,0,Paid,2025-05-31,UPI,0
FEE_INST_002_005379,STU_INST_002_0980,Lab Fee,2024-25,Q3,2025-09-05,3812,3812,0,Paid,2025-07-19,Card Payment,0
FEE_INST_002_005380,STU_INST_002_0981,Exam Fee,2024-25,Q1,2025-10-26,4786,0,4786,Pending,,,281
FEE_INST_002_005381,STU_INST_002_0981,Transport Fee,2024-25,Q1,2025-09-14,11844,0,11844,Pending,,,369
FEE_INST_002_005382,STU_INST_002_0981,Library Fee,2024-25,Q1,2025-09-12,5630,0,5630,Pending,,,0
FEE_INST_002_005383,STU_INST_002_0981,Sports Fee,2024-25,Q3,2025-09-27,3595,0,3595,Pending,,,397
FEE_INST_002_005384,STU_INST_002_0981,Development Fee,2024-25,Q4,2025-09-11,3804,0,3804,Pending,,,452
FEE_INST_002_005385,STU_INST_002_0981,Activity Fee,2024-25,Q1,2025-10-09,6688,0,6688,Pending,,,252
FEE_INST_002_005386,STU_INST_002_0981,Tuition Fee,2024-25,Q4,2025-09-10,43263,0,43263,Pending,,,0
FEE_INST_002_005387,STU_INST_002_0982,Transport Fee,2024-25,Q4,2025-09-28,16212,8106,8106,Partial,2025-07-17,Online Banking,0
FEE_INST_002_005388,STU_INST_002_0982,Computer Fee,2024-25,Q3,2025-09-01,7876,3938,3938,Partial,2025-06-01,Card Payment,0
FEE_INST_002_005389,STU_INST_002_0982,Library Fee,2024-25,Q4,2025-11-16,6355,3177,3178,Partial,2025-07-28,Cash,494
FEE_INST_002_005390,STU_INST_002_0982,Exam Fee,2024-25,Q2,2025-11-14,5467,2733,2734,Partial,2025-06-29,UPI,0
FEE_INST_002_005391,STU_INST_002_0982,Activity Fee,2024-25,Q2,2025-10-03,7752,3876,3876,Partial,2025-09-03,Cheque,161
FEE_INST_002_005392,STU_INST_002_0982,Lab Fee,2024-25,Q4,2025-10-31,6954,3477,3477,Partial,2025-06-08,UPI,155
FEE_INST_002_005393,STU_INST_002_0982,Admission Fee,2024-25,Q3,2025-12-02,7389,3694,3695,Partial,2025-09-08,Card Payment,0
FEE_INST_002_005394,STU_INST_002_0983,Exam Fee,2024-25,Q3,2025-08-31,3917,3917,0,Paid,2025-06-02,UPI,0
FEE_INST_002_005395,STU_INST_002_0983,Tuition Fee,2024-25,Q1,2025-10-29,38076,38076,0,Paid,2025-07-22,Online Banking,0
FEE_INST_002_005396,STU_INST_002_0983,Admission Fee,2024-25,Q3,2025-09-26,9470,9470,0,Paid,2025-07-12,Cash,0
FEE_INST_002_005397,STU_INST_002_0983,Annual Function Fee,2024-25,Q1,2025-09-25,7666,7666,0,Paid,2025-08-06,Cash,0
FEE_INST_002_005398,STU_INST_002_0983,Computer Fee,2024-25,Q2,2025-11-07,6848,6848,0,Paid,2025-06-20,Online Banking,0
FEE_INST_002_005399,STU_INST_002_0983,Library Fee,2024-25,Q1,2025-08-25,5798,5798,0,Paid,2025-08-26,Online Banking,0
FEE_INST_002_005400,STU_INST_002_0983,Transport Fee,2024-25,Q1,2025-08-19,13728,13728,0,Paid,2025-08-21,Online Banking,0
FEE_INST_002_005401,STU_INST_002_0984,Lab Fee,2024-25,Q3,2025-10-10,2278,1139,1139,Partial,2025-06-11,DD,0
FEE_INST_002_005402,STU_INST_002_0984,Library Fee,2024-25,Q4,2025-10-30,2191,1095,1096,Partial,2025-07-03,UPI,0
FEE_INST_002_005403,STU_INST_002_0984,Development Fee,2024-25,Q2,2025-10-04,4367,2183,2184,Partial,2025-07-30,DD,354
FEE_INST_002_005404,STU_INST_002_0984,Computer Fee,2024-25,Q3,2025-11-03,6467,3233,3234,Partial,2025-06-30,UPI,0
FEE_INST_002_005405,STU_INST_002_0984,Admission Fee,2024-25,Q3,2025-11-21,14570,7285,7285,Partial,2025-06-14,UPI,0
FEE_INST_002_005406,STU_INST_002_0984,Tuition Fee,2024-25,Q4,2025-11-19,29237,14618,14619,Partial,2025-06-30,Online Banking,0
FEE_INST_002_005407,STU_INST_002_0984,Transport Fee,2024-25,Q4,2025-09-13,14632,7316,7316,Partial,2025-05-22,DD,420
FEE_INST_002_005408,STU_INST_002_0985,Library Fee,2024-25,Q2,2025-09-16,3676,3676,0,Paid,2025-07-21,DD,0
FEE_INST_002_005409,STU_INST_002_0985,Sports Fee,2024-25,Q2,2025-11-07,7973,7973,0,Paid,2025-06-25,DD,0
FEE_INST_002_005410,STU_INST_002_0985,Transport Fee,2024-25,Q1,2025-11-25,14678,14678,0,Paid,2025-07-04,DD,0
FEE_INST_002_005411,STU_INST_002_0985,Development Fee,2024-25,Q4,2025-08-03,2355,2355,0,Paid,2025-07-17,Cash,0
FEE_INST_002_005412,STU_INST_002_0986,Transport Fee,2024-25,Q2,2025-12-05,12026,12026,0,Paid,2025-06-09,Cheque,0
