incident_id,student_id,date,incident_type,severity,description,reported_by,action_taken,parent_informed,follow_up_required,resolved,counselor_involved
BEH_INST_001_001375,STU_INST_001_1197,2025-04-18,Bunking Classes,Moderate,Student involved in bunking classes during break time,Class Teacher Vihaan Iyer,Suspension,False,False,False,False
BEH_INST_001_001376,STU_INST_001_1197,2025-05-04,Cheating in Exam,Minor,Student involved in cheating in exam during assembly,Principal Shaurya Kale,Behavior Contract,False,False,False,False
BEH_INST_001_001377,STU_INST_001_1199,2025-09-09,Bunking Classes,Severe,Student involved in bunking classes during assembly,Discipline Incharge Zara Venkatesh,Apology Letter,True,False,False,False
BEH_INST_001_001378,STU_INST_001_1199,2025-05-10,Verbal Abuse,Minor,Student involved in verbal abuse during class hours,Subject Teacher Sanjay Vyas,Behavior Contract,False,False,True,True
BEH_INST_001_001379,STU_INST_001_1200,2025-07-02,Disrespect to Teacher,Minor,Student involved in disrespect to teacher during class hours,Principal Aryan Rao,Behavior Contract,False,True,True,False
BEH_INST_001_001380,STU_INST_001_1200,2025-08-29,Damage to Property,Minor,Student involved in damage to property during assembly,Discipline Incharge Nidhi Khanna,Verbal Warning,False,False,False,False
BEH_INST_001_001381,STU_INST_001_1200,2025-08-20,Incomplete Homework,Minor,Student involved in incomplete homework during sports period,Class Teacher Aadhya Suthar,Counseling,True,False,False,False
BEH_INST_001_001382,STU_INST_001_1202,2025-07-21,Uniform Violation,Minor,Student involved in uniform violation during sports period,Discipline Incharge Kabir Desai,Community Service,False,False,False,False
BEH_INST_001_001383,STU_INST_001_1203,2025-06-10,Verbal Abuse,Minor,Student involved in verbal abuse during break time,Discipline Incharge Riya Mittal,Written Warning,False,False,True,False
BEH_INST_001_001384,STU_INST_001_1204,2025-06-14,Damage to Property,Minor,Student involved in damage to property during class hours,Discipline Incharge Swati Krishnan,Suspension,False,True,False,False
BEH_INST_001_001385,STU_INST_001_1205,2025-07-21,Fighting,Major,Student involved in fighting during sports period,Discipline Incharge Neha Saxena,Parent Meeting,False,False,False,True
BEH_INST_001_001386,STU_INST_001_1205,2025-04-01,Verbal Abuse,Minor,Student involved in verbal abuse during class hours,Discipline Incharge Priyanka Nair,After School Detention,True,True,False,True
BEH_INST_001_001387,STU_INST_001_1207,2025-05-05,Mobile Phone Usage,Severe,Student involved in mobile phone usage during assembly,Subject Teacher Sneha Ganguly,Counseling,False,False,False,False
BEH_INST_001_001388,STU_INST_001_1208,2025-08-18,Disrespect to Teacher,Minor,Student involved in disrespect to teacher during sports period,Class Teacher Maya Chopra,Written Warning,True,False,True,False
BEH_INST_001_001389,STU_INST_001_1209,2025-09-02,Bunking Classes,Moderate,Student involved in bunking classes during sports period,Principal Yogesh Rao,Verbal Warning,True,True,True,False
BEH_INST_001_001390,STU_INST_001_1210,2025-08-27,Disrespect to Teacher,Moderate,Student involved in disrespect to teacher during class hours,Principal Kiara Reddy,Behavior Contract,True,False,False,False
BEH_INST_001_001391,STU_INST_001_1212,2025-04-03,Classroom Disruption,Severe,Student involved in classroom disruption during sports period,Discipline Incharge Kavita Kumar,Behavior Contract,False,False,False,False
BEH_INST_001_001392,STU_INST_001_1212,2025-08-21,Bunking Classes,Minor,Student involved in bunking classes during break time,Subject Teacher Priya Jindal,Behavior Contract,False,True,False,False
BEH_INST_001_001393,STU_INST_001_1216,2025-06-29,Cheating in Exam,Severe,Student involved in cheating in exam during break time,Discipline Incharge Pihu Malhotra,Verbal Warning,True,True,True,False
BEH_INST_001_001394,STU_INST_001_1216,2025-06-20,Verbal Abuse,Severe,Student involved in verbal abuse during assembly,Subject Teacher Tanvi Sen,After School Detention,False,False,True,True
BEH_INST_001_001395,STU_INST_001_1218,2025-09-03,Bunking Classes,Moderate,Student involved in bunking classes during assembly,Principal Riya Panchal,Parent Meeting,False,False,True,False
BEH_INST_001_001396,STU_INST_001_1218,2025-08-19,Bunking Classes,Major,Student involved in bunking classes during sports period,Class Teacher Maya Bhatt,Apology Letter,False,True,True,False
BEH_INST_001_001397,STU_INST_001_1218,2025-08-22,Damage to Property,Moderate,Student involved in damage to property during break time,Class Teacher Arya Parikh,After School Detention,True,True,False,False
BEH_INST_001_001398,STU_INST_001_1219,2025-07-22,Mobile Phone Usage,Major,Student involved in mobile phone usage during sports period,Principal Varun Patil,Apology Letter,False,True,False,False
BEH_INST_001_001399,STU_INST_001_1219,2025-07-25,Classroom Disruption,Major,Student involved in classroom disruption during break time,Discipline Incharge Sapna Raman,Verbal Warning,True,True,False,False
BEH_INST_001_001400,STU_INST_001_1219,2025-05-25,Damage to Property,Severe,Student involved in damage to property during break time,Discipline Incharge Dev Hegde,Suspension,True,False,False,False
BEH_INST_001_001401,STU_INST_001_1220,2025-09-08,Mobile Phone Usage,Moderate,Student involved in mobile phone usage during class hours,Discipline Incharge Manoj Tiwari,Behavior Contract,False,False,False,False
BEH_INST_001_001402,STU_INST_001_1220,2025-05-27,Disrespect to Teacher,Minor,Student involved in disrespect to teacher during sports period,Principal Rudra Aggarwal,Written Warning,True,True,False,False
BEH_INST_001_001403,STU_INST_001_1221,2025-06-22,Mobile Phone Usage,Severe,Student involved in mobile phone usage during break time,Subject Teacher Rajesh Vyas,Apology Letter,True,False,True,False
BEH_INST_001_001404,STU_INST_001_1223,2025-04-22,Classroom Disruption,Severe,Student involved in classroom disruption during break time,Principal Krishna Ghosh,After School Detention,False,False,True,False
BEH_INST_001_001405,STU_INST_001_1223,2025-08-20,Cheating in Exam,Moderate,Student involved in cheating in exam during break time,Subject Teacher Sana Arora,Community Service,True,False,True,False
BEH_INST_001_001406,STU_INST_001_1223,2025-07-19,Disrespect to Teacher,Moderate,Student involved in disrespect to teacher during assembly,Principal Amit Kar,Parent Meeting,True,False,True,False
BEH_INST_001_001407,STU_INST_001_1225,2025-03-01,Verbal Abuse,Major,Student involved in verbal abuse during sports period,Discipline Incharge Maya Parikh,Verbal Warning,True,True,False,False
BEH_INST_001_001408,STU_INST_001_1227,2025-07-24,Damage to Property,Minor,Student involved in damage to property during sports period,Principal Arjit Ghosh,Suspension,True,False,False,False
BEH_INST_001_001409,STU_INST_001_1227,2025-03-19,Mobile Phone Usage,Moderate,Student involved in mobile phone usage during assembly,Discipline Incharge Diya Pal,After School Detention,False,False,False,False
BEH_INST_001_001410,STU_INST_001_1228,2025-08-28,Classroom Disruption,Moderate,Student involved in classroom disruption during assembly,Discipline Incharge Arnav Venkatesh,Behavior Contract,True,True,False,False
BEH_INST_001_001411,STU_INST_001_1228,2025-03-11,Classroom Disruption,Minor,Student involved in classroom disruption during break time,Principal Khushi Rao,After School Detention,False,True,False,False
BEH_INST_001_001412,STU_INST_001_1228,2025-09-11,Damage to Property,Minor,Student involved in damage to property during assembly,Principal Veer Dubey,Community Service,False,False,True,False
BEH_INST_001_001413,STU_INST_001_1228,2025-08-27,Incomplete Homework,Minor,Student involved in incomplete homework during sports period,Subject Teacher Shivansh Goyal,Written Warning,False,True,True,False
BEH_INST_001_001414,STU_INST_001_1230,2025-03-25,Classroom Disruption,Moderate,Student involved in classroom disruption during sports period,Principal Divya Arora,Behavior Contract,True,False,True,False
BEH_INST_001_001415,STU_INST_001_1233,2025-03-24,Late Coming,Moderate,Student involved in late coming during assembly,Principal Rudra Sen,Suspension,False,True,False,False
BEH_INST_001_001416,STU_INST_001_1233,2025-05-29,Bunking Classes,Severe,Student involved in bunking classes during break time,Principal Swati Aggarwal,Parent Meeting,True,True,True,False
BEH_INST_001_001417,STU_INST_001_1233,2025-05-17,Bullying,Major,Student involved in bullying during sports period,Subject Teacher Sara Goyal,Parent Meeting,False,True,True,True
BEH_INST_001_001418,STU_INST_001_1236,2025-04-30,Disrespect to Teacher,Minor,Student involved in disrespect to teacher during break time,Discipline Incharge Riya Jindal,Verbal Warning,True,False,False,False
BEH_INST_001_001419,STU_INST_001_1236,2025-07-17,Bunking Classes,Minor,Student involved in bunking classes during assembly,Subject Teacher Riyansh Agarwal,Community Service,False,False,True,False
BEH_INST_001_001420,STU_INST_001_1236,2025-07-29,Cheating in Exam,Major,Student involved in cheating in exam during sports period,Subject Teacher Shriya Roy,Behavior Contract,True,False,True,False
BEH_INST_001_001421,STU_INST_001_1237,2025-08-23,Mobile Phone Usage,Major,Student involved in mobile phone usage during sports period,Principal Harsh Mittal,Suspension,True,False,False,False
BEH_INST_001_001422,STU_INST_001_1237,2025-07-12,Uniform Violation,Major,Student involved in uniform violation during class hours,Class Teacher Akash Singhal,Verbal Warning,True,False,True,False
BEH_INST_001_001423,STU_INST_001_1240,2025-04-02,Late Coming,Severe,Student involved in late coming during assembly,Class Teacher Vinod Saxena,After School Detention,True,False,True,False
BEH_INST_001_001424,STU_INST_001_1241,2025-06-14,Incomplete Homework,Moderate,Student involved in incomplete homework during class hours,Principal Kavita Mishra,Community Service,False,True,True,False
BEH_INST_001_001425,STU_INST_001_1242,2025-04-11,Disrespect to Teacher,Severe,Student involved in disrespect to teacher during class hours,Subject Teacher Diya Gupta,Behavior Contract,True,False,True,False
BEH_INST_001_001426,STU_INST_001_1243,2025-03-31,Late Coming,Moderate,Student involved in late coming during class hours,Subject Teacher Ravi Singhal,Counseling,False,True,False,False
BEH_INST_001_001427,STU_INST_001_1243,2025-06-01,Mobile Phone Usage,Major,Student involved in mobile phone usage during sports period,Subject Teacher Shreya Ghosh,Behavior Contract,True,False,False,False
BEH_INST_001_001428,STU_INST_001_1245,2025-06-14,Damage to Property,Moderate,Student involved in damage to property during assembly,Discipline Incharge Deepak Sethi,Parent Meeting,False,True,False,False
BEH_INST_001_001429,STU_INST_001_1245,2025-03-15,Mobile Phone Usage,Major,Student involved in mobile phone usage during class hours,Principal Avni Singh,Verbal Warning,False,True,False,False
BEH_INST_001_001430,STU_INST_001_1246,2025-08-22,Cheating in Exam,Minor,Student involved in cheating in exam during class hours,Discipline Incharge Maya Krishnan,After School Detention,False,False,True,False
BEH_INST_001_001431,STU_INST_001_1247,2025-09-14,Disrespect to Teacher,Severe,Student involved in disrespect to teacher during class hours,Class Teacher Aarav Bose,Parent Meeting,False,False,True,False
BEH_INST_001_001432,STU_INST_001_1247,2025-08-24,Incomplete Homework,Major,Student involved in incomplete homework during class hours,Class Teacher Varun Kapoor,Apology Letter,False,True,False,False
BEH_INST_001_001433,STU_INST_001_1248,2025-06-06,Bullying,Minor,Student involved in bullying during sports period,Class Teacher Ishaan Bhat,Behavior Contract,False,False,True,False
BEH_INST_001_001434,STU_INST_001_1248,2025-04-03,Cheating in Exam,Major,Student involved in cheating in exam during break time,Principal Vihaan Pillai,Apology Letter,False,False,False,False
BEH_INST_001_001435,STU_INST_001_1248,2025-04-12,Bunking Classes,Severe,Student involved in bunking classes during break time,Discipline Incharge Sara Subramanian,Community Service,True,True,True,False
BEH_INST_001_001436,STU_INST_001_1250,2025-08-15,Verbal Abuse,Severe,Student involved in verbal abuse during sports period,Subject Teacher Rekha Dutta,Behavior Contract,False,False,True,True
BEH_INST_001_001437,STU_INST_001_1250,2025-05-29,Bullying,Moderate,Student involved in bullying during assembly,Discipline Incharge Rashmi Ganguly,Behavior Contract,True,False,False,True
BEH_INST_001_001438,STU_INST_001_1251,2025-08-30,Fighting,Severe,Student involved in fighting during assembly,Class Teacher Harsh Kamath,Apology Letter,False,False,True,True
BEH_INST_001_001439,STU_INST_001_1252,2025-06-22,Cheating in Exam,Minor,Student involved in cheating in exam during assembly,Subject Teacher Meera Sarkar,Behavior Contract,False,True,True,False
BEH_INST_001_001440,STU_INST_001_1254,2025-03-10,Verbal Abuse,Moderate,Student involved in verbal abuse during assembly,Subject Teacher Veer Shetty,Apology Letter,False,True,False,False
BEH_INST_001_001441,STU_INST_001_1255,2025-08-10,Mobile Phone Usage,Major,Student involved in mobile phone usage during break time,Class Teacher Sana Mondal,Community Service,True,False,True,False
BEH_INST_001_001442,STU_INST_001_1255,2025-04-27,Late Coming,Major,Student involved in late coming during sports period,Principal Dev Pawar,Suspension,True,True,True,False
BEH_INST_001_001443,STU_INST_001_1256,2025-07-04,Uniform Violation,Moderate,Student involved in uniform violation during class hours,Subject Teacher Abhishek Malhotra,Parent Meeting,True,True,True,False
BEH_INST_001_001444,STU_INST_001_1257,2025-06-20,Bullying,Major,Student involved in bullying during assembly,Class Teacher Manisha Modi,Apology Letter,True,False,True,True
BEH_INST_001_001445,STU_INST_001_1257,2025-05-09,Bunking Classes,Severe,Student involved in bunking classes during class hours,Discipline Incharge Kriti Sethi,Apology Letter,False,True,False,False
BEH_INST_001_001446,STU_INST_001_1257,2025-03-04,Late Coming,Minor,Student involved in late coming during assembly,Discipline Incharge Avni Agarwal,Parent Meeting,True,True,True,False
BEH_INST_001_001447,STU_INST_001_1258,2025-03-09,Uniform Violation,Moderate,Student involved in uniform violation during assembly,Class Teacher Rashmi Joshi,Parent Meeting,True,False,False,False
BEH_INST_001_001448,STU_INST_001_1258,2025-04-13,Bullying,Moderate,Student involved in bullying during class hours,Principal Shalini Kulkarni,Behavior Contract,False,False,False,True
BEH_INST_001_001449,STU_INST_001_1261,2025-08-08,Uniform Violation,Minor,Student involved in uniform violation during sports period,Discipline Incharge Pihu Arora,Counseling,True,True,True,False
BEH_INST_001_001450,STU_INST_001_1263,2025-02-28,Cheating in Exam,Severe,Student involved in cheating in exam during assembly,Discipline Incharge Diya Banerjee,Written Warning,False,True,True,False
BEH_INST_001_001451,STU_INST_001_1264,2025-07-16,Late Coming,Moderate,Student involved in late coming during sports period,Discipline Incharge Avni Sharma,Community Service,True,True,False,False
BEH_INST_001_001452,STU_INST_001_1265,2025-05-05,Fighting,Major,Student involved in fighting during break time,Class Teacher Aditi Mitra,Behavior Contract,True,True,False,False
BEH_INST_001_001453,STU_INST_001_1265,2025-08-18,Late Coming,Moderate,Student involved in late coming during class hours,Class Teacher Neha Reddy,Verbal Warning,True,True,False,False
BEH_INST_001_001454,STU_INST_001_1266,2025-08-07,Uniform Violation,Moderate,Student involved in uniform violation during sports period,Principal Ashish Patil,Behavior Contract,False,False,True,False
BEH_INST_001_001455,STU_INST_001_1267,2025-05-06,Incomplete Homework,Severe,Student involved in incomplete homework during class hours,Subject Teacher Nitin Malhotra,Verbal Warning,False,True,False,False
BEH_INST_001_001456,STU_INST_001_1267,2025-07-22,Bullying,Minor,Student involved in bullying during assembly,Subject Teacher Shreya Dutta,Parent Meeting,False,False,True,True
BEH_INST_001_001457,STU_INST_001_1268,2025-07-09,Disrespect to Teacher,Moderate,Student involved in disrespect to teacher during sports period,Class Teacher Rohan Dave,Suspension,True,False,True,False
BEH_INST_001_001458,STU_INST_001_1268,2025-07-24,Incomplete Homework,Major,Student involved in incomplete homework during class hours,Principal Isha Jain,Written Warning,False,True,False,False
BEH_INST_001_001459,STU_INST_001_1269,2025-05-22,Bullying,Minor,Student involved in bullying during assembly,Subject Teacher Shreya Vyas,After School Detention,True,True,False,True
BEH_INST_001_001460,STU_INST_001_1269,2025-06-23,Bunking Classes,Major,Student involved in bunking classes during class hours,Class Teacher Shaurya Hegde,Behavior Contract,False,True,True,False
BEH_INST_001_001461,STU_INST_001_1270,2025-03-20,Classroom Disruption,Minor,Student involved in classroom disruption during break time,Subject Teacher Shriya Kar,Verbal Warning,True,True,False,False
BEH_INST_001_001462,STU_INST_001_1271,2025-03-16,Classroom Disruption,Minor,Student involved in classroom disruption during break time,Principal Anjali Subramanian,Behavior Contract,True,False,True,False
BEH_INST_001_001463,STU_INST_001_1271,2025-07-19,Cheating in Exam,Major,Student involved in cheating in exam during assembly,Subject Teacher Arya Parikh,After School Detention,False,True,False,False
BEH_INST_001_001464,STU_INST_001_1272,2025-03-17,Verbal Abuse,Moderate,Student involved in verbal abuse during class hours,Principal Veer Mitra,Community Service,False,False,True,False
BEH_INST_001_001465,STU_INST_001_1272,2025-08-29,Uniform Violation,Minor,Student involved in uniform violation during assembly,Class Teacher Rajesh Deshpande,After School Detention,True,False,False,False
BEH_INST_001_001466,STU_INST_001_1274,2025-04-14,Damage to Property,Severe,Student involved in damage to property during class hours,Principal Kriti Sethi,Community Service,True,True,False,False
BEH_INST_001_001467,STU_INST_001_1274,2025-08-21,Bunking Classes,Moderate,Student involved in bunking classes during assembly,Principal Pihu Singhal,Counseling,False,False,True,False
BEH_INST_001_001468,STU_INST_001_1274,2025-03-25,Bullying,Major,Student involved in bullying during sports period,Class Teacher Abhishek Srivastava,Apology Letter,False,False,False,False
BEH_INST_001_001469,STU_INST_001_1274,2025-04-03,Cheating in Exam,Moderate,Student involved in cheating in exam during assembly,Principal Aarohi Panchal,Suspension,True,True,False,False
BEH_INST_001_001470,STU_INST_001_1275,2025-09-01,Fighting,Major,Student involved in fighting during sports period,Subject Teacher Sara Kar,Verbal Warning,True,False,False,False
BEH_INST_001_001471,STU_INST_001_1276,2025-07-10,Fighting,Severe,Student involved in fighting during break time,Subject Teacher Preeti Jain,Apology Letter,False,False,False,False
BEH_INST_001_001472,STU_INST_001_1276,2025-08-31,Disrespect to Teacher,Severe,Student involved in disrespect to teacher during break time,Discipline Incharge Rekha Panchal,Verbal Warning,False,False,True,False
BEH_INST_001_001473,STU_INST_001_1277,2025-06-15,Late Coming,Moderate,Student involved in late coming during sports period,Principal Aarohi More,Counseling,True,True,True,False
BEH_INST_001_001474,STU_INST_001_1278,2025-06-30,Bullying,Major,Student involved in bullying during class hours,Subject Teacher Diya Bhatt,After School Detention,True,False,True,True
BEH_INST_001_001475,STU_INST_001_1279,2025-03-25,Bunking Classes,Moderate,Student involved in bunking classes during break time,Discipline Incharge Dev Patel,Suspension,True,False,False,False
BEH_INST_001_001476,STU_INST_001_1282,2025-06-27,Late Coming,Minor,Student involved in late coming during sports period,Class Teacher Kavya Sarkar,Community Service,True,True,True,False
BEH_INST_001_001477,STU_INST_001_1282,2025-04-20,Verbal Abuse,Severe,Student involved in verbal abuse during class hours,Principal Aditya Krishnan,Apology Letter,False,True,False,True
BEH_INST_001_001478,STU_INST_001_1283,2025-04-05,Disrespect to Teacher,Moderate,Student involved in disrespect to teacher during break time,Principal Myra Das,Parent Meeting,False,True,True,False
BEH_INST_001_001479,STU_INST_001_1283,2025-03-08,Cheating in Exam,Major,Student involved in cheating in exam during sports period,Principal Preeti Banerjee,Counseling,False,False,True,False
BEH_INST_001_001480,STU_INST_001_1283,2025-06-09,Cheating in Exam,Moderate,Student involved in cheating in exam during class hours,Principal Seema Shinde,Behavior Contract,False,True,True,False
BEH_INST_001_001481,STU_INST_001_1284,2025-07-17,Verbal Abuse,Moderate,Student involved in verbal abuse during assembly,Principal Aarohi Chowdhury,Community Service,False,False,False,False
BEH_INST_001_001482,STU_INST_001_1285,2025-09-10,Fighting,Severe,Student involved in fighting during sports period,Class Teacher Manisha Mittal,Counseling,False,True,False,True
BEH_INST_001_001483,STU_INST_001_1285,2025-07-15,Classroom Disruption,Moderate,Student involved in classroom disruption during sports period,Class Teacher Abhishek Bhatia,After School Detention,False,False,True,False
BEH_INST_001_001484,STU_INST_001_1287,2025-07-03,Verbal Abuse,Minor,Student involved in verbal abuse during assembly,Class Teacher Rudra Chakraborty,After School Detention,False,False,True,False
BEH_INST_001_001485,STU_INST_001_1288,2025-03-01,Fighting,Severe,Student involved in fighting during class hours,Discipline Incharge Diya Saha,Verbal Warning,True,False,True,True
BEH_INST_001_001486,STU_INST_001_1289,2025-05-06,Disrespect to Teacher,Minor,Student involved in disrespect to teacher during sports period,Subject Teacher Anika Krishnan,Behavior Contract,True,False,True,False
BEH_INST_001_001487,STU_INST_001_1290,2025-03-24,Classroom Disruption,Moderate,Student involved in classroom disruption during assembly,Discipline Incharge Anjali Nair,Behavior Contract,False,True,False,False
BEH_INST_001_001488,STU_INST_001_1290,2025-03-09,Disrespect to Teacher,Major,Student involved in disrespect to teacher during class hours,Principal Sapna Trivedi,Written Warning,False,True,True,False
BEH_INST_001_001489,STU_INST_001_1291,2025-06-20,Damage to Property,Major,Student involved in damage to property during assembly,Class Teacher Pooja Dave,Behavior Contract,True,False,True,False
BEH_INST_001_001490,STU_INST_001_1292,2025-08-05,Uniform Violation,Severe,Student involved in uniform violation during sports period,Discipline Incharge Riyansh Tiwari,Behavior Contract,True,True,False,False
BEH_INST_001_001491,STU_INST_001_1294,2025-06-15,Late Coming,Moderate,Student involved in late coming during class hours,Subject Teacher Arjun Pandey,Apology Letter,False,False,True,False
BEH_INST_001_001492,STU_INST_001_1294,2025-03-01,Uniform Violation,Major,Student involved in uniform violation during class hours,Subject Teacher Advik Sethi,Apology Letter,False,False,True,False
BEH_INST_001_001493,STU_INST_001_1297,2025-09-01,Mobile Phone Usage,Moderate,Student involved in mobile phone usage during sports period,Principal Isha Mukherjee,Apology Letter,True,True,False,False
BEH_INST_001_001494,STU_INST_001_1297,2025-03-20,Bunking Classes,Minor,Student involved in bunking classes during assembly,Class Teacher Atharv Bhatt,After School Detention,False,False,True,False
BEH_INST_001_001495,STU_INST_001_1298,2025-06-01,Fighting,Severe,Student involved in fighting during break time,Subject Teacher Tanvi Kumar,Counseling,True,True,False,False
BEH_INST_001_001496,STU_INST_001_1300,2025-07-03,Bullying,Severe,Student involved in bullying during break time,Class Teacher Deepak Biswas,Parent Meeting,False,True,True,False
BEH_INST_001_001497,STU_INST_001_1301,2025-04-12,Bunking Classes,Major,Student involved in bunking classes during assembly,Class Teacher Ayaan Raman,Apology Letter,False,False,False,False
BEH_INST_001_001498,STU_INST_001_1303,2025-08-20,Damage to Property,Minor,Student involved in damage to property during class hours,Class Teacher Vihaan Aggarwal,After School Detention,True,False,True,False
BEH_INST_001_001499,STU_INST_001_1303,2025-08-23,Cheating in Exam,Minor,Student involved in cheating in exam during class hours,Subject Teacher Arya Iyer,Behavior Contract,False,False,True,False
BEH_INST_001_001500,STU_INST_001_1303,2025-05-04,Disrespect to Teacher,Minor,Student involved in disrespect to teacher during sports period,Principal Amit Kar,Parent Meeting,True,True,False,False
BEH_INST_001_001501,STU_INST_001_1304,2025-04-25,Verbal Abuse,Moderate,Student involved in verbal abuse during sports period,Class Teacher Sunita Kumar,Suspension,True,False,False,False
BEH_INST_001_001502,STU_INST_001_1304,2025-09-05,Disrespect to Teacher,Major,Student involved in disrespect to teacher during sports period,Class Teacher Suresh Patil,Counseling,True,False,False,False
BEH_INST_001_001503,STU_INST_001_1305,2025-07-07,Classroom Disruption,Moderate,Student involved in classroom disruption during break time,Class Teacher Veer Joshi,Written Warning,True,True,False,False
BEH_INST_001_001504,STU_INST_001_1305,2025-03-28,Fighting,Major,Student involved in fighting during class hours,Discipline Incharge Sai Krishnan,Verbal Warning,False,False,False,True
BEH_INST_001_001505,STU_INST_001_1305,2025-04-19,Incomplete Homework,Minor,Student involved in incomplete homework during sports period,Subject Teacher Deepika Sethi,Apology Letter,True,True,False,False
BEH_INST_001_001506,STU_INST_001_1309,2025-03-23,Bunking Classes,Major,Student involved in bunking classes during break time,Discipline Incharge Deepak Patel,After School Detention,False,True,False,False
BEH_INST_001_001507,STU_INST_001_1310,2025-05-27,Disrespect to Teacher,Minor,Student involved in disrespect to teacher during assembly,Principal Riya Shinde,Apology Letter,False,True,True,False
BEH_INST_001_001508,STU_INST_001_1310,2025-09-07,Late Coming,Minor,Student involved in late coming during assembly,Discipline Incharge Advait Joshi,After School Detention,False,False,False,False
BEH_INST_001_001509,STU_INST_001_1314,2025-07-31,Mobile Phone Usage,Major,Student involved in mobile phone usage during break time,Principal Riya Das,Written Warning,False,True,True,False
BEH_INST_001_001510,STU_INST_001_1314,2025-03-06,Fighting,Minor,Student involved in fighting during assembly,Principal Arnav Banerjee,Suspension,True,True,False,True
BEH_INST_001_001511,STU_INST_001_1314,2025-08-21,Bunking Classes,Moderate,Student involved in bunking classes during class hours,Principal Arya Pawar,Apology Letter,True,True,True,False
BEH_INST_001_001512,STU_INST_001_1314,2025-02-28,Classroom Disruption,Severe,Student involved in classroom disruption during assembly,Principal Varun Dubey,After School Detention,True,False,False,False
BEH_INST_001_001513,STU_INST_001_1316,2025-05-09,Uniform Violation,Severe,Student involved in uniform violation during class hours,Class Teacher Rashmi Pandey,Community Service,True,False,False,False
BEH_INST_001_001514,STU_INST_001_1316,2025-08-19,Disrespect to Teacher,Minor,Student involved in disrespect to teacher during assembly,Discipline Incharge Kiara Modi,Written Warning,False,True,True,False
BEH_INST_001_001515,STU_INST_001_1317,2025-05-16,Verbal Abuse,Minor,Student involved in verbal abuse during sports period,Subject Teacher Anika Reddy,Verbal Warning,True,True,True,False
BEH_INST_001_001516,STU_INST_001_1318,2025-08-31,Classroom Disruption,Major,Student involved in classroom disruption during break time,Class Teacher Ishaan Iyer,Verbal Warning,True,True,False,False
BEH_INST_001_001517,STU_INST_001_1322,2025-08-09,Cheating in Exam,Moderate,Student involved in cheating in exam during assembly,Discipline Incharge Kiara Singh,Behavior Contract,True,False,True,False
BEH_INST_001_001518,STU_INST_001_1323,2025-06-27,Damage to Property,Severe,Student involved in damage to property during assembly,Principal Swati Sethi,Behavior Contract,False,True,True,False
BEH_INST_001_001519,STU_INST_001_1323,2025-06-04,Bunking Classes,Minor,Student involved in bunking classes during class hours,Principal Shreya Iyer,Parent Meeting,True,False,True,False
BEH_INST_001_001520,STU_INST_001_1324,2025-05-20,Incomplete Homework,Severe,Student involved in incomplete homework during sports period,Class Teacher Amit Subramanian,After School Detention,False,True,True,False
BEH_INST_001_001521,STU_INST_001_1324,2025-08-06,Damage to Property,Minor,Student involved in damage to property during class hours,Class Teacher Rudra Ghosh,Apology Letter,True,True,True,False
BEH_INST_001_001522,STU_INST_001_1324,2025-05-13,Incomplete Homework,Severe,Student involved in incomplete homework during sports period,Discipline Incharge Kabir Ganguly,Verbal Warning,True,True,False,False
BEH_INST_001_001523,STU_INST_001_1324,2025-05-16,Cheating in Exam,Moderate,Student involved in cheating in exam during break time,Subject Teacher Diya Chaturvedi,After School Detention,True,True,False,False
BEH_INST_001_001524,STU_INST_001_1325,2025-08-13,Bullying,Moderate,Student involved in bullying during class hours,Principal Kiara Nair,Community Service,True,True,True,True
BEH_INST_001_001525,STU_INST_001_1325,2025-06-17,Damage to Property,Severe,Student involved in damage to property during assembly,Class Teacher Rudra Bhatia,After School Detention,True,False,True,False
BEH_INST_001_001526,STU_INST_001_1325,2025-07-27,Disrespect to Teacher,Severe,Student involved in disrespect to teacher during class hours,Principal Anil Dave,After School Detention,False,True,True,False
BEH_INST_001_001527,STU_INST_001_1327,2025-08-24,Fighting,Moderate,Student involved in fighting during class hours,Discipline Incharge Arnav Khanna,Behavior Contract,True,False,True,False
BEH_INST_001_001528,STU_INST_001_1328,2025-06-05,Damage to Property,Minor,Student involved in damage to property during sports period,Subject Teacher Arya More,Written Warning,False,False,False,False
BEH_INST_001_001529,STU_INST_001_1328,2025-08-02,Fighting,Major,Student involved in fighting during sports period,Discipline Incharge Amit Chopra,Counseling,False,False,False,False
BEH_INST_001_001530,STU_INST_001_1328,2025-04-09,Mobile Phone Usage,Moderate,Student involved in mobile phone usage during class hours,Subject Teacher Ira Subramanian,Counseling,True,True,False,False
BEH_INST_001_001531,STU_INST_001_1329,2025-08-26,Mobile Phone Usage,Moderate,Student involved in mobile phone usage during sports period,Discipline Incharge Isha Singh,Community Service,False,False,False,False
BEH_INST_001_001532,STU_INST_001_1330,2025-04-02,Mobile Phone Usage,Severe,Student involved in mobile phone usage during assembly,Principal Shweta Vyas,Written Warning,True,False,True,False
BEH_INST_001_001533,STU_INST_001_1330,2025-05-03,Bunking Classes,Major,Student involved in bunking classes during class hours,Class Teacher Rashmi Goyal,Counseling,True,False,False,False
BEH_INST_001_001534,STU_INST_001_1331,2025-04-24,Uniform Violation,Moderate,Student involved in uniform violation during class hours,Principal Aadhya Shetty,Community Service,False,True,False,False
